Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,77,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,-0.00010001,-9999,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.201325627,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
53,8:15:13,12165,0.353,0.353,0.0199,335,1.15,5.48,6,0.5,2.25,37.7,41.21,36.69,399.82,398.2,22.191,24.437,33.67,37.02,300.1,1201,415,99.21,26.7,-0.394,1,111114,-9999,-9999
54,8:16:58,12270,-0.0324,-0.0324,0.0219,276,1.25,5.41,6,0.5,2.25,37.52,41.08,36.49,300.36,299.68,22.144,24.574,33.87,37.58,300.1,1201,414,99.2,24.3,-0.312,1,111114,-9999,-9999
55,8:18:44,12376,-0.525,-0.525,0.0254,215,1.42,5.32,6,0.5,2.25,37.49,40.95,36.5,200.04,200.52,22.2,24.969,34.07,38.24,300,1200,414,99.2,22.1,-0.256,1,111114,-9999,-9999
56,8:23:20,12652,-0.735,-0.735,0.0617,112,3.15,4.93,6,0.5,2.25,38.56,40.78,38.14,100.5,101.33,22.031,28.162,31.85,40.71,300,1200,411,99.2,19.2,-0.213,1,111114,-9999,-9999
57,8:24:37,12728.5,-1.34,-1.34,0.0712,77.3,3.58,4.87,6,0.5,2.25,39.07,40.83,38.66,49.3,51.62,22.02,28.974,31.01,40.75,300.1,1200,412,99.2,18.4,-0.333,1,111114,-9999,-9999
58,8:26:54,12866,0.242,0.242,0.0702,360,3.62,4.98,6,0.5,2.25,39.33,41.09,38.84,400.8,397.44,21.955,28.972,30.6,40.19,300.2,1199,413,99.2,26.8,-0.605,1,111114,-9999,-9999
59,8:29:17,13009,0.352,0.352,0.0481,352,2.63,5.25,6,0.5,2.25,38.4,41.23,37.46,400.23,397.43,21.752,26.875,31.72,39.2,300.1,1200,414,99.2,26.7,-0.48,1,111114,-9999,-9999
60,8:31:26,13138,0.898,0.898,0.0389,508,2.14,5.27,6,0.5,2.25,37.77,41.03,36.69,599.64,595.29,21.645,25.821,32.66,38.97,300,1200,411,99.2,30.7,-0.557,1,111114,-9999,-9999
61,8:33:42,13274,1.85,1.85,0.0348,642,1.93,5.29,6,0.5,2.25,37.69,40.96,36.69,799.75,793,21.519,25.276,32.6,38.3,300,1200,411,99.2,33.6,-0.638,1,111114,-9999,-9999
62,8:35:44,13395.5,2.12,2.12,0.0309,800,1.72,5.32,6,0.5,2.25,37.67,40.94,36.69,999.21,991.55,21.553,24.915,32.8,37.8,300.1,1200,412,99.2,36.9,-0.741,1,111114,-9999,-9999
63,8:37:55,13527,2.79,2.79,0.0302,944,1.69,5.35,6,0.5,2.25,37.66,40.93,36.69,1200.14,1190.52,21.325,24.628,32.37,37.38,300,1200,412,99.2,39.1,-0.799,1,111114,-9999,-9999
64,8:40:28,13680,3.43,3.43,0.0285,1.17E+03,1.61,5.38,6,0.5,2.25,37.66,40.95,36.69,1499.45,1487.79,21.205,24.346,32.22,36.95,300,1200,411,99.18,42,-0.863,1,111114,-9999,-9999
65,8:42:40,13812,4.53,4.53,0.0261,1.54E+03,1.49,5.42,6,0.5,2.25,37.65,40.95,36.69,1999.8,1984.86,21.13,24.031,32.16,36.49,300.1,1200,412,99.18,44.8,-1.01,1,111114,-9999,-9999
