Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,329,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,-0.00010001,2.2,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.730787683,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,14:10:47,8548,1.18,1.18,0.012,230,0.204,1.69,6,0.5,2.25,20.53,23.08,20.15,400.03,397.51,11.033,11.437,45.65,47.32,300,1201,432,100.3,21.3,-0.321,0.3,111114,-9999,-9999
28,14:14:13,8754,0.632,0.632,0.0126,210,0.21,1.65,6,0.5,2.25,20.24,22.93,19.76,299.57,298.18,11.121,11.535,46.87,48.61,299.8,1201,470,100.4,19.7,-0.278,0.3,111114,-9999,-9999
29,14:17:40,8961,0.355,0.355,0.0126,149,0.21,1.64,6,0.5,2.25,20.47,22.95,20.2,199.59,198.8,11.248,11.662,46.7,48.43,299.8,1199,386,100.3,18.2,-0.241,0.3,111114,-9999,-9999
30,14:21:07,9167.5,0.0675,0.0675,0.014,89.5,0.229,1.62,6,0.5,2.25,20.06,22.89,19.51,99.96,99.78,11.344,11.797,48.32,50.26,299.8,1199,386,100.3,16,-0.162,0.3,111114,-9999,-9999
31,14:24:35,9376,-0.354,-0.354,0.016,85.2,0.261,1.62,6,0.5,2.25,20.5,23,20.15,50.63,51.31,11.436,11.953,47.39,49.53,299.8,1199,408,100.3,15.2,-0.142,0.3,111134,-9999,-9999
32,14:28:04,9584,1.57,1.57,0.0173,243,0.282,1.61,6,0.5,2.25,20.5,22.96,20.23,400.37,397,11.39,11.948,47.22,49.53,299.7,1199,459,100.3,21.5,-0.32,0.3,111134,-9999,-9999
33,14:31:31,9792,1.9,1.9,0.0165,203,0.268,1.61,6,0.5,2.25,20.49,22.98,20.22,400.91,396.88,11.459,11.99,47.51,49.71,299.7,1199,387,100.3,21.2,-0.326,0.3,111134,-9999,-9999
34,14:34:58,9999,2.63,2.63,0.0144,290,0.235,1.61,6,0.5,2.25,20.07,22.95,19.53,599.84,594.31,11.471,11.937,48.83,50.81,299.8,1199,390,100.3,24.3,-0.401,0.3,111134,-9999,-9999
35,14:38:26,10206,3.25,3.25,0.0128,371,0.21,1.62,6,0.5,2.25,20.36,22.96,19.96,800.75,793.92,11.502,11.917,48.06,49.8,299.8,1199,404,100.3,26.2,-0.493,0.7,111134,-9999,-9999
36,14:41:51,10412,3.28,3.28,0.0117,525,0.193,1.63,6,0.5,2.25,20.37,23.01,19.95,1000.91,993.97,11.52,11.902,48.12,49.72,299.9,1199,440,100.3,28.1,-0.55,0.3,111114,-9999,-9999
37,14:45:18,10619,3.42,3.42,0.0111,672,0.183,1.63,6,0.5,2.25,20.38,23.03,19.96,1199.56,1192.27,11.556,11.919,48.24,49.75,299.8,1199,467,100.3,29.7,-0.584,0.7,111114,-9999,-9999
38,14:48:45,10825,4.19,4.19,0.00965,765,0.16,1.63,6,0.5,2.25,20.35,23.03,20.04,1500.51,1491.66,11.571,11.887,48.37,49.69,299.9,1199,388,100.3,30.7,-0.675,0.3,111114,-9999,-9999
39,14:52:12,11033,4.73,4.73,0.00959,1.16E+03,0.158,1.63,6,0.5,2.25,20.23,23,19.85,2000.21,1990.12,11.567,11.88,48.74,50.06,299.9,1199,389,100.3,30.9,-0.756,0.3,111114,-9999,-9999
