Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,208,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
57,13:56:36,16969.5,1.97,1.97,0.175,330,10.7,6.1,6,0.5,2.25,48.52,44.98,49.71,399.16,386.94,14.997,35.612,12.89,30.61,300,1201,471,99.13,24.9,-1.36,0.7,111124,-9999,-9999
58,14:00:06,17180.5,0.254,0.254,0.178,260,11,6.14,6,0.5,2.25,48.69,45.17,49.71,298.55,291.64,14.999,36.149,12.78,30.81,299.8,1200,473,99.12,22.9,-1.1,0.7,111124,-9999,-9999
59,14:03:37,17391.5,-0.88,-0.88,0.178,186,10.9,6.15,6,0.5,2.25,48.7,45.18,49.67,199.88,197.32,15.052,36.146,12.82,30.79,299.8,1200,472,99.12,21.3,-0.97,0.7,111124,-9999,-9999
60,14:07:08,17602.5,-1.85,-1.85,0.185,107,11.2,6.04,6,0.5,2.25,48.73,45.05,49.7,99.6,101.05,15.054,36.588,12.81,31.12,300.1,1200,474,99.12,18.8,-0.917,0.3,111124,-9999,-9999
61,14:10:40,17814.5,-2.34,-2.34,0.196,68,11.4,5.84,6,0.5,2.25,47.99,44.76,48.79,50.15,53.61,15.096,37.083,13.33,32.74,299.8,1200,474,99.12,17.9,-0.89,0.7,111124,-9999,-9999
62,14:14:11,18025.5,-0.166,-0.166,0.197,355,11.6,5.94,6,0.5,2.25,48.61,45.01,49.45,400.62,391.83,14.95,37.369,12.79,31.98,299.9,1200,473,99.12,25.2,-1.33,0.3,111124,-9999,-9999
63,14:17:42,18235.5,-0.475,-0.475,0.198,357,11.7,5.94,6,0.5,2.25,48.77,45.04,49.69,399.32,391.11,14.958,37.494,12.7,31.82,299.9,1200,474,99.12,25.3,-1.32,0.7,111124,-9999,-9999
64,14:21:12,18446.5,0.376,0.376,0.194,526,11.6,6,6,0.5,2.25,48.79,45.11,49.69,600.51,586.15,14.895,37.246,12.63,31.58,300,1199,474,99.12,29.3,-1.44,0.7,111124,-9999,-9999
65,14:24:43,18657.5,1.01,1.01,0.188,695,11.3,6.03,6,0.5,2.25,48.77,45.04,49.75,799.93,780.25,14.857,36.67,12.61,31.12,299.9,1200,473,99.11,32.5,-1.53,0.7,111114,-9999,-9999
66,14:28:14,18867.5,1.58,1.58,0.165,855,11.1,6.64,6,0.5,2.25,47.4,46.17,47.25,1001.07,976.27,14.863,36.221,13.52,32.95,299.9,1200,473,99.11,34.9,-1.59,0.7,111114,-9999,-9999
67,14:31:44,19078.5,2.24,2.24,0.174,1.03E+03,10.7,6.13,6,0.5,2.25,48.7,45,49.69,1199.07,1169.58,14.799,35.426,12.61,30.18,300,1200,473,99.11,37.1,-1.71,0.7,111114,-9999,-9999
