Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,126,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,228.7683,1.08,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.81376772,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,4:30:57,335,3.72,3.72,0.0321,196,0.551,1.69,6,0.5,2.25,23.47,25.21,22.87,399.86,391.99,14.316,15.401,49.08,52.8,299.9,1199,341,99.45,21,-0.383,1,111114,-9999,-9999
2,4:33:00,458,2.66,2.66,0.0328,157,0.553,1.66,6,0.5,2.25,22.93,25.07,22.1,299.73,294.08,14.345,15.434,50.82,54.67,299.9,1200,476,99.46,19.5,-0.333,1,111114,-9999,-9999
3,4:35:05,583,1.49,1.49,0.0359,124,0.584,1.6,6,0.5,2.25,22.85,24.89,22.1,199.15,195.94,14.5,15.65,51.62,55.71,300,1201,475,99.45,18,-0.259,1,111114,-9999,-9999
4,4:36:51,689.5,0.275,0.275,0.0402,85.9,0.643,1.58,6,0.5,2.25,22.95,24.87,22.29,100.04,99.37,14.568,15.834,51.58,56.02,300,1200,475,99.45,16.2,-0.212,1,111114,-9999,-9999
5,4:40:41,919.5,0.321,0.321,0.0528,74.5,0.817,1.54,6,0.5,2.25,23.1,24.87,22.49,87.29,86.51,14.65,16.258,51.37,57.01,299.9,1200,473,99.45,15.9,-0.211,0.7,111114,-9999,-9999
6,4:43:08,1066,4.36,4.36,0.0541,251,0.842,1.55,6,0.5,2.25,23.37,24.93,22.9,399.8,390.42,14.63,16.287,50.58,56.17,299.9,1201,472,99.46,21.6,-0.483,1,111114,-9999,-9999
7,4:44:20,1138.5,4.5,4.5,0.0554,249,0.868,1.56,6,0.5,2.25,23.38,24.97,22.88,399.29,389.6,14.539,16.247,50.11,56,299.9,1201,472,99.46,21.5,-0.43,1,111114,-9999,-9999
8,4:46:07,1245.5,6.34,6.34,0.046,350,0.744,1.6,6,0.5,2.25,23.4,25.04,22.88,600.07,586.52,14.454,15.919,49.82,54.83,299.9,1201,472,99.46,23.9,-0.467,1,111114,-9999,-9999
9,4:48:48,1406,6.8,6.8,0.0282,379,0.458,1.6,6,0.5,2.25,23.55,24.66,23.55,799.12,784.8,14.345,15.247,48.98,52.06,299.9,1201,471,99.46,25.9,-0.548,1,111114,-9999,-9999
10,4:51:03,1541.5,7.02,7.02,0.0204,411,0.37,1.78,6,0.5,2.25,24.26,25.47,23.95,1000.79,986.01,14.271,15,46.65,49.03,300,1201,469,99.46,27.3,-0.613,0.7,111114,-9999,-9999
11,4:53:54,1712.5,7.6,7.6,0.0178,473,0.315,1.73,6,0.5,2.25,23.06,25.14,22.3,1200.99,1185.03,14.192,14.813,49.89,52.07,300,1201,470,99.46,28.7,-0.63,1,111114,-9999,-9999
12,4:56:41,1879,8.31,8.31,0.0162,626,0.282,1.7,6,0.5,2.25,22.95,24.92,22.29,1499.63,1482.16,14.131,14.686,50.02,51.95,300,1201,470,99.46,29.7,-0.721,1,111114,-9999,-9999
13,4:59:08,2026,9.72,9.72,0.0159,954,0.277,1.71,6,0.5,2.25,22.93,24.87,22.29,2000.57,1980.02,14.015,14.562,49.66,51.6,299.9,1201,473,99.46,29.3,-0.821,0.7,111114,-9999,-9999
