Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,295,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,-0.00010001,1.99,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.249256458,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,13:10:24,7853.5,1.52,1.52,0.0131,201,0.272,2.04,6,0.5,2.25,19.93,23.16,18.92,400.84,397.59,7.538,8.079,32.11,34.37,299.4,1200,1,99.4,7.41,0.739,1,111114,1,-0.207
24,13:12:41,7990,1.01,1.01,0.0133,167,0.271,2.01,6,0.5,2.25,19.73,22.95,18.95,299.66,297.47,7.532,8.071,32.5,34.76,299.4,1200,1,99.4,7.54,0.737,1,111114,1,-0.207
25,13:14:50,8119.5,0.627,0.627,0.0139,120,0.282,1.99,6,0.5,2.25,19.69,22.86,18.96,198.99,197.62,7.503,8.064,32.45,34.82,299.4,1200,1,99.4,7.62,0.733,1,111114,1,-0.207
26,13:17:23,8272.5,0.241,0.241,0.0154,70.3,0.312,2,6,0.5,2.25,19.83,22.89,19.15,98.91,98.37,7.487,8.108,32.1,34.7,299.4,1200,1,99.39,7.42,0.728,1,111114,1,-0.207
27,13:19:59,8428,0.282,0.282,0.0179,21.6,0.36,1.98,6,0.5,2.25,19.84,22.86,19.15,48.79,48.19,7.482,8.198,32.08,35.06,299.4,1200,1,99.38,6.96,0.729,1,111114,1,-0.207
28,13:22:17,8566.5,2.43,2.43,0.0206,194,0.414,1.98,6,0.5,2.25,20.08,22.88,19.54,398.91,393.71,7.446,8.268,31.45,34.84,299.4,1200,1,99.38,7.34,0.747,1,111114,1,-0.207
29,13:23:47,8656,2.32,2.32,0.0192,189,0.389,1.99,6,0.5,2.25,20.12,22.95,19.54,398.85,393.89,7.449,8.222,31.4,34.57,299.4,1200,1,99.37,7.32,0.749,1,111114,1,-0.207
30,13:27:04,8853,2.32,2.32,0.0141,313,0.292,2.04,6,0.5,2.25,20.15,23.08,19.54,598.66,593.66,7.412,7.993,31.17,33.54,299.4,1200,1,99.37,6.26,0.76,1,111114,1,-0.207
31,13:29:41,9010.5,2.4,2.4,0.012,452,0.251,2.06,6,0.5,2.25,20.17,23.13,19.54,800.73,795.53,7.378,7.878,30.96,33.01,299.4,1200,1,99.36,4.58,0.764,1,111114,1,-0.207
32,13:33:25,9234,2.65,2.65,0.0111,567,0.233,2.06,6,0.5,2.25,19.89,23.07,19.15,983.22,977.45,7.333,7.796,31.26,33.23,299.4,1200,0,99.35,2.66,0.771,0.7,111114,1,-0.207
33,13:37:24,9473.5,3.16,3.16,0.0112,699,0.234,2.05,6,0.5,2.25,19.86,23.02,19.15,1191.91,1185.02,7.309,7.774,31.21,33.19,299.4,1200,0,99.35,-0.837,0.778,0.7,111114,1,-0.207
