Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,31,NA,NA,NA,NA,NA,Tipuanatipu,NA,NA,NA,225.91998,2.96,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.146843987,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
14,12:28:17,2390.5,2.07,2.07,0.0167,192,0.165,0.981,6,0.5,2.25,12.01,13.98,11.64,400.08,395.8,5.907,6.236,41.75,44.08,299.6,1200,52,99.57,22.1,0.00978,0.7,111114,-9999,-9999
15,12:30:20,2513.5,1.56,1.56,0.0166,143,0.167,0.996,6,0.5,2.25,10.75,14.07,9.62,299.88,296.66,5.847,6.179,44.92,47.48,299.6,1200,43,99.58,21.4,0.0209,1,111114,-9999,-9999
16,12:32:06,2620,1.06,1.06,0.0194,106,0.192,0.986,6,0.5,2.25,10.67,13.98,9.64,198.62,196.42,5.797,6.179,44.8,47.76,299.7,1200,44,99.58,19.9,0.0214,1,111114,-9999,-9999
17,12:33:59,2733,0.27,0.27,0.0229,78.9,0.225,0.978,6,0.5,2.25,10.64,13.91,9.64,100,99.42,5.741,6.188,44.46,47.93,299.7,1200,45,99.6,18.1,0.0181,1,111114,-9999,-9999
18,12:35:38,2832,-0.144,-0.144,0.0263,57.8,0.258,0.975,6,0.5,2.25,10.63,13.9,9.64,49.56,49.83,5.691,6.204,44.09,48.06,299.6,1200,46,99.61,16.9,0.018,1,111114,-9999,-9999
19,12:37:50,2964,3.9,3.9,0.0316,189,0.314,0.991,6,0.5,2.25,11.15,14.09,10.39,401.75,393.69,5.621,6.246,42.08,46.76,299.6,1200,43,99.62,22.7,0.0252,1,111114,-9999,-9999
20,12:38:58,3032,3.99,3.99,0.0346,200,0.345,0.996,6,0.5,2.25,11.24,14.16,10.42,399.96,391.7,5.584,6.27,41.56,46.66,299.7,1200,53,99.62,22.7,0.0162,1,111114,-9999,-9999
21,12:40:55,3149,5.8,5.8,0.0387,337,0.378,0.979,6,0.5,2.25,10.73,14,9.62,600.28,588.22,5.524,6.276,42.51,48.3,299.6,1200,43,99.62,24.5,0.0199,1,111114,-9999,-9999
22,12:42:59,3272.5,6.43,6.43,0.044,539,0.407,0.929,6,0.5,2.25,10.66,13.5,9.64,800.27,786.74,5.455,6.265,42.19,48.46,299.6,1200,43,99.62,25.4,0.021,0.7,111114,-9999,-9999
23,12:44:50,3384,7.21,7.21,0.0433,701,0.429,0.994,6,0.5,2.25,11.03,14.11,9.91,1000.06,984.77,5.39,6.244,40.67,47.11,299.6,1200,47,99.62,25.4,0.0104,0.7,111114,-9999,-9999
24,12:46:39,3493,6.99,6.99,0.0437,909,0.422,0.971,6,0.5,2.25,11.47,13.82,10.82,1200.53,1185.52,5.332,6.172,39.09,45.25,299.7,1200,55,99.63,26,0.0181,1,111114,-9999,-9999
25,12:48:52,3626,7.62,7.62,0.0377,1.14E+03,0.36,0.959,6,0.5,2.25,10.55,13.51,9,1500.11,1483.8,5.261,5.978,40.98,46.57,299.7,1200,43,99.63,24.3,0.0202,0.7,111124,-9999,-9999
26,12:50:29,3722.5,7.52,7.52,0.0319,1.57E+03,0.326,1.02,6,0.5,2.25,10.91,14.01,10.04,2001.05,1984.69,5.21,5.859,39.65,44.59,299.6,1200,43,99.63,21.1,0.027,0.7,111114,-9999,-9999
