Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,356,NA,NA,NA,NA,NA,Zeamays,NA,NA,NA,461.8144134,3.68,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.579257651,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
51,12:23:28,14926.00001,6.663026411,6.663026411,0.313023418,315.2442391,12.03977481,4.045799092,6,0.5,2.25,48.47642517,42.58842087,49.79798889,399.5883484,377.2038879,22.12918854,45.09767532,19.00673103,38.73212814,300.3282471,1200.579102,295.9178162,98.82006073,2.120637178,-0.267915189,1,111114,-9999,-9999
52,12:27:20,15158.50001,5.972215039,5.972215039,0.320112356,229.5285718,12.4682321,4.103133644,6,0.5,2.25,48.68603516,42.87968063,49.79275894,299.7835388,280.8563538,22.08035088,45.84741211,18.76193047,38.95624542,300.329834,1200.329834,326.9303894,98.80547333,2.297120333,-0.345361173,1,111114,-9999,-9999
53,12:31:12,15390.50001,5.363854606,5.363854606,0.341354863,144.4642198,12.91574776,4.017369875,6,0.5,2.25,48.73202896,42.85816193,49.79091263,199.5758057,184.1094055,22.01734161,46.61739349,18.66485596,39.51806259,300.3322754,1199.937378,297.2121887,98.80474091,2.138093233,-0.349114835,1,111114,-9999,-9999
54,12:35:03,15621.00001,4.447856735,4.447856735,0.376117341,62.04355287,13.43337068,3.843228315,6,0.5,2.25,48.74266815,42.66868973,49.79124069,99.85680389,88.59310913,21.9525795,47.51499939,18.60105133,40.25940323,300.3256531,1199.622803,357.2036743,98.81066132,2.042153597,-0.364144742,1,111114,-9999,-9999
55,12:38:55,15853.00001,2.784170661,2.784170661,0.414826457,16.33730898,13.94274678,3.66956871,6,0.5,2.25,48.74235916,42.47372055,49.79056931,36.62477493,30.2207222,21.89223289,48.399086,18.5480957,41.00405884,300.3283081,1199.656372,295.9693298,98.79867554,1.726367235,-0.384885252,1,111114,-9999,-9999
56,12:42:44,16082.00001,-0.357729187,-0.357729187,0.454676072,-0.315175209,14.37400045,3.503291444,6,0.5,2.25,48.73883438,42.2638588,49.79081345,-2.624254942,-1.856257558,21.84086418,49.14667511,18.50675392,41.64255524,300.3221436,1199.626221,343.2948608,98.79366302,1.463904023,-0.415601194,1,111114,-9999,-9999
57,12:49:36,16494.00001,7.074672804,7.074672804,0.425771248,324.2069043,14.07221943,3.622970881,6,0.5,2.25,48.74232864,42.38630676,49.790802,401.3569031,376.6338196,21.73901176,48.49014664,18.41402817,41.07371902,300.3204651,1199.396729,301.3683777,98.77592468,2.264776707,-0.392083585,1,111114,-9999,-9999
58,12:53:27,16725.00001,6.697107263,6.697107263,0.408339668,323.5424009,13.93909403,3.716588027,6,0.5,2.25,48.75673676,42.52987289,49.79190826,399.7807617,375.9316711,21.68327904,48.18977356,18.35251999,40.78734589,300.3197327,1198.923462,294.1491699,98.76971436,2.256842136,-0.380517423,1,111114,-9999,-9999
59,12:57:18,16956.50001,6.919047224,6.919047224,0.392423664,502.7497306,13.79879787,3.804756499,6,0.5,2.25,48.76717758,42.65432358,49.79185867,599.3855591,569.8518677,21.61286926,47.86208344,18.28206444,40.48575211,300.3143311,1198.680054,316.3799744,98.76361084,1.831121922,-0.380269468,1,111114,-9999,-9999
60,13:01:09,17187.50001,7.072329885,7.072329885,0.379502828,682.7906703,13.47764823,3.825445194,6,0.5,2.25,48.73563766,42.55618668,49.7874794,798.6536255,763.9541626,21.56310081,47.21767807,18.26465034,39.99972153,300.3268738,1200.99707,294.9910278,98.74572754,1.142950535,-0.366647184,1,111114,-9999,-9999
