Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,101,NA,NA,NA,NA,NA,Cedrelaoderta,NA,NA,NA,325.0543084,2.03,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.960015503,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
66,16:07:47,15466.5,-0.306,-0.306,0.0115,383,1.08,8.8,6,0.5,2.25,49.11,47.27,49.92,399.48,399.23,18.229,20.347,15.25,17.02,300.6,1199,62,99.37,30.8,0.222,1,111114,-9999,-9999
67,16:11:37,15696.5,-0.484,-0.484,0.0138,310,1.3,8.81,6,0.5,2.25,49.18,47.33,49.92,299.3,299.49,18.008,20.552,15.01,17.13,300.6,1199,61,99.37,28.6,0.233,1,111114,-9999,-9999
68,16:15:27,15926.5,-0.685,-0.685,0.0178,230,1.65,8.69,6,0.5,2.25,49.21,47.18,49.92,199.21,199.92,17.775,21.005,14.8,17.48,300.6,1201,61,99.38,26.2,0.236,1,111114,-9999,-9999
69,16:19:17,16156.5,-0.874,-0.874,0.023,144,2.1,8.57,6,0.5,2.25,49.23,47.08,49.92,99.21,100.54,17.545,21.651,14.59,18.01,300.6,1200,61,99.37,23.4,0.231,1,111114,-9999,-9999
70,16:23:07,16386.5,-0.852,-0.852,0.0286,89.8,2.54,8.37,6,0.5,2.25,49.23,46.82,49.92,50.29,51.73,17.326,22.284,14.4,18.52,300.6,1201,62,99.36,21.7,0.231,1,111114,-9999,-9999
71,16:26:57,16616.5,-0.0217,-0.0217,0.0326,346,2.87,8.32,6,0.5,2.25,49.23,46.81,49.92,399.8,397.56,17.098,22.703,14.21,18.87,300.6,1201,61,99.36,30.8,0.238,1,111114,-9999,-9999
72,16:30:46,16845,-0.0441,-0.0441,0.034,347,2.97,8.24,6,0.5,2.25,49.24,46.65,49.92,399.85,397.58,16.884,22.675,14.03,18.85,300.6,1201,62,99.36,30.9,0.223,1,111114,-9999,-9999
73,16:34:36,17075.5,0.372,0.372,0.0346,500,3.02,8.24,6,0.5,2.25,49.24,46.64,49.92,599.59,595.26,16.69,22.573,13.87,18.76,300.6,1201,61,99.35,35.1,0.223,1,111114,-9999,-9999
74,16:38:25,17304,0.858,0.858,0.0346,652,2.98,8.13,6,0.5,2.25,49.24,46.39,49.92,799.42,792.99,16.493,22.306,13.71,18.54,300.6,1201,61,99.36,38.7,0.235,1,111114,-9999,-9999
75,16:42:15,17534.5,1.12,1.12,0.0342,811,3.01,8.31,6,0.5,2.25,49.24,46.7,49.92,1000.86,992.66,16.3,22.172,13.55,18.43,300.6,1201,61,99.36,41.9,0.239,1,111114,-9999,-9999
76,16:46:04,17763,1.36,1.36,0.0338,970,2.99,8.36,6,0.5,2.25,49.24,46.75,49.92,1200.12,1190.29,16.088,21.927,13.37,18.23,300.6,1201,61,99.37,44.7,0.237,1,111114,-9999,-9999
77,16:49:54,17993.5,2.02,2.02,0.0335,1.20E+03,2.94,8.29,6,0.5,2.25,49.24,46.56,49.92,1500.05,1487.28,15.876,21.623,13.2,17.98,300.6,1201,61,99.37,48.3,0.243,1,111114,-9999,-9999
78,16:53:43,18222,2.89,2.89,0.0332,1.59E+03,2.92,8.3,6,0.5,2.25,49.24,46.51,49.92,2000.16,1982.85,15.657,21.352,13.02,17.75,300.6,1201,61,99.37,52,0.231,1,111114
