Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,309,NA,NA,NA,NA,NA,Pinussylvestris,NA,NA,NA,36.96493351,1.73,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.985560426,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,15:15:52,7653.500007,7.754541041,7.754541041,0.078788436,214.9459496,1.029450193,1.325938319,6.114,0.5,2.207621737,22.99431992,23.13625526,22.89224243,400.2934875,383.6825256,13.07998562,15.14650536,46.47987747,53.82437515,299.9596558,1200.05127,257.8163147,100.163147,-5.734745026,0.247786701,1,111114,-9999,-9999
28,15:17:56,7777.000007,5.128122214,5.128122214,0.072708938,167.628284,0.950678729,1.323385485,6.114,0.5,2.207621737,22.76730156,23.13742828,22.50055313,299.5767517,288.564209,13.26473522,15.17322636,47.93481064,54.66557693,299.9362183,1200.191772,268.6257629,100.1682892,-3.855014801,0.29837054,1,111114,-9999,-9999
29,15:19:50,7891.500007,3.189887353,3.189887353,0.073956285,118.2545851,0.965040609,1.321417744,6.114,0.5,2.207621737,22.74641991,23.14271164,22.49620438,199.4636993,192.5833893,13.26492405,15.20193481,47.96622086,54.84112549,299.975769,1200.212891,331.8188477,100.1683197,-2.533771515,0.366081417,1,111114,-9999,-9999
30,15:21:37,7998.000007,0.882406502,0.882406502,0.075273711,76.18996553,0.981619604,1.321297628,6.114,0.5,2.207621737,22.74294853,23.15423775,22.49793053,99.35029602,97.35718536,13.25320244,15.22328758,47.81993484,54.92844772,300.0001221,1199.899658,294.164856,100.165947,-1.228816986,0.424381435,1,111114,-9999,-9999
31,15:24:36,8177.500007,-0.01583369,-0.01583369,0.075020477,51.27215605,0.972207109,1.313040399,6.114,0.5,2.207621737,22.59288788,23.08546448,22.30046844,52.09754181,52.02673721,13.23637962,15.18737221,48.25255966,55.30190659,300.0421143,1199.88916,287.2857666,100.1687622,-1.247379303,0.462420642,1,111114,-9999,-9999
32,15:27:07,8328.000007,7.076932182,7.076932182,0.076374307,225.5033125,0.997976104,1.324853765,6.114,0.5,2.207621737,22.58333778,23.04940796,22.29988289,399.9252014,384.7209167,13.00507355,15.00829506,47.38132477,54.67861176,300.0192871,1199.96106,298.7020264,100.1653595,-5.400150299,0.264170825,1,111114,-9999,-9999
33,15:29:22,8463.000007,7.313865587,7.313865587,0.077018851,222.5584777,1.011495432,1.332009529,6.114,0.5,2.207621737,22.5863533,23.04736328,22.30024719,401.3214722,385.6171875,12.90205765,14.93318081,46.99780273,54.39645004,299.9292297,1199.557861,257.7311401,100.1665802,-5.479618073,0.259460628,1,111114,-9999,-9999
34,15:31:37,8598.500006,10.98503508,10.98503508,0.0766595,331.9392533,1.014066546,1.3415223,6.114,0.5,2.207621737,22.58168983,23.01429749,22.299263,601.5317993,577.9458618,12.74601078,14.78247452,46.43898773,53.85884857,299.9489441,1200.021362,305.3269348,100.1618805,-9.090702057,0.16728133,0.666666687,111114,-9999,-9999
35,15:34:24,8765.000007,11.23576341,11.23576341,0.076207418,518.3807168,1.017451388,1.353649258,6.114,0.5,2.207621737,22.5853672,23.01039314,22.29986,799.980835,775.4799805,12.61374187,14.65644646,45.94361877,53.38325882,300.0690613,1199.80896,274.5045471,100.1502457,-12.73932266,0.099732578,1,111114,-9999,-9999
36,15:36:24,8885.500006,10.86880372,10.86880372,0.074849635,718.3834906,1.010559692,1.368098586,6.114,0.5,2.207621737,22.58891869,23.0291996,22.30038071,1000.46405,976.2976074,12.51439095,14.54438686,45.570755,52.96141052,299.9364929,1199.867676,331.5098267,100.1493149,-17.92969131,0.040531337,0.666666687,111114,-9999,-9999
37,15:39:26,9067.500006,11.15347054,11.15347054,0.072248094,893.4919007,0.973037591,1.363427285,6.114,0.5,2.207621737,22.18347359,22.87222481,21.7088604,1195.325562,1170.276245,12.37068939,14.32516289,46.16927719,53.46250534,300.0260315,1199.628784,311.8144836,100.142746,-22.32471085,-0.009869397,0.666666687,111114,-9999,-9999
38,15:41:54,9215.000007,12.38010213,12.38010213,0.067085026,1138.884398,0.916417152,1.379955635,6.114,0.5,2.207621737,22.13236809,22.86104965,21.71224403,1499.081177,1471.101929,12.29961777,14.14093685,46.19174957,52.94099045,299.9883728,1199.877319,279.5165405,100.1446381,-29.8520546,-0.091352284,1,111114,-9999,-9999
39,15:45:10,9411.500007,13.39786688,13.39786688,0.066910852,1599.723635,0.933136069,1.40888534,6.114,0.5,2.207621737,22.26460457,22.9030323,21.91362572,2000.312012,1969.265137,12.04712868,13.92220306,44.74284363,51.70989227,300.0289001,1199.824341,330.6373596,100.1515121,-43.69910049,-0.184956372,1,111114,-9999,-9999
