Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,100,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
14,6:06:19,6012.5,2.34,2.34,0.0414,299,0.313,0.753,6,0.5,2.25,11.75,14.22,11.03,399.9,394.97,8.212,8.833,58.69,63.14,300,1200,523,98.94,18.9,-0.255,1,111114,-9999,-9999
15,6:08:10,6123.5,1.47,1.47,0.0383,232,0.287,0.745,6,0.5,2.25,11.58,14.13,10.83,300.21,297.1,8.259,8.828,59.79,63.81,300,1200,525,98.95,18.2,-0.222,1,111114,-9999,-9999
16,6:09:54,6227.5,1.13,1.13,0.0383,148,0.288,0.747,6,0.5,2.25,11.58,14.18,10.82,200.08,197.7,8.277,8.848,59.92,63.95,300.1,1199,525,98.95,16,-0.172,1,111114,-9999,-9999
17,6:11:39,6332.5,0.304,0.304,0.0411,85.4,0.305,0.74,6,0.5,2.25,11.44,14.14,10.63,99.24,98.57,8.27,8.875,60.33,64.72,300.1,1199,523,98.95,14.3,-0.105,1,111114,-9999,-9999
18,6:12:52,6405.5,-0.0965,-0.0965,0.0376,53.2,0.282,0.743,6,0.5,2.25,11.44,14.16,10.63,49.5,49.66,8.317,8.875,60.76,64.74,300,1200,524,98.95,13.1,-0.0865,1,111114,-9999,-9999
19,6:15:12,6545.5,2.07,2.07,0.0371,301,0.28,0.749,6,0.5,2.25,11.31,14.11,10.43,400.38,396.02,8.2,8.755,60.43,64.43,300,1200,525,98.95,18.9,-0.259,1,111114,-9999,-9999
20,6:16:18,6611.5,2.07,2.07,0.039,305,0.294,0.75,6,0.5,2.25,11.31,14.11,10.44,399.56,395.18,8.172,8.756,60.14,64.43,300.1,1200,524,98.94,18.8,-0.256,1,111114,-9999,-9999
21,6:18:06,6719.5,2.44,2.44,0.039,486,0.293,0.748,6,0.5,2.25,11.28,14.07,10.43,599.89,594.67,8.144,8.725,60.13,64.32,300.1,1200,522,98.94,20.8,-0.317,1,111114,-9999,-9999
22,6:20:36,6869.5,2.34,2.34,0.0412,693,0.311,0.752,6,0.5,2.25,11.28,14.07,10.43,799.5,794.33,8.064,8.681,59.44,63.98,300,1200,521,98.93,22.4,-0.397,1,111114,-9999,-9999
23,6:22:45,6998.5,2.62,2.62,0.0414,880,0.314,0.755,6,0.5,2.25,11.29,14.07,10.43,1000.63,994.75,8.029,8.652,59.15,63.74,300,1200,521,98.93,23.2,-0.448,1,111114,-9999,-9999
24,6:24:52,7125.5,2.8,2.8,0.0411,1.07E+03,0.313,0.759,6,0.5,2.25,11.28,14.07,10.43,1200.97,1194.61,7.995,8.617,58.98,63.51,300,1200,523,98.94,23.6,-0.491,1,111114,-9999,-9999
25,6:27:27,7280.5,2.8,2.8,0.0418,1.37E+03,0.322,0.768,6,0.5,2.25,11.42,14.11,10.63,1500.56,1493.99,7.931,8.571,57.91,62.59,300,1200,518,98.94,23.9,-0.545,1,111114,-9999,-9999
26,6:29:42,7415.5,3.31,3.31,0.0374,1.82E+03,0.293,0.777,6,0.5,2.25,11.33,14.09,10.39,1998.98,1991.2,7.868,8.449,57.81,62.08,300,1200,522,98.94,21.5,-0.632,1,111114,-9999,-9999
