Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,240,NA,NA,NA,NA,NA,Oryzasativa,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,12:04:17,7129.5,5.07,5.07,0.0811,276,1.31,1.63,6,0.5,2.25,22.23,23.49,22,399.63,388.48,10.263,12.853,37.8,47.35,300.3,1201,0,99.22,7.58,0.828,1,111114,-9999,-9999
24,12:07:35,7327,4.19,4.19,0.0863,204,1.34,1.56,6,0.5,2.25,20.07,23.14,19.14,299.37,290.23,10.268,12.906,43.26,54.33,300.3,1201,0,99.22,7.91,0.834,1,111114,-9999,-9999
25,12:09:53,7465,2.17,2.17,0.0874,148,1.32,1.53,6,0.5,2.25,19.93,22.91,19.15,198.77,193.91,10.258,12.867,43.57,54.66,300.3,1200,0,99.22,7.71,0.831,0.7,111114,-9999,-9999
26,12:12:25,7617.5,0.177,0.177,0.0943,93.1,1.4,1.51,6,0.5,2.25,20.13,22.88,19.54,99.26,98.63,10.255,13.025,43,54.62,300.3,1200,0,99.21,7.22,0.826,0.7,111114,-9999,-9999
27,12:15:14,7786.5,-0.432,-0.432,0.108,55.5,1.57,1.47,6,0.5,2.25,20.18,22.86,19.54,49.4,50.1,10.254,13.34,42.87,55.77,300.3,1200,0,99.22,6.62,0.818,0.7,111114,-9999,-9999
28,12:18:43,7995.5,8.7,8.7,0.114,246,1.64,1.47,6,0.5,2.25,20.37,22.91,19.74,400.39,381.74,10.245,13.473,42.35,55.7,300,1200,0,99.21,7.82,0.832,0.7,111114,-9999,-9999
29,12:20:03,8075,8.12,8.12,0.103,243,1.52,1.5,6,0.5,2.25,20.23,22.96,19.54,399.75,382.36,10.244,13.232,42.69,55.15,300.3,1200,0,99.21,7.87,0.841,0.7,111114,-9999,-9999
30,12:23:07,8259,9.74,9.74,0.0756,356,1.18,1.57,6,0.5,2.25,20.21,23,19.54,600.51,579.69,10.242,12.576,42.74,52.49,300.3,1200,0,99.21,7.6,0.859,0.7,111114,-9999,-9999
31,12:26:08,8440.5,11.4,11.4,0.0629,463,1.02,1.62,6,0.5,2.25,20.22,23.08,19.54,800.04,775.72,10.24,12.248,42.71,51.1,300.3,1200,0,99.21,6.88,0.871,0.7,111114,-9999,-9999
32,12:29:12,8624.5,15.3,15.3,0.0626,548,1.01,1.62,6,0.5,2.25,20.23,23.08,19.54,1001.02,968.48,10.248,12.25,42.72,51.07,300.3,1199,0,99.21,5.4,0.878,0.7,111114,-9999,-9999
33,12:32:25,8817,18.8,18.8,0.0653,664,1.05,1.61,6,0.5,2.25,20.22,23.07,19.54,1200.55,1160.48,10.252,12.326,42.75,51.41,300.3,1199,0,99.22,3.66,0.886,0.7,111114,-9999,-9999
