Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,44,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,332.5149033,2.64,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.281190007,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
53,14:28:45,14704.5,-1.54,-1.54,0.0163,501,1.19,6.99,6,0.5,2.25,38.9,41.15,38.13,399.95,402.06,6.667,9.037,9.43,12.79,299.8,1199,337,98.89,25.8,0.0682,0.7,111114,-9999,-9999
54,14:32:15,14913.5,-1.85,-1.85,0.0166,438,1.22,7,6,0.5,2.25,38.72,41.17,37.89,299.41,302.37,6.589,9.008,9.42,12.87,299.9,1201,361,98.9,23.8,0.0965,0.3,111114,-9999,-9999
55,14:35:44,15123.5,-1.8,-1.8,0.0172,339,1.25,6.94,6,0.5,2.25,38.69,41.03,37.9,199.82,202.91,6.51,8.992,9.32,12.87,299.9,1200,427,98.89,21.4,0.142,0.3,111114,-9999,-9999
56,14:39:14,15333.5,-2.04,-2.04,0.0184,260,1.33,6.89,6,0.5,2.25,38.75,40.92,38.02,99.43,103.23,6.445,9.081,9.19,12.95,299.9,1201,338,98.91,18.9,0.2,0.3,111114,-9999,-9999
57,14:42:44,15542.5,-1.98,-1.98,0.0204,195,1.47,6.88,6,0.5,2.25,38.88,40.95,38.16,49.05,52.86,6.378,9.293,9.03,13.16,300.1,1201,350,98.88,17.6,0.236,0.3,111114,-9999,-9999
58,14:46:13,15752.5,-1.72,-1.72,0.0199,489,1.44,6.92,6,0.5,2.25,38.91,41,38.21,399.7,401.98,6.215,9.079,8.79,12.83,299.9,1201,410,98.87,25.9,0.0475,0.3,111114,-9999,-9999
59,14:49:43,15962.5,-1.36,-1.36,0.0195,463,1.43,6.95,6,0.5,2.25,38.99,41.05,38.28,400.14,401.72,6.155,8.981,8.66,12.64,299.9,1199,337,98.86,25.7,0.0548,0.7,111114,-9999,-9999
60,14:53:13,16172.5,-1.49,-1.49,0.0192,653,1.4,6.95,6,0.5,2.25,38.91,41.01,38.18,600.17,601.46,6.045,8.822,8.55,12.47,299.9,1199,336,98.84,29.6,-0.0176,0.3,111114,-9999,-9999
61,14:56:43,16381.5,-1.42,-1.42,0.019,826,1.39,6.96,6,0.5,2.25,38.87,41,38.15,800.11,800.73,5.926,8.673,8.39,12.28,300,1200,379,98.82,32.8,-0.0664,0.3,111114,-9999,-9999
62,15:00:12,16591.5,-1.14,-1.14,0.0187,982,1.36,6.95,6,0.5,2.25,38.88,40.95,38.16,1001.02,1000.57,5.828,8.534,8.25,12.08,299.9,1199,387,98.81,35.2,-0.127,0.7,111114,-9999,-9999
63,15:03:42,16801.5,-1.11,-1.11,0.0184,1.16E+03,1.35,7,6,0.5,2.25,38.88,41.03,38.16,1200.9,1199.89,5.731,8.41,8.11,11.9,299.8,1199,337,98.79,37.9,-0.167,0.3,111114,-9999,-9999
64,15:07:12,17010.5,-0.993,-0.993,0.0182,1.41E+03,1.34,7,6,0.5,2.25,38.88,41,38.15,1500.31,1498.28,5.614,8.273,7.94,11.71,299.9,1200,362,98.77,40.4,-0.227,0.7,111114,-9999,-9999
65,15:10:41,17220.5,-0.302,-0.302,0.0179,1.80E+03,1.32,7.05,6,0.5,2.25,38.92,41.08,38.19,1999.41,1994.74,5.495,8.121,7.76,11.46,299.9,1199,425,98.77,43.5,-0.32,0.7,111114,-9999,-9999
