Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,253,NA,NA,NA,NA,NA,Zeamays,NA,NA,NA,339.2632017,1.17,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.441384722,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
21,10:49:27,5757,3.53,3.53,0.0218,124,0.397,1.79,6,0.5,2.25,19.88,24.09,18.45,399.84,392.46,11.456,12.242,49.01,52.37,299.4,1199,0,99.66,9.11,0.849,1,111114,-9999,-9999
22,10:53:16,5986,3.35,3.35,0.0253,73.5,0.46,1.79,6,0.5,2.25,19.89,24.16,18.48,299.31,292.33,11.45,12.362,48.95,52.85,299.3,1201,0,99.66,8.95,0.859,1,111114,-9999,-9999
23,10:57:06,6216,3.13,3.13,0.03,20.1,0.521,1.72,6,0.5,2.25,19.62,23.82,18.23,198.56,192.08,11.449,12.481,49.8,54.28,299.4,1201,0,99.66,8.48,0.85,1,111114,-9999,-9999
24,11:00:56,6445.5,2.87,2.87,0.0391,-26.3,0.656,1.67,6,0.5,2.25,19.54,23.66,18.17,99.55,93.68,11.416,12.714,49.88,55.56,299.4,1200,0,99.66,8.45,0.85,1,111114,-9999,-9999
25,11:04:46,6676,2.65,2.65,0.0494,-43.3,0.805,1.63,6,0.5,2.25,19.51,23.56,18.15,49.55,44.17,11.37,12.962,49.79,56.75,299.4,1199,0,99.66,8.19,0.841,1,111114,-9999,-9999
26,11:08:36,6906,-0.123,-0.123,0.0654,-83.2,1.03,1.58,6,0.5,2.25,19.53,23.52,18.18,-88.96,-88.53,11.322,13.355,49.52,58.41,299.4,1199,0,99.67,5.93,0.822,1,111104,-9999,-9999
27,11:14:17,7247,3.24,3.24,0.0455,269,0.759,1.66,6,0.5,2.25,19.54,23.63,18.2,400.59,393.49,11.244,12.746,49.13,55.7,299.4,1199,0,99.68,9.18,0.868,1,111104,-9999,-9999
28,11:18:06,7475.5,3.32,3.32,0.0287,197,0.503,1.73,6,0.5,2.25,19.57,23.72,18.23,399.87,392.81,11.212,12.207,48.91,53.25,299.4,1199,0,99.68,9.2,0.866,1,111114,-9999,-9999
29,11:21:55,7705,3.45,3.45,0.02,302,0.359,1.77,6,0.5,2.25,19.56,23.77,18.22,600.03,592.68,11.21,11.922,48.93,52.04,299.3,1199,0,99.68,8.62,0.874,1,111114,-9999,-9999
