Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,45,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,183.2732044,2.65,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.448088474,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,11:17:12,173,2.73,2.73,0.0591,311,0.731,1.24,6,0.5,2.25,13.71,15.61,13.33,399.5,393.45,4.073,5.529,25.47,34.57,299.6,1201,52,98.41,24.6,0.0576,1,111114,-9999,-9999
2,11:18:59,280,2.14,2.14,0.0606,232,0.74,1.22,6,0.5,2.25,12.83,15.47,11.8,299.68,294.96,4.065,5.538,26.92,36.67,299.6,1201,57,98.41,23.4,0.0569,1,111114,-9999,-9999
3,11:20:53,394,1.43,1.43,0.0636,156,0.754,1.19,6,0.5,2.25,12.15,15.19,11,199.44,196.28,4.049,5.551,28.03,38.43,299.6,1201,49,98.42,21.6,0.0526,1,111114,-9999,-9999
4,11:22:41,501.5,0.545,0.545,0.0681,83.9,0.788,1.16,6,0.5,2.25,11.92,14.99,10.81,99.99,98.74,4.031,5.601,28.33,39.36,299.6,1201,49,98.41,19.5,0.0585,1,111114,-9999,-9999
5,11:24:30,610.5,-0.0667,-0.0667,0.0742,50.1,0.842,1.14,6,0.5,2.25,11.88,14.89,10.81,49.45,49.5,4.009,5.686,28.26,40.08,299.6,1201,49,98.42,18.2,0.0493,1,111114,-9999,-9999
6,11:26:42,725.5,2.63,2.63,0.0837,336,0.93,1.12,6,0.5,2.25,11.98,14.86,11.01,400.93,394.94,3.987,5.838,27.92,40.88,299.7,1199,57,98.42,24.9,0.0518,0.7,111114,-9999,-9999
7,11:27:50,811,2.85,2.85,0.0921,336,1.01,1.11,6,0.5,2.25,11.99,14.85,11.01,400.17,393.66,3.976,5.978,27.82,41.83,299.6,1199,53,98.42,24.6,0.0542,1,111114,-9999,-9999
8,11:30:02,943,3.58,3.58,0.105,525,1.13,1.09,6,0.5,2.25,12.14,14.89,11.2,600.51,592,3.948,6.187,27.36,42.88,299.6,1199,48,98.43,26.6,0.0555,1,111114,-9999,-9999
9,11:31:55,1056,3.99,3.99,0.111,716,1.17,1.08,6,0.5,2.25,12.14,14.9,11.2,799.82,789.97,3.921,6.259,27.16,43.36,299.6,1199,48,98.44,28,0.0537,1,111114,-9999,-9999
10,11:33:14,1135,4.09,4.09,0.108,910,1.16,1.09,6,0.5,2.25,12.14,14.93,11.21,999.9,989.41,3.902,6.209,27.04,43.02,299.6,1199,48,98.45,28.9,0.0635,0.7,111114,-9999,-9999
11,11:35:26,1267,4.54,4.54,0.092,1.09E+03,1.02,1.12,6,0.5,2.25,12.15,14.93,11.2,1199.56,1188.05,3.874,5.903,26.84,40.89,299.6,1199,55,98.45,29.4,0.0647,1,111114,-9999,-9999
12,11:37:44,1405,5.12,5.12,0.0749,1.35E+03,0.869,1.17,6,0.5,2.25,12.44,15.04,11.6,1500.72,1487.88,3.848,5.579,26.14,37.9,299.7,1199,48,98.44,28.6,0.0721,1,111114,-9999,-9999
13,11:40:01,1541.5,5.4,5.4,0.065,1.81E+03,0.774,1.19,6,0.5,2.25,12.47,15.08,11.6,2000.42,1986.53,3.826,5.367,25.95,36.4,299.7,1199,56,98.45,26.1,0.0705,0.7,111114,-9999,-9999
