Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,309,NA,NA,NA,NA,NA,Betulapapyrifera,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
56,14:48:00,19382,-0.134,-0.134,0.00322,418,0.238,7.08,6,0.5,2.25,36.85,41.45,35.62,399.67,399.75,8.836,9.307,14.17,14.93,299.8,1199,415,100.3,25.9,-0.137,0.3,111114,-9999,-9999
57,14:51:28,19590,-0.318,-0.318,0.00315,420,0.231,7.03,6,0.5,2.25,36.51,41.36,35.26,299.46,299.96,8.873,9.33,14.5,15.25,299.9,1201,445,100.3,23.9,-0.0723,0.3,111114,-9999,-9999
58,14:54:56,19798,-0.248,-0.248,0.00321,296,0.231,6.91,6,0.5,2.25,36.33,41.07,35.11,200.17,200.58,8.882,9.34,14.66,15.41,299.8,1201,421,100.3,21.5,-0.014,0.3,111114,-9999,-9999
59,14:58:24,20005,-0.33,-0.33,0.00318,247,0.227,6.84,6,0.5,2.25,36.22,40.9,35.02,100.06,100.68,8.907,9.356,14.79,15.53,299.8,1200,389,100.3,18.9,0.0321,0.3,111114,-9999,-9999
60,15:01:51,20213,-0.354,-0.354,0.00315,235,0.224,6.85,6,0.5,2.25,36.36,40.92,35.18,72.12,72.8,8.912,9.357,14.68,15.41,299.9,1200,390,100.3,18,0.0532,0.3,111114,-9999,-9999
61,15:05:19,20421,-0.204,-0.204,0.00308,457,0.22,6.85,6,0.5,2.25,36.29,40.9,35.12,399.69,399.92,8.806,9.242,14.56,15.28,299.9,1200,400,100.3,26.2,-0.12,0.3,111114,-9999,-9999
62,15:08:47,20629,-0.11,-0.11,0.00284,416,0.203,6.88,6,0.5,2.25,36.34,40.96,35.15,400.5,400.55,8.821,9.224,14.55,15.21,299.9,1200,417,100.3,26.2,-0.133,0.3,111114,-9999,-9999
64,15:15:41,21043,-0.0513,-0.0513,0.00298,739,0.214,6.92,6,0.5,2.25,36.47,41.04,35.32,800.09,799.85,8.72,9.145,14.28,14.98,299.9,1200,439,100.3,33.4,-0.261,0.3,111114,-9999,-9999
65,15:19:07,21249,0.291,0.291,0.00293,740,0.211,6.91,6,0.5,2.25,36.42,41.01,35.25,1001.06,1000.06,8.69,9.108,14.27,14.95,299.8,1200,390,100.3,36.1,-0.317,0.3,111114,-9999,-9999
66,15:22:34,21456,0.262,0.262,0.00286,930,0.206,6.92,6,0.5,2.25,36.44,41.03,35.27,1200.82,1199.8,8.651,9.059,14.19,14.86,299.9,1200,389,100.3,39.1,-0.377,0.3,111114,-9999,-9999
