Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2015,19,NA,NA,NA,NA,NA,Pinusnigra,NA,NA,NA,57.5778562,1.32,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.845575608,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,15:10:29,4707,4.781471818,4.781471818,0.062822625,259.888863,0.915004506,1.456109882,4.992,0.5,2.624713062,23.7436657,22.98566055,23.19038391,400.4648438,391.9120483,12.1472826,13.64901829,41.13602829,46.13628769,300.0100403,1199.613892,245.8483124,99.72625732,-2.170063019,-0.300707817,1,111114,-9999,-9999
28,15:14:19,4936.999999,3.455999853,3.455999853,0.0573512,189.758161,0.830451868,1.445081918,4.992,0.5,2.624713062,24.13202667,22.76411629,24.8691349,299.840271,293.6835327,12.02028275,13.38368702,39.71987915,44.22404099,299.9940796,1200.680298,349.327301,99.72087097,-0.778553009,-0.242696762,1,111114,-9999,-9999
29,15:15:57,5034.5,2.013812714,2.013812714,0.05040264,127.0844226,0.751032839,1.483009084,4.992,0.5,2.624713062,24.39950562,22.93037605,25.02106667,199.5740967,195.9771576,12.05257988,13.2860508,39.26266479,43.19226837,299.9133911,1200.528442,277.6866455,99.71752167,0.36007309,-0.184248924,1,111114,-9999,-9999
30,15:17:12,5110,0.759591667,0.759591667,0.048877059,71.36754129,0.735502433,1.496756649,4.992,0.5,2.624713062,24.43466759,22.98291969,25.00554085,100.094368,98.70950317,12.0304203,13.23817825,39.08774948,42.94379807,299.979187,1200.72937,372.1612854,99.71548462,1.22310257,-0.105093002,1,111114,-9999,-9999
31,15:20:29,5307,-0.137398861,-0.137398861,0.044068839,52.55812817,0.680351893,1.532809493,4.992,0.5,2.624713062,24.48024178,23.07035446,25.01382637,48.59389114,48.76732635,11.90956306,13.02700615,38.55107117,42.14114761,299.9770508,1200.31189,248.1203461,99.7114563,1.770252228,-0.063196182,1,111114,-9999,-9999
32,15:23:19,5477,3.557173037,3.557173037,0.041828999,248.9313702,0.658990367,1.563158575,4.992,0.5,2.624713062,24.49931145,23.08813286,25.01739883,401.4343872,395.0809937,11.66969681,12.75244808,37.70886993,41.20811462,299.9514771,1200.324951,315.3041382,99.71729279,-1.887950897,-0.231734276,1,111114,-9999,-9999
33,15:24:18,5535.5,3.429364553,3.429364553,0.039657866,245.2433622,0.628989699,1.572486167,4.992,0.5,2.624713062,24.49915123,23.10626793,25.01574898,399.7219238,393.6021118,11.65599728,12.6895895,37.71813965,41.00708389,299.9318542,1200.515869,284.4642029,99.72135162,-1.739665985,-0.239163399,1,111114,-9999,-9999
34,15:26:12,5649.5,4.453352801,4.453352801,0.036159015,380.419701,0.580265339,1.589249811,4.992,0.5,2.624713062,24.50414276,23.10297203,25.03557587,600.4207764,592.4375,11.56109142,12.51467228,37.43154907,40.43597794,299.9675903,1200.648193,362.4715576,99.73043823,-5.030986786,-0.333077431,1,111114,-9999,-9999
35,15:27:51,5749,5.513286048,5.513286048,0.037079426,531.2810357,0.598742454,1.599877823,4.992,0.5,2.624713062,24.51131058,23.10275459,25.01999092,799.2890015,789.3264771,11.422925,12.40706921,36.94368362,40.07104492,299.9396362,1200.213867,280.578186,99.73575592,-8.769878387,-0.380663872,1,111114,-9999,-9999
36,15:29:29,5846.5,5.308006333,5.308006333,0.036218734,730.4384224,0.589330987,1.611797192,4.992,0.5,2.624713062,24.54759979,23.09017372,25.01985168,1000.161194,990.3602295,11.29732609,12.26567268,36.40958405,39.52911377,300.0842285,1199.779419,244.3114777,99.73777771,-13.46598434,-0.45788765,1,111114,-9999,-9999
37,15:31:27,5965,6.503829471,6.503829471,0.034910665,859.5717864,0.569765837,1.616091811,4.992,0.5,2.624713062,24.25200462,23.04759407,24.61817551,1200.032227,1188.085083,11.21263409,12.14907742,36.8306694,39.85334778,300.0411987,1200.193237,245.5578308,99.74114227,-17.58805466,-0.492315292,1,111114,-9999,-9999
38,15:33:10,6068,6.931659487,6.931659487,0.034606112,1128.910902,0.566090327,1.619732866,4.992,0.5,2.624713062,24.22263718,23.00315285,24.62717438,1500.577026,1487.639526,11.10590935,12.03668213,36.54300308,39.55281067,299.9559326,1200.324341,272.0169067,99.73902893,-24.78178024,-0.551771164,1,111114,-9999,-9999
39,15:35:08,6185.5,7.136188899,7.136188899,0.034857523,1607.382328,0.572245158,1.625834742,4.992,0.5,2.624713062,24.20528221,22.9527874,24.63194466,2000.172485,1986.401489,10.94852734,11.8897562,36.01568604,39.11044312,299.8933716,1200.475708,364.2929993,99.73622894,-37.74235153,-0.654213905,1,111114,-9999,-9999
