Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,100,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,4:34:21,494.5,3.04,3.04,0.0449,268,1.29,2.77,6,0.5,2.25,35.39,35.02,35.16,400.35,393.26,26.596,29.096,45.63,49.92,300,1200,516,99,24.2,-0.578,1,111114,-9999,-9999
2,4:36:51,644,1.88,1.88,0.0415,211,1.17,2.72,6,0.5,2.25,35.32,34.79,34.93,300.33,295.87,26.626,28.901,45.86,49.78,300,1199,520,99.01,22.8,-0.497,1,111114,-9999,-9999
3,4:38:45,758.5,0.851,0.851,0.0436,158,1.22,2.7,6,0.5,2.25,35.29,34.77,34.91,200.1,197.91,26.661,29.028,45.99,50.08,300,1199,521,99,21.3,-0.435,1,111114,-9999,-9999
4,4:41:04,897.5,-0.0211,-0.0211,0.065,96.5,1.5,2.26,6,0.5,2.25,34.65,33.48,33.67,99.98,99.72,26.696,29.615,47.69,52.9,300,1199,521,98.99,18.7,-0.304,1,111114,-9999,-9999
5,4:43:29,1042.5,-0.48,-0.48,0.0781,58.1,2.08,2.61,6,0.5,2.25,35.39,35.04,35.18,49.6,50.35,26.777,30.812,46.03,52.84,300.1,1201,521,98.99,17.5,-0.34,1,111114,-9999,-9999
6,4:47:15,1268.5,3.58,3.58,0.0761,299,1.97,2.54,6,0.5,2.25,34.96,34.64,34.79,399.73,391.03,26.449,30.277,46.47,53.2,300,1201,518,98.99,25.7,-0.574,1,111114,-9999,-9999
7,4:49:02,1375,3.18,3.18,0.0585,289,1.54,2.56,6,0.5,2.25,35.01,34.43,34.55,399.71,392.14,26.425,29.416,46.29,51.54,300,1200,520,98.99,25.5,-0.561,1,111114,-9999,-9999
8,4:52:52,1605,4.06,4.06,0.0353,382,1.03,2.82,6,0.5,2.25,34.93,34.91,35.05,600.22,590.89,26.279,28.289,46.26,49.8,300,1200,520,98.99,29.1,-0.62,0.7,111114,-9999,-9999
9,4:55:57,1790.5,4.9,4.9,0.0282,476,0.863,2.94,6,0.5,2.25,35.43,35.15,35.12,799.97,788.81,26.175,27.854,44.79,47.67,300,1200,519,98.99,31.8,-0.695,1,111114,-9999,-9999
10,4:59:46,2019,5.14,5.14,0.0239,605,0.692,2.78,6,0.5,2.25,35.08,34.49,34.62,1001.39,989.74,26.057,27.402,45.46,47.81,300,1200,517,98.98,34.7,-0.75,0.7,111114,-9999,-9999
11,5:03:35,2248,5.77,5.77,0.0192,657,0.59,2.94,6,0.5,2.25,34.92,34.91,35.03,1199.81,1186.87,25.966,27.114,45.72,47.74,300,1200,513,98.96,36.6,-0.802,1,111114,-9999,-9999
12,5:07:24,2477.5,7.17,7.17,0.0196,841,0.55,2.69,6,0.5,2.25,34.74,34.05,34.19,1501.19,1485.21,25.837,26.908,45.91,47.81,300,1199,510,98.93,36.9,-0.875,0.7,111114,-9999,-9999
13,5:11:01,2694,7.21,7.21,0.0176,1.24E+03,0.555,3.01,6,0.5,2.25,35.41,35.03,35.17,2000.46,1983.83,25.7,26.78,43.99,45.84,300,1200,509,98.92,41.3,-1.03,1,111114,-9999,-9999
