Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,213,NA,NA,NA,NA,NA,Andropogongerardii,NA,NA,NA,241.8294884,2.53,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.643948501,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
11,9:54:47,4187.5,7.52,7.52,0.0931,244,0.917,1.01,6,0.5,2.25,11.05,14.28,9.7,399.14,383.39,4.428,6.253,33.39,47.14,299.9,1199,471,99.63,15.4,-0.367,0.7,111114,-9999,-9999
12,9:56:43,4303.5,7.03,7.03,0.0874,149,0.848,0.993,6,0.5,2.25,9.95,13.94,8.33,299.82,285.28,4.382,6.068,35.55,49.23,299.8,1199,472,99.63,14.6,-0.318,0.7,111114,-9999,-9999
13,9:58:32,4411.5,5.78,5.78,0.0892,77.2,0.858,0.986,6,0.5,2.25,10.15,13.87,8.9,198.47,186.57,4.366,6.073,34.94,48.59,299.9,1199,470,99.63,13.5,-0.279,0.3,111114,-9999,-9999
14,10:02:01,4621.5,3.49,3.49,0.0912,27.8,0.879,0.989,6,0.5,2.25,10.29,13.92,9.09,99.33,92.18,4.353,6.101,34.52,48.38,299.8,1199,471,99.63,11.7,-0.238,0.3,111114,-9999,-9999
15,10:05:31,4831.5,1.87,1.87,0.0989,14.1,0.949,0.987,6,0.5,2.25,10.55,14.03,9.49,49.87,46.03,4.338,6.225,33.8,48.5,299.8,1199,469,99.63,10.8,-0.202,0.3,111114,-9999,-9999
16,10:08:58,5038.5,-0.119,-0.119,0.108,-0.368,1.01,0.965,6,0.5,2.25,10.44,13.93,9.26,-2.46,-2.22,4.336,6.344,34.02,49.78,299.9,1199,467,99.62,9.72,-0.19,0.3,111114,-9999,-9999
17,10:12:28,5248.5,2.44,2.44,0.114,354,1.06,0.965,6,0.5,2.25,10.45,13.92,9.27,401.14,395.42,4.215,6.332,33.07,49.68,299.9,1199,471,99.62,15.6,-0.385,0.3,111114,-9999,-9999
18,10:15:58,5457.5,3.92,3.92,0.116,330,1.08,0.965,6,0.5,2.25,10.4,13.94,9.27,400.9,392.22,4.203,6.348,33.07,49.95,299.9,1199,472,99.62,15.7,-0.394,0.7,111114,-9999,-9999
19,10:19:21,5661.5,5.08,5.08,0.116,506,1.09,0.973,6,0.5,2.25,10.57,13.98,9.52,599.73,588.29,4.152,6.312,32.3,49.1,300,1199,472,99.62,17.4,-0.462,0.7,111114,-9999,-9999
20,10:22:26,5846.5,6.15,6.15,0.111,682,1.08,1,6,0.5,2.25,10.54,14.19,9.21,800.35,786.35,4.121,6.26,32.12,48.79,299.9,1199,472,99.62,17.8,-0.516,0.7,111114,-9999,-9999
