Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,291,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,145.2132907,1.78,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.116550124,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
12,11:29:34,2826.5,8.02,8.02,0.0763,204,0.842,1.12,6,0.5,2.25,13.39,14.69,12.99,399.6,382.88,3.928,5.607,25.27,36.09,299.4,1201,0,99.28,5.59,0.64,1,111114,1,-0.207
13,11:33:24,3057,7.36,7.36,0.0744,118,0.816,1.11,6,0.5,2.25,11.26,14.53,10.14,299.34,284.12,3.891,5.518,28.83,40.88,299.4,1199,1,99.28,6.7,0.625,1,111114,1,-0.207
14,11:36:54,3266.5,5.67,5.67,0.0769,63.7,0.811,1.07,6,0.5,2.25,10.53,14.18,9.23,198.99,187.33,3.941,5.557,30.9,43.2,299.4,1200,1,99.28,6.7,0.619,1,111114,1,-0.207
15,11:39:13,3405.5,3.7,3.7,0.0802,13.7,0.833,1.06,6,0.5,2.25,10.33,14.06,9.02,98.36,90.79,3.928,5.587,31.23,44.02,299.5,1200,1,99.28,6.52,0.617,1,111114,1,-0.207
16,11:41:50,3563,2.68,2.68,0.0847,-9.36,0.865,1.04,6,0.5,2.25,10.19,13.94,8.88,48.67,43.22,3.887,5.611,31.14,44.63,299.5,1200,1,99.28,6.24,0.612,1,111114,1,-0.207
17,11:44:32,3724.5,8.71,8.71,0.087,211,0.877,1.03,6,0.5,2.25,10.33,13.85,9.21,399.6,381.47,3.9,5.647,31.02,44.49,299.5,1200,1,99.28,6.25,0.632,1,111114,1,-0.207
18,11:45:32,3785,9.2,9.2,0.0892,206,0.899,1.03,6,0.5,2.25,10.38,13.88,9.15,400.1,380.99,3.867,5.659,30.59,44.42,299.5,1200,0,99.28,6.07,0.628,1,111114,1,-0.207
19,11:48:10,3942.5,10.1,10.1,0.0895,384,0.904,1.03,6,0.5,2.25,10.49,13.92,9.4,599.78,578.52,3.884,5.685,30.58,44.32,299.4,1200,0,99.28,5.12,0.636,1,111114,1,-0.207
20,11:51:39,4151.5,11.3,11.3,0.0892,555,0.914,1.05,6,0.5,2.25,10.51,13.99,9.4,800.3,776.18,3.788,5.61,29.5,43.69,299.4,1200,0,99.29,3.45,0.642,1,111114,1,-0.207
21,11:54:26,4319,11.7,11.7,0.0772,711,0.815,1.07,6,0.5,2.25,10.51,14.08,9.4,999.81,974.86,3.818,5.442,29.95,42.38,299.4,1200,0,99.3,1.12,0.648,1,111114,1,-0.207
22,11:57:37,4509.5,12.3,12.3,0.0703,869,0.756,1.09,6,0.5,2.25,10.51,14.09,9.4,1200.41,1174.02,3.761,5.268,29.28,41.03,299.4,1200,0,99.29,-1.57,0.65,1,111114,1,-0.207
