Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,207,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,9:26:08,517,-4.1,-4.1,0.0668,448,5.55,7.99,6,0.5,2.25,48.73,46.69,49.69,401.33,405.03,14.476,25.305,12.39,21.66,299.9,1200,529,99.77,25.7,-0.724,0.7,111114,-9999,-9999
2,9:28:06,635,-4.19,-4.19,0.0936,338,7.1,7.37,6,0.5,2.25,48.76,46.1,49.69,299.61,303.68,14.537,28.34,12.43,24.23,299.9,1199,530,99.77,23.5,-0.786,0.7,111114,-9999,-9999
3,9:29:59,748,-4.02,-4.02,0.121,234,8.39,6.84,6,0.5,2.25,48.77,45.57,49.69,199.14,203.76,14.619,30.893,12.49,26.4,299.9,1200,528,99.76,21.4,-0.887,0.7,111114,-9999,-9999
4,9:31:54,863,-4.23,-4.23,0.147,141,9.48,6.42,6,0.5,2.25,48.77,45.16,49.69,99.42,105.87,14.679,33.016,12.54,28.21,300,1200,529,99.76,19.3,-0.905,0.3,111114,-9999,-9999
5,9:33:38,967,-4.07,-4.07,0.167,91,10.2,6.16,6,0.5,2.25,48.77,44.91,49.69,50.17,57.15,14.712,34.481,12.57,29.45,300.1,1200,528,99.76,18,-0.878,0.3,111114,-9999,-9999
6,9:37:09,1178,-3.37,-3.37,0.189,390,11.1,5.92,6,0.5,2.25,48.77,44.73,49.69,401.21,399.1,14.622,35.985,12.49,30.73,299.9,1200,527,99.76,25.8,-1.33,0.3,111114,-9999,-9999
7,9:40:40,1389,-3.54,-3.54,0.205,388,11.6,5.76,6,0.5,2.25,48.78,44.63,49.69,399.04,396.91,14.657,37.012,12.52,31.61,299.9,1199,527,99.76,25.6,-1.37,0.7,111114,-9999,-9999
8,9:44:11,1600,-3.26,-3.26,0.217,563,12,5.65,6,0.5,2.25,48.78,44.54,49.69,600.35,592.64,14.629,37.747,12.49,32.23,299.8,1200,525,99.76,29.5,-1.58,0.7,111114,-9999,-9999
9,9:47:42,1811,-3.55,-3.55,0.225,743,12.3,5.59,6,0.5,2.25,48.78,44.5,49.69,799.8,787.59,14.599,38.19,12.46,32.6,299.9,1199,523,99.76,33.1,-1.71,0.7,111114,-9999,-9999
10,9:51:13,2022,-3.25,-3.25,0.228,918,12.3,5.55,6,0.5,2.25,48.78,44.45,49.69,999.98,982.26,14.576,38.298,12.45,32.7,300,1200,523,99.76,35.7,-1.84,0.7,111114,-9999,-9999
11,9:54:44,2233,-3.36,-3.36,0.228,1.10E+03,12.4,5.56,6,0.5,2.25,48.79,44.49,49.69,1199.84,1177.44,14.563,38.343,12.43,32.73,299.9,1199,525,99.75,39,-1.95,0.7,111114,-9999,-9999
