Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2015,14,NA,NA,NA,NA,NA,Zeamays,NA,NA,NA,494.9784437,3,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.276028388,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
11,08:54:11,2261.5,6.349772947,6.349772947,0.051427301,179.4259636,0.622674238,1.234822674,6,0.5,2.25,11.39678192,14.14236736,10.35979843,399.5993652,386.4339905,2.57720542,3.816350222,19.335783,28.41256332,300.3512878,1200.691406,311.6739502,100.7080688,-8.026611328,0.004642949,1,111114,-9999,-9999
12,08:55:53,2363.5,5.7968088,5.7968088,0.048626333,89.66936793,0.584092983,1.223736642,6,0.5,2.25,11.26022053,13.94887638,10.3934288,299.5453186,287.6298218,2.563447237,3.725902557,19.40283012,27.99479485,300.3556519,1201.029663,341.5647583,100.7092514,-7.033172607,-0.002377525,1,111114,-9999,-9999
13,08:57:42,2472,4.727133563,4.727133563,0.048543512,29.18456907,0.579300645,1.215764255,6,0.5,2.25,11.21334743,13.86870098,10.39309502,199.6642303,190.0009613,2.569713593,3.722673416,19.54831505,28.05382729,300.3456421,1200.659912,279.9408569,100.708313,-6.315658569,-0.002902046,1,111114,-9999,-9999
14,08:59:34,2584,2.816524995,2.816524995,0.054927348,8.633565616,0.64499594,1.199715961,6,0.5,2.25,11.4137001,13.83223248,10.79090691,99.11705017,93.37043762,2.560747385,3.844242573,19.24478722,28.58693695,300.3594055,1200.545532,275.2808228,100.7192383,-5.726638794,-0.006175295,1,111114,-9999,-9999
15,09:03:24,2814,1.65093298,1.65093298,0.087634979,1.502290016,0.97808677,1.156184391,6,0.5,2.25,11.88240528,13.97742939,11.36981297,36.32998276,32.96755219,2.479844093,4.425090313,17.88550186,31.90511894,300.3502502,1200.707764,344.2846069,100.7325363,-5.46062088,-0.018101946,1,111114,-9999,-9999
16,09:05:05,2915,-0.18236305,-0.18236305,0.094951366,-0.943764638,1.040371461,1.138492492,6,0.5,2.25,11.90253544,13.99877357,11.37066746,-4.547198296,-4.174237251,2.554063559,4.62268877,18.70249939,33.28852081,300.3624268,1200.551025,299.3088379,100.7341003,-5.421885014,-0.01803185,1,111114,-9999,-9999
17,09:08:46,3136.5,5.124153318,5.124153318,0.112046358,307.6233264,1.185157359,1.106912852,6,0.5,2.25,11.91480446,13.91766548,11.36991692,401.2303162,390.0708313,2.496938467,4.852918625,18.24124908,34.9208107,300.3605652,1200.858154,277.2581177,100.72715,-8.054361343,-0.017589346,1,111114,-9999,-9999
18,09:10:11,3221.5,5.674947271,5.674947271,0.114066405,298.2438769,1.206477075,1.107742802,6,0.5,2.25,11.92267704,13.95722485,11.36896801,399.624054,387.3543701,2.487292767,4.885550022,18.16629601,35.13792801,300.3638,1200.448608,275.6374207,100.7242279,-8.040079117,-0.01935555,1,111114,-9999,-9999
19,09:12:33,3363.5,6.363567572,6.363567572,0.114003326,483.328893,1.206660787,1.108509209,6,0.5,2.25,11.91977406,13.9477253,11.36838913,600.0853882,585.9613037,2.469497681,4.868155956,18.042099,35.02170563,300.364563,1200.580078,302.3504944,100.724144,-9.942667007,-0.014874235,1,111114,-9999,-9999
20,09:15:01,3511.5,6.631845599,6.631845599,0.106550642,667.8009706,1.147432842,1.124351256,6,0.5,2.25,11.91782284,13.96698856,11.36869049,799.489502,784.4436035,2.449397564,4.730679989,17.8878746,34.04064178,300.3586121,1200.699951,295.7063293,100.7252197,-12.04563332,-0.01153256,1,111114,-9999,-9999
