Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,29,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,242.4706204,3.61,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.645510295,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,12:38:24,8072.5,3.59,3.59,0.0295,185,0.627,2.12,6,0.5,2.25,20.84,22.89,20.59,399.15,391.47,5.491,6.737,22.32,27.39,299.8,1199,427,100.5,20.3,-0.201,0.3,111114,-9999,-9999
28,12:41:54,8281.5,3.58,3.58,0.0424,147,0.878,2.08,6,0.5,2.25,21.18,22.94,20.89,299.59,291.92,5.475,7.22,21.81,28.75,299.8,1199,477,100.5,18.5,-0.152,0.3,111114,-9999,-9999
29,12:45:23,8491.5,2.76,2.76,0.0557,108,1.12,2.04,6,0.5,2.25,21.21,22.94,20.94,199.98,194.02,5.465,7.694,21.72,30.58,299.8,1200,412,100.5,16.9,-0.142,0.3,111114,-9999,-9999
30,12:48:53,8701.5,0.99,0.99,0.0697,71.2,1.37,1.99,6,0.5,2.25,21.37,22.96,21.08,99.46,97.21,5.447,8.159,21.43,32.1,299.7,1200,414,100.5,15.2,-0.101,0.3,111114,-9999,-9999
31,12:52:23,8910.5,-0.0242,-0.0242,0.0788,49.8,1.49,1.93,6,0.5,2.25,21.27,22.77,20.9,50.93,50.83,5.413,8.414,21.43,33.31,295.9,1200,435,100.5,14.5,-0.0657,0.3,111114,-9999,-9999
32,12:55:25,9093.5,7.19,7.19,0.0752,218,1.47,1.99,6,0.5,2.25,21.24,22.95,20.89,400.56,385.04,5.277,8.19,20.93,32.49,299.8,1200,432,100.5,20.3,-0.224,0.3,111114,-9999,-9999
33,12:56:25,9153.5,6.87,6.87,0.07,214,1.38,2.01,6,0.5,2.25,21.27,22.97,20.93,399.7,384.88,5.264,8.012,20.84,31.72,299.8,1200,413,100.5,20.3,-0.212,1,111114,-9999,-9999
34,12:58:36,9284.5,8.46,8.46,0.0496,289,1.04,2.1,6,0.5,2.25,21.27,23.08,20.93,599.78,581.66,5.194,7.251,20.56,28.71,299.9,1200,444,100.5,23,-0.254,0.3,111114,-9999,-9999
35,13:02:05,9493.5,5.74,5.74,0.0223,352,0.502,2.24,6,0.5,2.25,20.99,23.2,20.58,799.72,787.44,5.103,6.101,20.55,24.57,299.8,1199,488,100.5,24.8,-0.272,0.3,111114,-9999,-9999
36,13:05:34,9702.5,4.23,4.23,0.0142,483,0.326,2.29,6,0.5,2.25,21.11,23.22,20.78,1000.16,991.06,5.015,5.663,20.04,22.63,300.1,1199,412,100.5,25.9,-0.283,0.3,111114,-9999,-9999
37,13:09:02,9910.5,4.99,4.99,0.0116,465,0.271,2.32,6,0.5,2.25,21.07,23.3,20.46,1199.29,1188.66,4.941,5.479,19.8,21.96,299.8,1201,412,100.4,26.2,-0.34,0.3,111114,-9999,-9999
38,13:12:31,10119.5,6.73,6.73,0.0125,584,0.284,2.25,6,0.5,2.25,20.31,22.85,19.73,1500.1,1485.79,4.85,5.415,20.36,22.74,299.9,1200,458,100.4,27.5,-0.39,0.7,111114,-9999,-9999
39,13:16:00,10328.5,9.6,9.6,0.0135,782,0.307,2.27,6,0.5,2.25,20.74,22.94,20.31,2000.47,1980.04,4.758,5.37,19.45,21.95,300,1200,454,100.4,26.9,-0.476,0.3,111114,-9999,-9999
