Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,347,NA,NA,NA,NA,NA,Poapratensis,NA,NA,NA,142.072961,1.79,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.958407878,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,10:58:04,312,1.86,1.86,0.0556,312,2.61,4.66,6,0.5,2.25,35.07,34.97,35.5,399.98,394.19,4.599,9.774,8.13,17.27,299.7,1200,331,100.2,24,-0.122,0.7,111114,-9999,-9999
2,11:01:34,522,1.24,1.24,0.0532,238,2.52,4.7,6,0.5,2.25,35.06,35.03,35.5,300.09,296.13,4.571,9.567,8.08,16.92,299.8,1200,359,100.2,22.3,-0.0745,0.3,111114,-9999,-9999
3,11:05:05,732,0.525,0.525,0.0543,168,2.57,4.7,6,0.5,2.25,35.07,35.05,35.5,200.08,198.01,4.548,9.642,8.04,17.04,299.9,1200,408,100.2,20.3,-0.0111,0.3,111114,-9999,-9999
4,11:08:35,943,-0.0845,-0.0845,0.0592,94.9,2.76,4.65,6,0.5,2.25,35.05,35,35.5,100.39,100.01,4.532,10.009,8.02,17.71,299.8,1200,330,100.2,18.4,0.0537,0.3,111114,-9999,-9999
5,11:12:06,1154,-0.692,-0.692,0.0669,63.2,3.07,4.58,6,0.5,2.25,35.19,34.97,35.7,49.49,50.56,4.5,10.578,7.9,18.58,299.8,1200,348,100.2,17,0.0425,0.3,111114,-9999,-9999
6,11:15:37,1365,3.13,3.13,0.0726,295,3.3,4.55,6,0.5,2.25,35.47,34.98,36.08,400.39,391.53,4.38,10.915,7.57,18.87,299.8,1200,412,100.2,23.8,-0.155,0.3,111114,-9999,-9999
7,11:19:07,1575,3,3,0.0692,295,3.19,4.59,6,0.5,2.25,35.51,35.03,36.08,400.64,392.13,4.342,10.649,7.49,18.36,299.8,1200,326,100.2,24.2,-0.148,0.7,111114,-9999,-9999
8,11:21:29,1717,4.95,4.95,0.0641,422,2.99,4.65,6,0.5,2.25,35.14,35.08,35.52,600.45,587.02,4.281,10.207,7.53,17.96,299.8,1200,386,100.2,26.9,-0.195,0.7,111114,-9999,-9999
9,11:24:59,1927,4.83,4.83,0.051,579,2.43,4.73,6,0.5,2.25,34.64,34.97,34.96,800.18,786.67,4.21,9.038,7.62,16.35,299.8,1200,324,100.2,29.9,-0.215,0.7,111114,-9999,-9999
10,11:28:30,2137,5.41,5.41,0.0455,725,2.2,4.79,6,0.5,2.25,34.62,34.98,34.92,1000.79,985.63,4.144,8.517,7.51,15.43,299.8,1200,323,100.2,31.3,-0.266,0.7,111114,-9999,-9999
11,11:30:41,2269,5.91,5.91,0.044,882,2.13,4.79,6,0.5,2.25,34.65,34.91,35.09,1198.98,1182.11,4.092,8.317,7.4,15.04,300,1201,401,100.2,33.4,-0.299,0.7,111114,-9999,-9999
12,11:32:57,2405,6.62,6.62,0.0425,1.12E+03,2.08,4.83,6,0.5,2.25,35.2,34.99,35.89,1499.16,1479.76,4.032,8.154,7.07,14.3,299.9,1200,322,100.2,35.5,-0.356,0.7,111114,-9999,-9999
13,11:36:26,2614,7.56,7.56,0.0406,1.54E+03,1.97,4.8,6,0.5,2.25,35.67,34.8,36.64,1999.31,1976.4,3.955,7.867,6.76,13.45,299.9,1202,345,100.2,36.5,-0.439,0.7,111114,-9999,-9999
