Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,136,NA,NA,NA,NA,NA,Triticumaestivum,NA,NA,NA,302.2189824,4.49,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.905150807,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
142,21:46:44,30705,16.9,16.9,0.37,274,3.88,1.18,6,0.5,2.25,23.46,23.06,23.06,400.11,363.47,8.979,16.607,30.69,56.75,300.3,1199,0,99.11,29.9,0.743,0.7,111114,-9999,-9999
143,21:49:14,30855,14.6,14.6,0.474,206,4.39,1.09,6,0.5,2.25,23.45,23.06,23.06,300.16,268.57,8.991,17.605,30.75,60.2,300.2,1200,0,99.11,27.5,0.728,1,111114,-9999,-9999
144,21:50:56,30957,9.64,9.64,0.538,141,4.62,1.03,6,0.5,2.25,23.45,23.06,23.06,199.39,178.47,9.1,18.165,31.47,62.13,300.3,1200,0,99.11,25.1,0.718,1,111114,-9999,-9999
145,21:52:33,31054,3.63,3.63,0.6,78.8,4.83,0.987,6,0.5,2.25,23.45,23.05,23.06,100.15,92.01,9.111,18.585,31.53,63.57,300.3,1200,0,99.12,22.5,0.698,1,111114,-9999,-9999
146,21:53:52,31133,0.347,0.347,0.644,46.8,4.96,0.959,6,0.5,2.25,23.45,23.05,23.06,49.8,48.63,9.118,18.848,31.56,64.48,300.3,1200,0,99.12,20.8,0.694,1,111114,-9999,-9999
147,21:57:20,31340.5,19.9,19.9,0.695,293,5.08,0.926,6,0.5,2.25,23.43,23.05,23.06,399.55,356.17,9.238,19.198,32.16,65.74,300.3,1200,0,99.12,29.5,0.71,1,111114,-9999,-9999
148,21:58:33,31414,20.5,20.5,0.728,292,5.2,0.914,6,0.5,2.25,23.43,23.05,23.06,399.17,354.47,9.133,19.316,31.66,66.14,300.3,1200,0,99.12,29.7,0.707,1,111114,-9999,-9999
149,22:00:46,31547,26.1,26.1,0.761,464,5.27,0.897,6,0.5,2.25,23.43,23.05,23.06,599.56,541.73,9.142,19.475,31.7,66.71,300.3,1200,0,99.13,33.6,0.716,1,111114,-9999,-9999
150,22:03:03,31684,26.5,26.5,0.792,660,5.38,0.888,6,0.5,2.25,23.43,23.05,23.06,799.93,739.07,9.037,19.573,30.94,67.03,300.3,1200,0,99.13,36.9,0.719,1,111114,-9999,-9999
151,22:05:52,31853,26.3,26.3,0.771,855,5.32,0.897,6,0.5,2.25,23.43,23.05,23.06,1000.93,938.39,9.049,19.482,30.99,66.73,300.2,1200,0,99.13,39.7,0.73,1,111114,-9999,-9999
