Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,289,NA,NA,NA,NA,NA,Tamarindusindica,NA,NA,NA,193.9521078,2.13,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.658168913,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,13:20:00,283.000018,6.304758715,6.304758715,0.10456232,270.1502091,2.680145552,2.548797009,6.478,0.5,2.072308687,36.1384201,34.98574066,36.3502655,400.6403809,384.8034058,25.64896774,31.25397301,42.23352432,51.45920944,300.0773621,1199.481201,237.4946594,99.03111267,-1.382159233,1.749204159,1,111114,-9999,-9999
2,13:22:12,415.0000177,4.496580387,4.496580387,0.098763797,202.552627,2.471213757,2.48303276,6.478,0.5,2.072308687,35.07854462,34.68549347,35.12805557,299.855072,288.6038818,25.80563736,30.97721672,45.05580139,54.0856514,299.9591064,1199.22998,252.5589752,99.03104401,-0.366015434,1.861131191,1,111114,-9999,-9999
3,13:24:48,571.0000177,2.364652175,2.364652175,0.094395747,145.1212351,2.416980196,2.536903879,6.478,0.5,2.072308687,35.64657593,34.64316559,36.00487137,200.1005707,193.9822083,25.24053574,30.30136108,42.70568848,51.27232742,300.0056763,1199.643799,236.8987885,99.03211212,0.423886299,1.960755825,1,111114,-9999,-9999
4,13:26:36,679.0000182,0.217889369,0.217889369,0.081196803,89.38752227,2.206574723,2.675286439,6.478,0.5,2.072308687,35.40535355,34.96518326,35.54375839,98.97392273,98.03652191,25.29031181,29.91147423,43.48746109,51.28364563,300.0680237,1199.231567,245.0758514,99.03235626,1.202382088,2.05191946,1,111114,-9999,-9999
5,13:30:26,909.0000177,-0.611460091,-0.611460091,0.06877877,76.57911404,1.940987664,2.763104935,6.478,0.5,2.072308687,35.32455444,34.98500443,35.221241,64.19676971,65.24334717,25.02061844,29.08870316,43.07868958,50.0847168,300.091217,1199.709717,243.4053345,99.02736664,1.311062813,2.109078884,0.666666687,111134,-9999,-9999
6,13:33:23,1086.000018,5.041851112,5.041851112,0.060612682,237.0478119,1.720720569,2.770749977,6.478,0.5,2.072308687,35.15182877,34.78300095,35.31308746,400.3521423,388.0228271,24.76820374,28.37852669,43.0654335,49.34923172,299.9869385,1199.558228,256.5050049,99.02205658,-1.809664726,1.864247799,1,111134,-9999,-9999
7,13:34:31,1153.500018,4.822719379,4.822719379,0.051943972,222.3448347,1.535077893,2.87231139,6.478,0.5,2.072308687,35.38058853,34.97123718,35.53242874,400.5490417,388.8444519,24.72197723,27.94459152,42.43881989,47.97320557,299.9535828,1199.365967,330.2956848,99.01985931,-1.761538506,1.847236156,1,111134,-9999,-9999
8,13:36:39,1282.000018,6.851977475,6.851977475,0.042281482,298.7074413,1.292106092,2.95708082,6.478,0.5,2.072308687,35.28054047,35.06253433,35.3187561,600.9207764,584.4967651,24.66410255,27.37739372,42.65028,47.25796509,300.0454712,1199.218262,235.8257446,99.0189209,-4.535464287,1.756949902,1,111134,-9999,-9999
9,13:38:57,1419.500018,8.628610036,8.628610036,0.03670596,369.4521216,1.13834868,2.994090441,6.478,0.5,2.072308687,35.14481735,35.01729584,35.14270782,800.7791748,780.230957,24.46813011,26.85998344,42.55310059,46.71466827,300.0247192,1198.930176,319.3875122,99.02065277,-7.594546318,1.647727489,1,111134,-9999,-9999
10,13:40:56,1539.000018,9.708248663,9.708248663,0.03268898,458.3998047,1.014867572,2.992556408,6.478,0.5,2.072308687,35.29401398,34.91225052,35.33721161,999.2041016,976.109436,24.41228485,26.54483414,42.16480255,45.78348923,300.1008301,1198.816528,234.1898956,99.01835632,-11.22790813,1.576406002,1,111134,-9999,-9999
11,13:42:49,1652.000018,11.19719298,11.19719298,0.029787626,521.5778183,0.937944663,3.031186548,6.478,0.5,2.072308687,35.16574097,34.94639969,35.13089371,1200.203979,1173.650269,24.290411,26.26242256,42.21655273,45.61637115,300.0202942,1200.30249,233.7498779,99.01755524,-15.15002728,1.494533062,1,111134,-9999,-9999
12,13:45:22,1804.500018,12.34175549,12.34175549,0.026856429,672.0287116,0.860646718,3.080646528,6.478,0.5,2.072308687,35.22231293,35.02890015,35.00205612,1500.389893,1471.011597,24.21337318,26.0230999,41.91437149,45.05073929,300.0554504,1200.155884,234.1086426,99.01859283,-21.15710831,1.395003796,1,111134,-9999,-9999
13,13:47:29,1932.000018,13.75326425,13.75326425,0.025138133,1005.942285,0.798507011,3.052481865,6.478,0.5,2.072308687,34.74341583,34.8639183,34.57926178,1999.80835,1966.732422,24.10708237,25.78619957,42.86890793,45.85522461,300.1186218,1200.180176,239.5963745,99.02443695,-32.4737587,1.27410841,1,111134,-9999,-9999
