Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,347,NA,NA,NA,NA,NA,Poapratensis,NA,NA,NA,142.072961,1.79,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.273655092,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
53,15:07:13,15261,-0.056,-0.056,0.0348,366,1.93,5.32,6,0.5,2.25,37.86,40.99,37.09,399.08,397.66,21.226,24.984,32.08,37.76,299.8,1199,317,99.87,26.3,-0.42,0.7,111114,-9999,-9999
54,15:10:43,15471,-0.0341,-0.0341,0.0346,274,1.92,5.34,6,0.5,2.25,36.96,41.03,35.72,299.32,298.24,21.227,24.976,33.69,39.64,299.8,1199,317,99.86,24.2,-0.325,0.3,111114,-9999,-9999
55,15:14:13,15681,-0.306,-0.306,0.0345,196,1.92,5.35,6,0.5,2.25,36.87,41.06,35.68,200.12,199.96,21.219,24.968,33.84,39.82,299.9,1201,343,99.84,22.1,-0.257,0.3,111114,-9999,-9999
56,15:17:43,15891,-0.725,-0.725,0.0349,125,1.92,5.3,6,0.5,2.25,37.24,40.94,36.31,99.98,101.04,21.205,24.956,33.15,39.01,299.9,1201,404,99.84,19.6,-0.176,0.3,111114,-9999,-9999
57,15:21:12,16100,-0.929,-0.929,0.0349,89.5,1.92,5.3,6,0.5,2.25,37.22,40.92,36.04,50.95,52.61,21.167,24.917,33.11,38.98,299.8,1201,319,99.84,18.1,-0.133,0.3,111114,-9999,-9999
58,15:24:42,16310,0.193,0.193,0.0343,355,1.91,5.33,6,0.5,2.25,37.4,40.95,36.51,400.04,398.14,20.948,24.666,32.45,38.21,299.9,1201,327,99.84,26.7,-0.411,0.3,111114,-9999,-9999
59,15:28:12,16520,0.107,0.107,0.0341,359,1.89,5.34,6,0.5,2.25,37.16,40.94,35.98,400.19,398.47,20.918,24.609,32.84,38.63,299.8,1201,382,99.84,26.6,-0.377,0.7,111114,-9999,-9999
60,15:31:42,16730,0.562,0.562,0.0338,518,1.88,5.35,6,0.5,2.25,37.43,40.95,36.48,599.06,595.69,20.797,24.47,32.17,37.85,300,1201,318,99.84,30.5,-0.502,0.3,111114,-9999,-9999
61,15:35:11,16939,1.2,1.2,0.0338,671,1.89,5.38,6,0.5,2.25,37.42,40.98,36.48,800.28,794.87,20.674,24.361,32,37.7,299.9,1201,318,99.82,33.8,-0.587,0.3,111114,-9999,-9999
62,15:38:41,17149,1.74,1.74,0.0334,825,1.9,5.45,6,0.5,2.25,37.27,41.13,36.06,1000.26,993.01,20.583,24.284,32.11,37.88,300,1200,350,99.82,36.3,-0.644,0.7,111114,-9999,-9999
63,15:42:11,17358,2.16,2.16,0.0329,985,1.86,5.44,6,0.5,2.25,36.96,41.06,35.81,1200.45,1191.68,20.507,24.145,32.53,38.3,299.9,1200,401,99.8,39.5,-0.735,0.7,111114,-9999,-9999
64,15:45:40,17568,2.66,2.66,0.0327,1.23E+03,1.87,5.48,6,0.5,2.25,37.09,41.15,35.95,1499.79,1488.9,20.406,24.048,32.14,37.87,299.9,1199,319,99.8,41.9,-0.833,0.7,111114,-9999,-9999
65,15:49:10,17778,3.66,3.66,0.0326,1.64E+03,1.85,5.44,6,0.5,2.25,37,41.01,35.87,2000.89,1986.22,20.251,23.857,32.05,37.76,299.9,1201,336,99.8,45.4,-0.953,0.7,111114,-9999,-9999
