Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,78,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,146.7641729,1.43,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.264292772,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,4:19:45,528.5,4.71,4.71,0.0478,224,0.593,1.22,6,0.5,2.25,18.01,20.23,17.05,400.17,390.28,10.588,11.761,50.22,55.79,300,1200,412,98.33,21.9,-0.485,1,111114,-9999,-9999
2,4:21:37,641,3.52,3.52,0.0496,172,0.593,1.18,6,0.5,2.25,17.99,19.93,17.25,299.98,292.6,10.59,11.762,50.39,55.86,300,1201,411,98.34,20.3,-0.459,1,111114,-9999,-9999
3,4:23:20,743.5,2.24,2.24,0.0559,126,0.653,1.16,6,0.5,2.25,18.18,19.85,17.69,199.04,194.32,10.607,11.897,49.93,55.86,300,1201,411,98.33,18.7,-0.412,1,111114,-9999,-9999
4,4:25:04,848,0.869,0.869,0.0654,74.4,0.75,1.14,6,0.5,2.25,18.31,19.86,17.84,99.7,97.82,10.593,12.075,49.43,56.21,300,1201,412,98.32,16.5,-0.366,1,111114,-9999,-9999
5,4:26:17,920.5,-0.00683,-0.00683,0.0736,48.9,0.827,1.12,6,0.5,2.25,18.45,19.85,18.02,49.68,49.61,10.612,12.246,49.14,56.52,300,1201,410,98.32,15.5,-0.328,1,111114,-9999,-9999
6,4:28:40,1064,5.95,5.95,0.0911,273,1.01,1.11,6,0.5,2.25,18.6,19.88,18.23,399.57,386.9,10.421,12.409,47.8,56.74,299.9,1200,410,98.33,22,-0.562,1,111114,-9999,-9999
7,4:29:40,1123.5,5.96,5.96,0.0965,278,1.05,1.1,6,0.5,2.25,18.61,19.88,18.23,399.52,386.78,10.441,12.521,47.91,57.21,299.9,1200,411,98.32,21.9,-0.564,1,111114,-9999,-9999
8,4:32:03,1267,8.03,8.03,0.105,446,1.14,1.1,6,0.5,2.25,18.62,19.9,18.23,600.55,583.15,10.264,12.52,46.85,57.16,300,1199,411,98.32,24.6,-0.66,1,111114,-9999,-9999
9,4:34:52,1436,8.14,8.14,0.067,570,0.804,1.19,6,0.5,2.25,18.62,20.02,18.23,799.84,782.3,10.181,11.77,46.48,53.75,300,1200,410,98.31,27.2,-0.697,1,111114,-9999,-9999
10,4:37:18,1582,8.08,8.08,0.042,653,0.536,1.26,6,0.5,2.25,18.61,20.04,18.23,1000.62,983.39,10.103,11.163,46.16,51.01,299.9,1200,409,98.31,28.9,-0.729,1,111114,-9999,-9999
11,4:39:34,1718,8.55,8.55,0.0309,714,0.408,1.29,6,0.5,2.25,18.61,20.09,18.23,1199.77,1181.71,10.042,10.849,45.88,49.57,300,1200,408,98.31,29.6,-0.77,1,111114,-9999,-9999
12,4:42:03,1866.5,8.82,8.82,0.0258,902,0.348,1.32,6,0.5,2.25,18.62,20.13,18.23,1499.85,1481.17,9.964,10.652,45.48,48.63,300,1200,409,98.3,31.1,-0.831,1,111114,-9999,-9999
13,4:44:42,2025.5,9.58,9.58,0.0202,1.18E+03,0.274,1.32,6,0.5,2.25,18.33,20.02,17.84,2000.15,1979.89,9.882,10.425,45.95,48.47,299.9,1200,408,98.31,30.9,-0.931,1,111114,-9999,-9999
