Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,246,NA,NA,NA,NA,NA,Betulapapyrifera,NA,NA,NA,140.4633859,1.71,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.970864921,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,10:43:06,5038.5,8.85,8.85,0.19,294,2.51,1.4,6,0.5,2.25,21.1,23.22,20.61,400.8,381.18,9.668,14.616,38.44,58.11,299.9,1200,411,99.84,21.4,-0.485,0.7,111114,-9999,-9999
24,10:46:37,5249.5,6.95,6.95,0.201,219,2.56,1.35,6,0.5,2.25,19.66,23.03,18.62,299.46,284.11,9.682,14.727,42.07,63.99,299.9,1199,411,99.83,19.2,-0.428,0.7,111114,-9999,-9999
25,10:50:08,5460.5,4.47,4.47,0.213,149,2.77,1.39,6,0.5,2.25,19.61,23.48,18.33,199.54,189.54,9.721,15.177,42.36,66.14,299.8,1200,420,99.83,17,-0.377,0.7,111114,-9999,-9999
26,10:53:39,5670.5,1.32,1.32,0.23,84.8,2.88,1.35,6,0.5,2.25,19.66,23.38,18.41,100.01,96.81,9.749,15.414,42.36,66.98,299.9,1201,454,99.83,15.1,-0.302,0.3,111114,-9999,-9999
27,10:57:10,5882.5,-0.383,-0.383,0.249,52.1,2.97,1.3,6,0.5,2.25,19.58,23.2,18.36,50.05,50.51,9.747,15.605,42.56,68.14,299.9,1200,490,99.83,14.2,-0.243,0.7,111114,-9999,-9999
28,11:00:04,6056.5,8.76,8.76,0.254,313,3.01,1.28,6,0.5,2.25,19.57,23.11,18.37,400.49,380.67,9.629,15.556,42.06,67.95,299.7,1200,452,99.83,20.6,-0.475,0.7,111114,-9999,-9999
29,11:01:07,6119.5,8.68,8.68,0.256,313,3.03,1.29,6,0.5,2.25,19.58,23.12,18.38,399.46,379.81,9.614,15.574,41.99,68.02,300,1200,412,99.83,20.7,-0.465,1,111114,-9999,-9999
30,11:03:06,6238.5,11.5,11.5,0.251,482,3,1.3,6,0.5,2.25,19.6,23.13,18.41,600.03,573.55,9.566,15.485,41.72,67.53,299.8,1200,431,99.83,23.1,-0.571,0.7,111114,-9999,-9999
31,11:05:05,6357.5,12.4,12.4,0.249,668,3,1.31,6,0.5,2.25,19.64,23.16,18.45,800.54,771.01,9.519,15.438,41.42,67.17,299.9,1200,480,99.83,25.2,-0.627,0.7,111114,-9999,-9999
32,11:06:53,6464.5,13.3,13.3,0.246,855,3,1.32,6,0.5,2.25,19.67,23.21,18.49,1000.76,968.4,9.471,15.378,41.12,66.76,299.9,1200,486,99.83,26.5,-0.676,0.7,111114,-9999,-9999
33,11:08:52,6584.5,13.6,13.6,0.242,1.04E+03,2.97,1.33,6,0.5,2.25,19.69,23.2,18.52,1200.39,1166.19,9.434,15.288,40.91,66.29,299.8,1200,411,99.83,28.2,-0.724,0.7,111114,-9999,-9999
