Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,267,NA,NA,NA,NA,NA,Schizachyriumscoparium,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
21,12:22:37,6541,7.29,7.29,0.038,65.6,0.724,1.89,6,0.5,2.25,23.3,23.39,24.04,398.61,383.45,8.606,10.042,29.84,34.81,299.4,1200,0,99.54,6.91,0.765,0.7,111114,0.7,-0.207
22,12:26:15,6759.5,6.58,6.58,0.0355,-17.9,0.669,1.87,6,0.5,2.25,19.94,23.21,18.95,300.32,286.74,8.619,9.945,36.7,42.34,299.4,1199,0,99.53,8.12,0.78,1,111114,1,-0.207
23,12:28:30,6894.5,5.43,5.43,0.0378,-47.3,0.693,1.82,6,0.5,2.25,19.39,23,18.36,199.39,188.23,8.659,10.035,38.24,44.21,299.4,1200,0,99.53,7.91,0.778,1,111114,1,-0.207
24,12:30:45,7029,4.1,4.1,0.0423,-67.2,0.759,1.78,6,0.5,2.25,19.32,22.89,18.37,98.96,90.61,8.698,10.203,38.62,45.14,299.4,1200,0,99.53,7.51,0.771,1,111114,1,-0.207
25,12:33:16,7180.5,3.59,3.59,0.0522,-69.7,0.914,1.75,6,0.5,2.25,19.66,22.85,18.96,49.43,42.16,8.695,10.507,37.78,45.5,299.4,1200,0,99.52,7.23,0.771,1,111114,1,-0.207
26,12:35:02,7286,-0.0183,-0.0183,0.0587,-81.3,1.01,1.73,6,0.5,2.25,19.73,22.86,18.95,-84.38,-84.17,8.746,10.753,37.91,46.39,299.4,1200,0,99.52,5.28,0.759,1,111114,1,-0.207
27,12:38:27,7491,6.37,6.37,0.0724,234,1.22,1.69,6,0.5,2.25,20.19,22.93,19.54,400.55,386.84,8.78,11.192,37.02,46.92,299.4,1200,0,99.52,7.54,0.791,1,111114,1,-0.207
28,12:39:51,7575.5,6.95,6.95,0.0746,223,1.26,1.7,6,0.5,2.25,20.21,22.98,19.54,399.3,384.41,8.751,11.244,36.79,47.06,299.4,1200,0,99.52,7.57,0.794,1,111114,1,-0.207
29,12:42:30,7734,7.54,7.54,0.0685,390,1.18,1.73,6,0.5,2.25,20.24,23.09,19.54,600.32,583.84,8.796,11.129,36.95,46.51,299.4,1200,0,99.52,6.83,0.804,1,111114,1,-0.207
30,12:45:08,7892,8.44,8.44,0.0579,525,1.03,1.77,6,0.5,2.25,19.9,23.14,18.95,801.19,782.66,8.705,10.742,37.17,45.84,299.4,1200,0,99.51,5.3,0.816,1,111114,1,-0.207
