Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,353,NA,NA,NA,NA,NA,Glycinemax,NA,NA,NA,175.3292157,1.88,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.997604986,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
66,11:32:29,15727.5,-2.222966316,-2.222966316,0.24808589,110.6011382,10.64051426,4.484177746,6,0.5,2.25,48.68939209,42.51674271,49.79219055,100.6760788,102.9292984,19.29029083,39.70575714,16.65186501,34.27386093,300.3024597,1200.6427,269.4421997,100.3950653,1.905570984,-0.154791385,1,111114,-9999,-9999
67,11:36:20,15958.5,-2.680569391,-2.680569391,0.270196533,55.36165676,11.1069596,4.335101736,6,0.5,2.25,48.69652176,42.36708069,49.79219055,36.92641068,41.36414337,19.24092484,40.53264236,16.6023674,34.97376251,300.3073425,1200.30188,257.911499,100.3891144,1.869277954,-0.227079898,1,111114,-9999,-9999
68,11:40:11,16189,-1.258602945,-1.258602945,0.252353584,374.4875326,10.6883431,4.436279964,6,0.5,2.25,48.6994133,42.399189,49.79288864,400.1969299,394.2919617,19.16404724,39.67020798,16.53198242,34.22358704,300.3292847,1200.334351,285.5200195,100.3787079,2.056472778,-0.224337131,1,111114,-9999,-9999
69,11:44:02,16420,-1.150883377,-1.150883377,0.253008074,373.4190833,10.7460176,4.448976538,6,0.5,2.25,48.70497131,42.43569183,49.7930336,400.1877136,394.0276184,19.091465,39.70802689,16.4633503,34.24067307,300.321106,1199.809082,258.3474121,100.3701553,2.121292114,-0.221537143,1,111114,-9999,-9999
70,11:47:53,16651.5,-0.104305959,-0.104305959,0.251356316,545.5891902,10.73375108,4.469455819,6,0.5,2.25,48.70788574,42.45969772,49.79335785,599.6502075,587.2650146,19.02065277,39.6155777,16.3975544,34.15135574,300.3223572,1199.66626,304.1011963,100.355957,1.40272522,-0.218161136,1,111114,-9999,-9999
71,11:51:44,16882.5,0.777915863,0.777915863,0.251425653,719.4559362,10.75483558,4.476779476,6,0.5,2.25,48.71184921,42.47319412,49.79404449,799.4824829,781.1444092,18.96880531,39.60419083,16.34885788,34.13308716,300.3258362,1199.356445,259.5077209,100.3510284,0.83265686,-0.220167667,1,111114,-9999,-9999
72,11:55:35,17113.5,1.779645841,1.779645841,0.252823113,894.2251823,10.77983076,4.464904539,6,0.5,2.25,48.70902634,42.44433975,49.79252243,1001.10907,976.522583,18.9136734,39.59749985,16.30249405,34.13023376,300.3209229,1199.992676,305.4380188,100.3448105,-0.214584351,-0.220758945,1,111114,-9999,-9999
73,11:59:26,17344.5,2.600246953,2.600246953,0.255017307,1068.775385,10.83183756,4.451486597,6,0.5,2.25,48.70534515,42.42343903,49.79231262,1200.649536,1170.134033,18.86066628,39.64212418,16.25854874,34.17229462,300.3381348,1199.72644,262.9668579,100.3368454,-1.228744507,-0.222918063,1,111114,-9999,-9999
74,12:03:17,17575.5,3.765646275,3.765646275,0.258532302,1331.076063,10.90892644,4.428173948,6,0.5,2.25,48.70475769,42.39612579,49.79197311,1499.514282,1460.166382,18.8276844,39.75628662,16.22974205,34.26950836,300.3132629,1199.705688,264.1559448,100.3311996,-2.984603882,-0.229410678,1,111114,-9999,-9999
