Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,310,NA,NA,NA,NA,NA,Pinuspinea,NA,NA,NA,68.37512398,-9999,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.963730497,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,12:55:19,640.5000115,5.062415737,5.062415737,0.037781953,155.2363665,1.233694421,3.157984317,6.817,0.5,1.946289115,34.99200821,34.9678421,35.14223862,400.190033,387.6002197,22.33833313,25.07135582,39.22817612,43.93937302,300.0063782,1198.932373,362.5221863,98.93107605,-3.258556843,0.157778561,1,111114,-9999,-9999
2,12:57:06,747.0000115,3.375542477,3.375542477,0.037453678,132.8882121,1.223160928,3.15816549,6.817,0.5,1.946289115,34.95752716,34.96021271,35.13067245,299.1933594,290.7151184,22.334589,25.04436493,39.30981445,43.96870804,300.0049133,1199.244629,327.3781738,98.93534088,-1.836224079,0.220578015,1,111114,-9999,-9999
3,12:58:58,859.5000115,1.745968061,1.745968061,0.043409559,121.1071355,1.418376086,3.167889966,6.817,0.5,1.946289115,35.11108398,35.10517883,35.32961273,199.7100525,195.1131134,22.26340294,25.40499878,38.84492111,44.22251511,299.9566956,1199.563965,303.5552979,98.93578339,-0.892208576,0.318478405,1,111114,-9999,-9999
4,13:00:52,973.5000115,-0.269763366,-0.269763366,0.052163447,103.8232351,1.677230697,3.129952845,6.817,0.5,1.946289115,34.79860306,35.14935303,34.69482422,100.5126419,100.7416611,22.21744919,25.92946815,39.44968414,45.91724396,300.0311279,1198.769775,312.8030701,98.93386841,0.314647198,0.35417825,1,111114,-9999,-9999
5,13:04:07,1168.000011,-1.307265847,-1.307265847,0.065986916,81.20202345,2.018569682,2.997777797,6.817,0.5,1.946289115,34.6396904,35.01858902,34.55315399,49.204422,51.93707275,22.38473511,26.8489933,40.00141525,47.97465515,299.9631958,1199.188354,344.4588928,98.9389267,0.491931438,0.420861065,1,111114,-9999,-9999
6,13:06:53,1334.000011,6.493291025,6.493291025,0.076796154,229.3974459,2.284641296,2.931165471,6.817,0.5,1.946289115,34.63853455,34.91029739,34.55438995,401.102417,384.3522339,22.12899399,27.17933273,39.54941177,48.5747261,300.0016174,1199.04895,317.4971619,98.94313812,-2.384685993,0.168787777,1,111114,-9999,-9999
7,13:08:18,1419.500011,6.634780683,6.634780683,0.078700091,228.0163667,2.304858606,2.888796491,6.817,0.5,1.946289115,34.64535522,34.79219437,34.55353165,399.4529419,382.3700562,22.14055824,27.23645782,39.55131149,48.65949249,299.9328308,1198.947266,312.7431335,98.94458008,-2.489605427,0.174013913,1,111114,-9999,-9999
8,13:10:20,1541.000011,10.11023868,10.11023868,0.07481131,328.3480559,2.233011157,2.937729593,6.817,0.5,1.946289115,34.94085693,34.96378708,34.94885635,599.828186,573.9487305,22.34628105,27.28072739,39.45147705,47.94681931,300.0773926,1199.113525,364.096283,98.94621277,-5.13346529,0.069065869,1,111114,-9999,-9999
9,13:12:43,1684.000011,13.6762716,13.6762716,0.074270539,430.4562379,2.242691218,2.97089093,6.817,0.5,1.946289115,34.97951889,35.02946091,34.94499588,799.4769897,764.5192871,22.19878578,27.154356,38.92870712,47.62091064,300.1325378,1200.370972,307.831543,98.94184113,-8.327068329,-0.046696842,1,111114,-9999,-9999
