Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,91,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,136.5800972,1.1,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.113657676,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
53,11:08:54,11360,-0.022,-0.022,0.00223,380,0.127,5.34,6,0.5,2.25,40.04,41.55,39.93,399.5,399.45,27.055,27.302,36.15,36.48,300.3,1200,0,99.25,0.936,-0.523,0.7,111114,-9999,-9999
58,11:19:19,11985,-0.0297,-0.0297,0.00197,390,0.107,5.08,6,0.5,2.25,38.13,40.92,37.31,399.66,399.64,27.002,27.209,39.99,40.28,300.3,1201,0,99.27,1.22,-0.442,1,111114,-9999,-9999
59,11:20:16,12042,-0.0205,-0.0205,0.00202,382,0.109,5.09,6,0.5,2.25,38.14,40.94,37.31,399.67,399.62,26.994,27.206,39.94,40.25,300.3,1201,0,99.26,1.04,-0.442,1,111114,-9999,-9999
60,11:22:17,12163,0.211,0.211,0.00201,389,0.109,5.1,6,0.5,2.25,38.16,40.96,37.31,600.16,599.61,26.97,27.181,39.88,40.18,300.3,1201,0,99.27,0.862,-0.451,1,111114,-9999,-9999
61,11:24:35,12301,0.347,0.347,0.00201,467,0.109,5.1,6,0.5,2.25,38.17,40.95,37.31,799.31,798.44,26.942,27.154,39.82,40.12,300.3,1201,0,99.27,0.501,-0.469,1,111114,-9999,-9999
62,11:26:51,12437,0.566,0.566,0.0019,457,0.103,5.12,6,0.5,2.25,38.18,40.97,37.31,1000.18,998.84,26.911,27.111,39.75,40.04,300.3,1201,0,99.27,-0.254,-0.489,1,111114,-9999,-9999
63,11:28:53,12559,0.601,0.601,0.00205,648,0.111,5.12,6,0.5,2.25,38.19,40.98,37.31,1199.87,1198.4,26.893,27.11,39.7,40.01,300.3,1201,0,99.27,-1.01,-0.483,1,111114,-9999,-9999
64,11:31:06,12692,0.918,0.918,0.00203,676,0.11,5.13,6,0.5,2.25,38.2,41,37.31,1499.07,1496.9,26.87,27.085,39.65,39.96,300.3,1201,0,99.28,-2.47,-0.482,1,111114,-9999,-9999
65,11:33:45,12851,1.5,1.5,0.0022,782,0.12,5.13,6,0.5,2.25,38.21,41,37.31,2001.04,1997.56,26.81,27.043,39.54,39.88,300.3,1201,0,99.28,-5.86,-0.481,1,111114,-9999,-9999
