Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,105,NA,NA,NA,NA,NA,Quercusvirginiana,NA,NA,NA,103.5063072,2.24,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.084134903,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
2,8:13:36,282,9.82,9.82,0.106,208,3.53,3.33,6,0.5,2.25,34.08,35.14,33.6,400.29,377.99,16.786,23.677,31.37,43.97,300.2,1199,0,99.66,1.85,-0.536,1,111114,-9999,-9999
3,8:15:17,383,7.12,7.12,0.112,165,3.64,3.27,6,0.5,2.25,33.99,35.02,33.6,299.96,283.68,16.79,23.888,31.54,44.57,300.2,1199,0,99.67,1.66,-0.536,1,111114,-9999,-9999
4,8:17:02,487.5,4.17,4.17,0.122,125,3.86,3.19,6,0.5,2.25,33.97,34.94,33.6,200.59,190.79,16.931,24.459,31.92,45.7,300.3,1199,0,99.67,1.49,-0.553,1,111114,-9999,-9999
5,8:18:41,587,0.773,0.773,0.14,83.5,4.27,3.1,6,0.5,2.25,33.96,34.86,33.6,99.82,97.45,16.84,25.163,31.73,47.05,300.3,1199,0,99.67,1.17,-0.574,1,111114,-9999,-9999
6,8:20:12,677.5,-1.11,-1.11,0.153,61.6,4.55,3.03,6,0.5,2.25,34.2,34.87,33.99,50.52,52.26,17.009,25.869,31.7,47.72,300.2,1199,0,99.68,0.964,-0.596,1,111114,-9999,-9999
7,8:22:29,814.5,12.1,12.1,0.172,238,4.96,2.96,6,0.5,2.25,34.24,34.86,33.99,400.35,372.46,16.907,26.552,31.39,48.87,300.2,1200,0,99.68,1.79,-0.61,1,111114,-9999,-9999
8,8:23:30,876,12.2,12.2,0.169,233,4.9,2.98,6,0.5,2.25,34.25,34.88,33.99,399.82,371.72,16.816,26.353,31.13,48.48,300.3,1200,0,99.68,1.77,-0.604,1,111114,-9999,-9999
9,8:25:20,986,17.7,17.7,0.149,335,4.5,3.09,6,0.5,2.25,34.26,34.93,33.99,599.94,559.52,16.742,25.498,30.79,46.9,300.2,1200,0,99.69,1.83,-0.573,1,111114,-9999,-9999
10,8:29:10,1215.5,19.1,19.1,0.0809,338,2.83,3.46,6,0.5,2.25,34.27,35.14,33.99,801.24,758.82,16.818,22.342,30.9,41.07,300.3,1199,0,99.69,1.43,-0.49,0.7,111114,-9999,-9999
11,8:31:10,1336,19.9,19.9,0.0599,374,2.18,3.58,6,0.5,2.25,34.01,35.13,33.6,1001.29,957.32,16.86,21.127,31.44,39.41,300.2,1199,0,99.69,1.08,-0.445,0.7,111114,-9999,-9999
12,8:33:18,1463.5,19.2,19.2,0.0433,390,1.64,3.69,6,0.5,2.25,33.98,35.15,33.55,1200.68,1158.53,16.904,20.107,31.58,37.57,300.3,1199,0,99.69,0.594,-0.419,0.7,111114,-9999,-9999
13,8:36:48,1674,18,18,0.0297,422,1.15,3.77,6,0.5,2.25,33.82,35.13,33.41,1498.32,1459.1,17.031,19.286,32.16,36.35,300.2,1200,0,99.7,-0.776,-0.391,1,111114,-9999,-9999
14,8:40:15,1881,19.2,19.2,0.0229,524,0.9,3.81,6,0.5,2.25,33.69,35.12,33.21,2000.33,1958.35,17.092,18.857,32.5,35.79,300.2,1200,0,99.71,-3.29,-0.377,1,111114,-9999,-9999
