Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,324,NA,NA,NA,NA,NA,Zeamays,NA,NA,NA,405.318262,2.58,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.610063275,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
2,10:11:02,710,1.87,1.87,0.0107,10.4,0.208,1.91,6,0.5,2.25,23.56,25.07,23.44,299.93,296.05,12.397,12.807,42.66,44.04,299.3,1200,0,100.3,-3.44,0.735,1,111114,-9999,-9999
3,10:12:35,802.5,1.71,1.71,0.0147,5.76,0.279,1.87,6,0.5,2.25,23.54,24.97,23.44,199.53,195.99,12.401,12.954,42.74,44.6,299.4,1201,0,100.3,-2.15,0.729,1,111114,-9999,-9999
4,10:13:52,879.5,1.07,1.07,0.0185,2.03,0.344,1.84,6,0.5,2.25,23.53,24.87,23.44,99.44,97.22,12.406,13.086,42.81,45.09,299.3,1201,0,100.3,-1.24,0.722,1,111114,-9999,-9999
5,10:15:26,973.5,0.724,0.724,0.0236,-2.32,0.433,1.82,6,0.5,2.25,23.79,24.86,23.84,49.48,47.98,12.414,13.27,42.2,45.03,299.4,1201,0,100.3,-0.904,0.712,1,111114,-9999,-9999
6,10:16:37,1044.5,-0.0501,-0.0501,0.0284,0.0218,0.518,1.81,6,0.5,2.25,23.92,24.87,24.07,-2.98,-2.87,12.366,13.39,41.66,45.07,299.3,1201,0,100.3,-0.68,0.707,1,111114,-9999,-9999
7,10:20:38,1286,5.13,5.13,0.0339,136,0.614,1.8,6,0.5,2.25,23.99,24.89,24.03,400.34,389.58,12.28,13.493,41.17,45.23,299.3,1201,0,100.3,-4.76,0.727,0.7,111114,-9999,-9999
8,10:21:36,1343.5,5.07,5.07,0.0329,131,0.595,1.8,6,0.5,2.25,23.99,24.88,24.03,399.61,388.98,12.311,13.489,41.35,45.21,299.3,1201,0,100.3,-4.73,0.727,1,111114,-9999,-9999
9,10:23:15,1443,5.56,5.56,0.0319,293,0.583,1.82,6,0.5,2.25,23.99,24.9,24.03,599.76,587.93,12.252,13.405,41.13,44.93,299.4,1201,0,100.3,-8.28,0.734,1,111114,-9999,-9999
10,10:24:54,1541.5,5.62,5.62,0.0239,391,0.45,1.87,6,0.5,2.25,23.99,25.01,24.03,800.55,788.57,12.24,13.131,41.1,44.01,299.3,1201,0,100.3,-12.4,0.751,1,111114,-9999,-9999
