Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,207,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,11:20:07,7356,-2.8,-2.8,0.142,399,7.04,4.99,6,0.5,2.25,40.28,41.07,39.87,399.04,399.01,15.012,28.7,19.89,38.02,299.9,1201,514,99.71,24.2,-1.09,0.7,111114,-9999,-9999
24,11:23:38,7567,-2.65,-2.65,0.136,308,6.81,5.03,6,0.5,2.25,40.21,41.08,39.82,300.2,301.39,15.081,28.319,20.06,37.67,300,1200,514,99.71,22.1,-0.979,0.7,111114,-9999,-9999
25,11:25:45,7693,-2.62,-2.62,0.134,217,6.77,5.04,6,0.5,2.25,40.22,41.1,39.84,199.53,202.03,15.101,28.252,20.07,37.56,299.9,1200,512,99.7,19.9,-0.883,0.7,111114,-9999,-9999
26,11:28:57,7886,-2.67,-2.67,0.135,127,6.81,5.05,6,0.5,2.25,40.28,41.15,39.92,99.88,103.81,15.169,28.399,20.1,37.62,300,1201,513,99.7,17.7,-0.793,0.3,111114,-9999,-9999
27,11:31:01,8010,-2.84,-2.84,0.136,84.9,6.87,5.05,6,0.5,2.25,40.34,41.19,39.98,50.84,55.75,15.202,28.544,20.08,37.71,300,1200,511,99.7,16.7,-0.749,0.7,111114,-9999,-9999
28,11:34:31,8220,-2.61,-2.61,0.134,399,6.85,5.12,6,0.5,2.25,40.42,41.3,40.07,401,400.72,15.076,28.382,19.83,37.33,300.3,1201,510,99.7,24.2,-1.04,0.3,111114,-9999,-9999
29,11:38:02,8431,-2.54,-2.54,0.128,398,6.69,5.2,6,0.5,2.25,40.49,41.44,40.14,400.2,399.92,15.108,28.12,19.8,36.85,300,1200,512,99.7,24.2,-1.02,0.7,111114,-9999,-9999
30,11:41:33,8642,-2.39,-2.39,0.123,577,6.54,5.3,6,0.5,2.25,40.54,41.58,40.2,600.08,597.05,15.052,27.759,19.66,36.27,300.4,1201,513,99.69,27.2,-1.12,0.7,111114,-9999,-9999
31,11:45:04,8853,-2.28,-2.28,0.118,756,6.4,5.37,6,0.5,2.25,40.59,41.68,40.25,799.71,794.11,15.017,27.464,19.57,35.78,299.9,1201,514,99.68,30.4,-1.17,0.7,111114,-9999,-9999
32,11:48:35,9064,-2.25,-2.25,0.114,936,6.26,5.44,6,0.5,2.25,40.65,41.77,40.31,999.75,991.83,14.988,27.169,19.47,35.29,300,1201,513,99.69,32.6,-1.25,0.7,111114,-9999,-9999
33,11:52:06,9275,-2.19,-2.19,0.11,1.12E+03,6.11,5.5,6,0.5,2.25,40.7,41.84,40.36,1200.35,1190.19,14.956,26.856,19.38,34.8,300,1201,513,99.69,35.1,-1.31,0.7,111114,-9999,-9999
