Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,77,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,-0.00010001,-9999,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.597014552,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,6:44:05,6697,2.02,2.02,0.0192,220,0.275,1.4,6,0.5,2.25,20.06,23.28,19.05,400.66,396.41,14.284,14.825,60.16,62.44,300,1199,415,99.19,21.6,-0.468,1,111114,-9999,-9999
28,6:45:56,6807.5,1.4,1.4,0.021,185,0.29,1.36,6,0.5,2.25,19.71,23.07,18.79,300.94,297.96,14.309,14.88,61.63,64.04,300,1199,416,99.19,20.1,-0.387,1,111114,-9999,-9999
29,6:47:37,6908.5,0.684,0.684,0.0248,150,0.336,1.33,6,0.5,2.25,19.79,22.99,18.99,199.89,198.39,14.352,15.015,61.53,64.3,300.1,1199,416,99.18,18.2,-0.315,1,111114,-9999,-9999
30,6:49:22,7013.5,0.0673,0.0673,0.0306,94.7,0.406,1.3,6,0.5,2.25,19.77,22.93,18.99,100.61,100.39,14.385,15.184,61.73,65.08,300,1200,418,99.18,16.1,-0.268,1,111114,-9999,-9999
31,6:50:39,7091,-0.556,-0.556,0.039,72.4,0.503,1.27,6,0.5,2.25,19.77,22.87,18.99,49.52,50.58,14.388,15.377,61.75,65.92,300.1,1200,417,99.18,15.2,-0.23,1,111114,-9999,-9999
32,6:53:01,7233,2.29,2.29,0.0553,320,0.693,1.25,6,0.5,2.25,19.91,22.85,19.18,400.51,395.37,14.253,15.618,60.66,66.36,300,1200,416,99.17,21.9,-0.452,1,111114,-9999,-9999
33,6:54:04,7295.5,2.2,2.2,0.0596,327,0.741,1.24,6,0.5,2.25,20.05,22.86,19.38,399.4,394.42,14.263,15.722,60.22,66.23,299.9,1200,414,99.17,21.7,-0.459,1,111114,-9999,-9999
34,6:55:57,7409,3.17,3.17,0.0522,483,0.672,1.28,6,0.5,2.25,20.07,22.95,19.38,600.75,593.62,14.141,15.464,59.5,65.07,300,1200,418,99.18,24.5,-0.54,1,111114,-9999,-9999
35,6:58:23,7554.5,3.65,3.65,0.0344,604,0.465,1.33,6,0.5,2.25,19.78,23,19.01,799.98,791.93,14.08,14.996,60.34,64.26,300,1200,417,99.18,27,-0.603,1,111114,-9999,-9999
36,7:00:27,7679,3.9,3.9,0.0291,755,0.398,1.34,6,0.5,2.25,19.79,22.97,18.99,999.38,990.78,14.045,14.829,60.21,63.51,300,1200,414,99.18,28.6,-0.655,1,111114,-9999,-9999
37,7:02:32,7804,4.38,4.38,0.026,895,0.358,1.35,6,0.5,2.25,19.78,22.95,18.99,1199.85,1190.23,14,14.706,60.05,63.01,300,1200,415,99.18,29.4,-0.717,1,111114,-9999,-9999
38,7:05:10,7961.5,4.52,4.52,0.0254,1.17E+03,0.353,1.36,6,0.5,2.25,19.78,22.96,18.99,1500.73,1490.64,13.902,14.597,59.59,62.54,300,1200,413,99.19,31,-0.782,1,111114,-9999,-9999
39,7:07:31,8103,4.5,4.5,0.0237,1.64E+03,0.332,1.37,6,0.5,2.25,19.78,22.96,18.99,1999.55,1989.24,13.842,14.496,59.38,62.12,300,1199,416,99.2,31.1,-0.893,1,111114,-9999,-9999
