Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,310,NA,NA,NA,NA,NA,Pinuspinea,NA,NA,NA,68.37512398,-9999,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.395812651,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,15:16:19,9100.500011,8.875797647,8.875797647,0.15577497,275.3112783,1.514785206,1.015604886,6.817,0.5,1.946289115,22.88683128,23.06938553,22.86635971,399.6300659,378.15625,14.95906162,18.33856964,52.90561676,64.85410309,299.9525757,1199.901123,297.5766296,99.02519226,-5.429157257,0.155746281,1,111114,-9999,-9999
28,15:18:15,9216.000011,6.802969578,6.802969578,0.152167324,203.2302749,1.518543562,1.04029146,6.817,0.5,1.946289115,23.16794968,23.22836113,23.20750427,300.1366272,283.6980286,14.97831631,18.36579514,52.06754684,63.84640503,299.9809265,1199.174438,350.2808228,99.02322388,-3.818286896,0.234578907,1,111114,-9999,-9999
29,15:20:01,9322.500011,4.291084053,4.291084053,0.147974663,137.1555241,1.467450781,1.031876342,6.817,0.5,1.946289115,22.42458725,23.13309669,22.10113716,199.7146149,189.332901,15.01090908,18.28435135,54.59877396,66.49087524,300.0114746,1198.950806,305.3127136,99.02679443,-2.448123932,0.334407628,1,111114,-9999,-9999
30,15:21:59,9440.000011,1.375870696,1.375870696,0.152203681,79.69972258,1.472258923,1.008672682,6.817,0.5,1.946289115,22.72588539,23.02401161,22.76472855,100.0366211,96.58718872,15.04455471,18.32857323,53.77401352,65.46353912,300.0115967,1199.041748,289.2164917,99.03387451,-1.514186859,0.380422413,1,111114,-9999,-9999
31,15:24:59,9620.000011,-0.225740506,-0.225740506,0.145886966,51.29693591,1.460408653,1.040566206,6.817,0.5,1.946289115,22.78608704,23.20236969,22.68034744,49.17282486,49.52146912,15.05792618,18.31591606,53.61824799,65.1640625,299.9782104,1198.774658,291.114624,99.03292847,-0.920387268,0.375074208,1,111114,-9999,-9999
32,15:27:20,9761.500011,8.355253415,8.355253415,0.141409144,274.9589252,1.418232863,1.040557898,6.817,0.5,1.946289115,22.26869011,23.05781746,21.90317917,401.1850891,380.9674683,14.89993191,18.06503105,54.70627975,66.32303619,299.9412842,1200.214966,347.1669312,99.03367615,-5.100624084,0.158119023,1,111114,-9999,-9999
33,15:28:32,9833.000011,8.306191086,8.306191086,0.143988021,275.9206145,1.428817704,1.030884184,6.817,0.5,1.946289115,22.23984909,23.00455666,21.90594864,399.7103882,379.5995789,14.88175392,18.07045364,54.73797226,66.46334076,299.9416809,1200.358154,329.7845764,99.03543854,-5.03653717,0.179937184,1,111114,-9999,-9999
34,15:30:20,9941.500011,9.51620724,9.51620724,0.140437618,453.4964483,1.398075082,1.032551607,6.817,0.5,1.946289115,22.23246956,22.98265839,21.90865898,600.7816162,577.3295288,14.89609718,18.01495743,55.00547791,66.2937851,300.0770264,1200.205322,340.5503845,99.04058075,-8.504127502,0.10488683,1,111114,-9999,-9999
35,15:32:37,10078.00001,10.4685277,10.4685277,0.137587595,631.8033975,1.375409262,1.035578499,6.817,0.5,1.946289115,22.22300911,22.95718384,21.90477562,799.0172119,772.8234253,14.87103939,17.9392395,54.99924088,66.05635834,300.1096191,1200.318604,292.9385986,99.0479126,-12.63291168,0.012794316,1,111114,-9999,-9999
36,15:34:41,10202.00001,11.40900865,11.40900865,0.1358896,813.036106,1.370072932,1.043572437,6.817,0.5,1.946289115,22.23146248,22.96744919,21.90683556,999.6001587,970.6465454,14.81873035,17.87704086,54.77692032,65.79712677,299.9309387,1199.892822,355.2781982,99.04316711,-17.27365875,-0.053756893,1,111114,-9999,-9999
37,15:36:55,10336.00001,11.85482152,11.85482152,0.14207077,1009.155062,1.440259346,1.052490187,6.817,0.5,1.946289115,22.23840904,23.00264359,21.90674782,1200.539185,1169.784546,14.63302994,17.84613228,53.83530426,65.65842438,300.1158752,1199.850708,290.4942627,99.05130768,-21.50034332,-0.099888027,1,111114,-9999,-9999
38,15:39:08,10469.00001,12.41011536,12.41011536,0.13943289,1291.474378,1.430555824,1.063854693,6.817,0.5,1.946289115,22.24872017,23.02049065,21.90648651,1499.619263,1466.643555,14.56850719,17.76225853,53.56652832,65.30636597,299.9256592,1199.740845,351.9053345,99.05080414,-29.02768707,-0.184774578,1,111114,-9999,-9999
39,15:40:49,10570.50001,12.64362482,12.64362482,0.138730606,1777.496516,1.433579375,1.071280483,6.817,0.5,1.946289115,22.24954033,23.01877403,21.90777206,2000.187134,1965.044434,14.4818058,17.68276596,53.24991608,65.01674652,299.9069519,1199.540649,331.7937012,99.05955505,-42.17429352,-0.296583354,1,111114,-9999,-9999
