Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,303,NA,NA,NA,NA,NA,Sorghumbicolor,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
34,13:31:41,13461.5,6.13,6.13,0.0274,14.3,0.898,3.21,6,0.5,2.25,29.5,32.13,28.7,400.05,387.06,14.316,16.087,34.56,38.75,299.3,1200,0,99.74,9.58,0.865,1,-9999,-9999,-9999
35,13:33:44,13584,5.26,5.26,0.0296,-7.29,0.95,3.14,6,0.5,2.25,29.38,31.95,28.71,299.04,287.94,14.357,16.23,34.92,39.36,299.3,1200,0,99.73,9.6,0.859,1,-9999,-9999,-9999
36,13:35:55,13715.5,4.76,4.76,0.0349,-35.9,1.1,3.09,6,0.5,2.25,29.35,31.84,28.71,198.88,188.92,14.339,16.507,34.93,40.11,299.4,1200,0,99.73,9.23,0.849,1,-9999,-9999,-9999
37,13:38:32,13872,3.82,3.82,0.0419,-57.7,1.3,3.06,6,0.5,2.25,29.75,31.88,29.3,99.4,91.49,14.295,16.866,33.94,40.04,299.3,1200,0,99.72,8.73,0.837,1,-9999,-9999,-9999
38,13:41:26,14046,3.01,3.01,0.0437,-68.4,1.35,3.05,6,0.5,2.25,29.79,31.91,29.3,49.25,43.1,14.412,17.079,34.27,40.46,299.4,1200,0,99.7,8.27,0.84,1,-9999,-9999,-9999
39,13:43:24,14164.5,-0.183,-0.183,0.0486,-88.4,1.5,3.03,6,0.5,2.25,29.8,31.93,29.3,-99.87,-99.21,14.314,17.262,33.88,40.86,299.4,1200,0,99.7,5.85,0.818,1,-9999,-9999,-9999
40,13:46:36,14356.5,3.79,3.79,0.0195,65.8,0.648,3.24,6,0.5,2.25,29.4,32.1,28.71,400.67,392.56,14.335,15.614,34.77,37.82,299.4,1200,0,99.7,9.35,0.88,1,-9999,-9999,-9999
41,13:48:34,14474,3.58,3.58,0.0178,55.2,0.591,3.23,6,0.5,2.25,29.36,32.01,28.71,399.04,391.4,14.348,15.514,34.89,37.66,299.4,1200,0,99.7,9.16,0.88,1,-9999,-9999,-9999
42,13:51:19,14640,5.51,5.51,0.0187,95,0.615,3.21,6,0.5,2.25,29.35,31.93,28.71,600.62,588.86,14.299,15.513,34.75,37.69,299.4,1200,0,99.7,8.65,0.888,1,-9999,-9999,-9999
43,13:53:44,14784,6.39,6.39,0.0171,160,0.566,3.21,6,0.5,2.25,29.35,31.93,28.71,800.45,786.75,14.356,15.472,34.93,37.58,299.4,1200,0,99.69,7.88,0.896,1,-9999,-9999,-9999
