Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,303,NA,NA,NA,NA,NA,Sorghumbicolor,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
4,10:09:22,1322,5.34,5.34,0.0399,165,0.586,1.46,6,0.5,2.25,17.52,20.78,16.2,399.79,388.64,8.857,10.019,43.96,49.73,299.4,1201,0,99.75,6.87,0.738,0.7,-9999,-9999,-9999
5,10:13:11,1551.5,3.94,3.94,0.03,74.8,0.429,1.42,6,0.5,2.25,16.95,20.3,15.65,299.63,291.49,8.873,9.724,45.67,50.05,299.4,1200,0,99.75,6.75,0.736,0.7,-9999,-9999,-9999
6,10:16:30,1750.5,3.01,3.01,0.0272,11.6,0.383,1.4,6,0.5,2.25,16.71,20.1,15.43,198.91,192.73,8.884,9.644,46.42,50.39,299.4,1200,0,99.74,6.94,0.731,0.7,-9999,-9999,-9999
7,10:18:55,1895.5,1.77,1.77,0.0276,-10.3,0.384,1.38,6,0.5,2.25,16.6,19.99,15.33,98.3,94.68,8.897,9.658,46.84,50.8,299.4,1200,0,99.74,6.74,0.722,1,-9999,-9999,-9999
8,10:21:54,2074,1.62,1.62,0.0301,-41.7,0.412,1.36,6,0.5,2.25,16.5,19.88,15.23,48.68,45.41,8.89,9.707,47.08,51.4,299.4,1200,0,99.74,6.35,0.719,0.7,-9999,-9999,-9999
9,10:24:24,2224.5,-0.24,-0.24,0.0325,-88.9,0.438,1.34,6,0.5,2.25,16.35,19.79,15.04,-103.6,-103.03,8.894,9.763,47.54,52.19,299.4,1200,0,99.75,4.5,0.705,0.7,-9999,-9999,-9999
10,10:31:14,2634.5,4.28,4.28,0.0325,172,0.425,1.3,6,0.5,2.25,16.5,19.47,16.07,400.49,391.57,8.871,9.714,47,51.47,299.5,1201,0,99.74,6.73,0.735,0.7,-9999,-9999,-9999
11,10:33:13,2753.5,3.96,3.96,0.0253,133,0.351,1.37,6,0.5,2.25,17.36,19.89,16.83,398.93,390.73,8.893,9.59,44.67,48.09,299.4,1201,0,99.74,6.42,0.73,1,-9999,-9999,-9999
12,10:35:55,2915.5,5.38,5.38,0.0231,205,0.33,1.42,6,0.5,2.25,17.51,20.14,16.81,600.66,589.5,8.873,9.529,44.14,47.33,299.4,1201,0,99.74,5.37,0.74,1,-9999,-9999,-9999
13,10:38:25,3065.5,6.55,6.55,0.0216,286,0.309,1.42,6,0.5,2.25,17.26,20.09,16.42,800.09,786.49,8.847,9.461,44.71,47.74,299.5,1201,0,99.75,3.83,0.743,1,-9999,-9999,-9999
