Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,105,NA,NA,NA,NA,NA,Quercusvirginiana,NA,NA,NA,145.0499247,2.18,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,3.268198491,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
71,16:33:51,16997,7.03,7.03,0.212,289,11.3,5.44,6,0.5,2.25,48.94,43.05,49.92,399.33,376.77,10.968,32.782,9.29,27.77,299.7,1201,51,99.76,29.3,0.0154,1,111114,-9999,-9999
72,16:37:42,17228,4.71,4.71,0.242,227,12.1,5.2,6,0.5,2.25,48.97,42.82,49.92,299.43,283.14,10.753,34.149,9.09,28.88,299.7,1200,50,99.76,27.4,-0.0122,1,111114,-9999,-9999
73,16:41:33,17459,2.09,2.09,0.268,162,12.8,5.01,6,0.5,2.25,48.98,42.66,49.92,199.43,190.37,10.544,35.269,8.91,29.81,299.7,1200,50,99.75,25.1,-0.0326,1,111114,-9999,-9999
74,16:45:24,17690,-0.898,-0.898,0.302,96.1,13.6,4.77,6,0.5,2.25,48.99,42.38,49.92,99.47,98.59,10.336,36.499,8.73,30.84,299.7,1200,50,99.76,22.7,-0.0585,1,111114,-9999,-9999
75,16:49:15,17920.5,-2.22,-2.22,0.33,60.8,15,4.88,6,0.5,2.25,48.98,43.2,49.92,50.49,53.34,10.132,39.06,8.57,33.02,299.7,1200,50,99.76,21.2,-0.103,1,111114,-9999,-9999
76,16:53:06,18151.5,6.92,6.92,0.241,296,12.5,5.36,6,0.5,2.25,48.99,43.14,49.92,400.08,376.82,9.927,34.028,8.39,28.79,299.7,1200,50,99.76,29.4,-0.0279,0.7,111114,-9999,-9999
77,16:56:57,18383,6.85,6.85,0.209,288,12.1,5.9,6,0.5,2.25,49.01,44.1,49.92,400.09,377.24,9.725,33.108,8.21,27.96,299.7,1200,50,99.77,29.4,0.0131,1,111114,-9999,-9999
78,17:00:48,18614,10.1,10.1,0.158,405,10.2,6.5,6,0.5,2.25,49.02,44.57,49.92,599.53,567.6,9.511,29.381,8.03,24.79,299.7,1200,50,99.78,33.4,0.0553,1,111114,-9999,-9999
79,17:04:39,18845,13.4,13.4,0.146,534,9.31,6.37,6,0.5,2.25,49.03,43.9,49.92,799.09,758.19,9.298,27.434,7.84,23.15,299.7,1200,50,99.79,37,0.0995,1,111114,-9999,-9999
80,17:08:30,19076,16,16,0.14,669,9.04,6.46,6,0.5,2.25,49.03,43.94,49.92,1000.3,951.01,9.086,26.705,7.66,22.52,299.7,1200,50,99.78,39.8,0.0973,1,111114,-9999,-9999
81,17:12:20,19305.5,17.6,17.6,0.137,819,8.96,6.53,6,0.5,2.25,49.03,44.02,49.92,1200.45,1144.67,8.878,26.338,7.49,22.21,299.7,1200,50,99.78,42.7,0.105,1,111114,-9999,-9999
82,17:16:11,19537,19.3,19.3,0.135,1.05E+03,9.33,6.85,6,0.5,2.25,49.03,44.78,49.92,1499.75,1434.4,8.667,26.845,7.31,22.64,299.7,1200,50,99.78,45.7,0.102,1,111114,-9999,-9999
83,17:20:01,19766.5,20.9,20.9,0.133,1.46E+03,9.28,6.91,6,0.5,2.25,49.04,44.83,49.93,2000.19,1922.63,8.459,26.536,7.13,22.37,299.7,1200,50,99.79,49,0.0965,1,111114,-9999,-9999
