Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,126,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
66,16:17:57,15620.5,-0.671,-0.671,0.024,393,1.94,7.55,6,0.5,2.25,48.93,46.31,49.92,399.32,399.11,24.112,27.889,20.29,23.46,299.7,1200,21,99.05,29.9,0.0141,1,111114,-9999,-9999
67,16:21:46,15849,-0.787,-0.787,0.0268,308,2.14,7.5,6,0.5,2.25,48.94,46.28,49.92,299.51,299.8,24.023,28.194,20.2,23.7,299.7,1200,21,99.05,27.9,0.00764,1,111114,-9999,-9999
68,16:25:36,16079.5,-0.972,-0.972,0.0292,227,2.32,7.44,6,0.5,2.25,48.94,46.22,49.92,199.48,200.49,23.944,28.451,20.14,23.93,299.7,1200,21,99.04,25.6,0.0074,1,111114,-9999,-9999
69,16:29:25,16308,-1.11,-1.11,0.0314,143,2.48,7.4,6,0.5,2.25,48.94,46.19,49.92,99.56,101.28,23.848,28.664,20.05,24.1,299.7,1200,21,99.04,22.9,-0.000561,1,111114,-9999,-9999
70,16:33:15,16538.5,-1.18,-1.18,0.0332,101,2.6,7.37,6,0.5,2.25,48.94,46.15,49.92,50.67,52.76,23.765,28.828,19.98,24.23,299.7,1200,21,99.03,21.4,-0.00482,1,111114,-9999,-9999
71,16:37:04,16767,-0.604,-0.604,0.0338,380,2.66,7.37,6,0.5,2.25,48.95,46.16,49.92,401.15,400.23,23.679,28.844,19.9,24.24,299.7,1200,21,99.02,29.9,-0.00515,1,111114,-9999,-9999
72,16:40:54,16997.5,-0.631,-0.631,0.0332,380,2.62,7.39,6,0.5,2.25,48.96,46.16,49.92,399.52,398.69,23.598,28.689,19.82,24.1,299.7,1200,21,99.02,29.9,0.00985,1,111114,-9999,-9999
73,16:44:43,17226,-0.35,-0.35,0.0327,543,2.58,7.4,6,0.5,2.25,48.95,46.15,49.92,601.08,598.69,23.507,28.53,19.75,23.97,299.7,1200,21,99.02,33.6,0.0227,1,111114,-9999,-9999
74,16:48:33,17456.5,-0.119,-0.119,0.0319,703,2.57,7.55,6,0.5,2.25,48.96,46.41,49.92,798.95,795.1,23.419,28.419,19.67,23.87,299.7,1200,21,99,36.8,0.0271,1,111114,-9999,-9999
75,16:52:22,17685,0.182,0.182,0.0315,866,2.51,7.46,6,0.5,2.25,48.96,46.21,49.92,1000.58,995.22,23.327,28.207,19.59,23.69,299.7,1200,21,99,39.6,0.0278,1,111114,-9999,-9999
76,16:56:12,17915.5,0.286,0.286,0.0306,1.04E+03,2.45,7.49,6,0.5,2.25,48.96,46.22,49.92,1201.17,1194.74,23.238,28,19.51,23.51,299.7,1200,21,98.99,42.3,0.0373,1,111114,-9999,-9999
77,17:00:01,18144,0.639,0.639,0.0296,1.28E+03,2.39,7.57,6,0.5,2.25,48.96,46.34,49.92,1500.11,1491.69,23.146,27.801,19.43,23.34,299.7,1200,21,98.98,45.4,0.0456,1,111114,-9999,-9999
78,17:03:51,18374.5,1.29,1.29,0.0287,1.68E+03,2.31,7.53,6,0.5,2.25,48.96,46.21,49.92,2000.67,1988.9,23.042,27.54,19.34,23.12,299.7,1200,21,98.98,48.4,0.0466,0.7,111114,-9999,-9999
