Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,257,NA,NA,NA,NA,NA,Schizachyriumscoparium,NA,NA,NA,193.9647481,1.37,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.046750553,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
11,10:22:12,2294.5,0.509,0.509,0.0145,338,0.12,0.822,6,0.5,2.25,14,13.87,14.27,400.32,399.2,7.437,7.675,46.44,47.88,299.5,1200,1,100.1,6.17,0.713,1,111114,-9999,-9999
12,10:24:05,2407.5,0.39,0.39,0.0141,250,0.116,0.822,6,0.5,2.25,14.01,13.9,14.27,298.62,297.77,7.48,7.712,46.68,48.08,299.5,1200,1,100.1,6.46,0.709,1,111114,-9999,-9999
13,10:26:35,2558,0.249,0.249,0.0147,170,0.122,0.823,6,0.5,2.25,14.03,13.96,14.27,199.69,199.14,7.523,7.765,46.89,48.35,299.5,1200,1,100.1,6.71,0.708,1,111114,-9999,-9999
14,10:28:49,2691.5,0.108,0.108,0.014,85.6,0.114,0.815,6,0.5,2.25,14.02,13.91,14.27,99.49,99.25,7.568,7.795,47.2,48.57,299.5,1200,1,100.1,6.78,0.696,1,111114,-9999,-9999
15,10:31:21,2843.5,0.0932,0.0932,0.014,37.9,0.114,0.808,6,0.5,2.25,14.01,13.89,14.27,49.41,49.21,7.621,7.847,47.55,48.91,299.5,1200,1,100.1,6.47,0.695,1,111114,-9999,-9999
16,10:33:11,2953.5,-0.294,-0.294,0.0149,-55.7,0.121,0.806,6,0.5,2.25,14.02,13.91,14.27,-89.06,-88.45,7.648,7.887,47.69,49.14,299.5,1200,0,100.1,4.74,0.686,1,111114,-9999,-9999
17,10:35:59,3121.5,0.59,0.59,0.0156,334,0.125,0.8,6,0.5,2.25,14.02,13.9,14.27,401.04,399.76,7.681,7.93,47.92,49.42,299.5,1200,1,100.1,6.15,0.714,1,111114,-9999,-9999
18,10:37:06,3189,0.679,0.679,0.0166,327,0.132,0.795,6,0.5,2.25,14.01,13.87,14.27,399.53,398.07,7.688,7.951,47.98,49.58,299.4,1200,0,100.1,6.07,0.717,1,111114,-9999,-9999
19,10:39:39,3341.5,0.988,0.988,0.0169,497,0.134,0.791,6,0.5,2.25,14.01,13.87,14.27,600.57,598.43,7.726,7.992,48.23,49.83,299.5,1200,0,100.1,4.85,0.723,1,111114,-9999,-9999
20,10:42:10,3493,1.36,1.36,0.0177,664,0.14,0.787,6,0.5,2.25,14.01,13.86,14.27,800.17,797.21,7.747,8.025,48.36,50.05,299.4,1200,1,100.1,2.64,0.731,1,111114,-9999,-9999
