Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,108,NA,NA,NA,NA,NA,Andropogongerardii,NA,NA,NA,182.4112173,1.86,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.760529948,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
13,6:03:59,5594,5.47,5.47,0.0596,234,0.451,0.771,6,0.5,2.25,12.85,14.42,12.53,399.43,388.13,7.844,8.738,52.95,58.99,300,1199,364,100.5,18.2,-0.268,0.7,111114,-9999,-9999
14,6:06:03,5718,5.07,5.07,0.0509,125,0.378,0.755,6,0.5,2.25,11.67,14.15,10.82,300.79,290.43,7.864,8.614,57.47,62.86,300.1,1199,363,100.5,17,-0.197,1,111114,-9999,-9999
15,6:07:46,5821.5,3.88,3.88,0.0491,60.7,0.359,0.742,6,0.5,2.25,11.43,14.02,10.38,198.98,191.08,7.882,8.594,58.54,63.7,300.1,1199,363,100.5,14.8,-0.117,1,111114,-9999,-9999
16,6:09:32,5927,1.93,1.93,0.0514,33.2,0.371,0.732,6,0.5,2.25,11.43,13.97,10.63,99.06,95.14,7.908,8.643,58.76,64.06,300,1199,363,100.5,13.4,-0.0947,1,111114,-9999,-9999
17,6:11:40,6055.5,1.06,1.06,0.0623,19,0.438,0.718,6,0.5,2.25,11.42,13.93,10.63,49.42,47.26,7.879,8.748,58.57,64.9,300.1,1199,364,100.5,12.5,-0.0523,1,111114,-9999,-9999
18,6:13:30,6165.5,-0.118,-0.118,0.0712,-0.793,0.502,0.722,6,0.5,2.25,12.18,14.09,11.25,-3.79,-3.55,7.882,8.876,55.67,62.57,300.1,1199,363,100.5,10.6,-0.0073,1,111114,-9999,-9999
19,6:17:31,6406.5,4.26,4.26,0.0945,314,0.558,0.612,6,0.5,2.25,11.76,12.93,11.31,400.81,391.84,7.69,8.797,55.83,63.85,300,1199,363,100.5,17.3,-0.225,0.3,111114,-9999,-9999
20,6:19:27,6522.5,4.44,4.44,0.0806,295,0.602,0.767,6,0.5,2.25,13.14,14.51,12.43,399.25,389.91,7.672,8.865,50.77,58.68,300,1199,361,100.5,17.3,-0.24,1,111114,-9999,-9999
21,6:21:42,6657.5,5.63,5.63,0.0739,456,0.534,0.742,6,0.5,2.25,11.53,14.12,10.57,599.34,587.45,7.646,8.705,56.43,64.09,300.1,1199,362,100.5,17.9,-0.248,1,111114,-9999,-9999
22,6:24:26,6821.5,5.55,5.55,0.077,658,0.626,0.833,6,0.5,2.25,13.29,15.06,12.85,797.98,785.91,7.565,8.806,49.62,57.78,300.1,1199,367,100.5,18.8,-0.359,0.7,111114,-9999,-9999
