Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,240,NA,NA,NA,NA,NA,Oryzasativa,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,10:18:17,769,5.51,5.51,0.108,299,1,0.953,6,0.5,2.25,12.61,15.4,11.54,400.71,388.93,6.112,8.103,41.38,54.86,300.4,1199,0,99.21,6.84,0.701,1,111114,-9999,-9999
2,10:21:19,951.5,3.37,3.37,0.127,244,1.06,0.867,6,0.5,2.25,11.75,15.17,10.33,299.49,292.13,6.601,8.707,47.53,62.38,300.4,1200,0,99.21,7.01,0.701,1,111114,-9999,-9999
3,10:23:38,1090,0.903,0.903,0.146,184,1.13,0.804,6,0.5,2.25,11.52,14.97,10.11,198.73,196.48,6.87,9.106,49.98,66.25,300.3,1199,0,99.21,6.76,0.701,0.7,111114,-9999,-9999
4,10:26:13,1245,-1.69,-1.69,0.165,119,1.19,0.756,6,0.5,2.25,11.53,14.95,10.18,99.77,102.91,7.228,9.573,52.55,69.61,300.3,1199,0,99.21,6.29,0.69,0.7,111114,-9999,-9999
5,10:29:00,1412.5,-3.03,-3.03,0.197,81,1.3,0.701,6,0.5,2.25,12.21,14.93,11.16,49.37,55.28,7.534,10.1,52.38,70.23,300.4,1199,0,99.22,5.78,0.693,0.7,111114,-9999,-9999
6,10:31:48,1580,8.23,8.23,0.201,309,1.27,0.674,6,0.5,2.25,12.28,14.98,11.16,400.29,382.88,7.931,10.438,54.86,72.22,300.4,1199,0,99.22,6.65,0.714,0.7,111114,-9999,-9999
7,10:33:11,1663.5,8.33,8.33,0.199,306,1.24,0.666,6,0.5,2.25,12.3,15.02,11.16,399.48,381.9,8.107,10.565,56.02,73.01,300.3,1199,0,99.22,6.88,0.716,1,111114,-9999,-9999
8,10:36:15,1847.5,13.7,13.7,0.181,436,1.12,0.657,6,0.5,2.25,12.31,15.05,11.16,600.11,571.38,8.468,10.687,58.48,73.81,300.3,1199,0,99.22,6.39,0.733,0.7,111114,-9999,-9999
9,10:39:11,2023,18.8,18.8,0.144,536,0.921,0.665,6,0.5,2.25,12.18,15.06,10.96,801.24,762.38,8.787,10.608,61.2,73.89,300.3,1200,0,99.22,4.87,0.759,0.7,111114,-9999,-9999
10,10:42:04,2196.5,22.1,22.1,0.106,601,0.71,0.684,6,0.5,2.25,12.18,15.12,10.96,1000.46,955.01,9.078,10.481,63.22,73,300.3,1200,0,99.22,3.31,0.773,0.7,111114,-9999,-9999
11,10:45:11,2383,25.8,25.8,0.0806,609,0.538,0.677,6,0.5,2.25,11.8,15,10.36,1200.44,1147.64,9.363,10.427,66.86,74.47,300.4,1200,0,99.21,1.22,0.782,0.7,111114,-9999,-9999
