Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,127,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,206.9648644,1.75,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.874115086,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
40,14:43:52,11684.5,3.65,3.65,0.0329,200,0.839,2.46,6,0.5,2.25,29.77,32.49,28.97,399.78,391.81,23.15,24.788,54.4,58.25,299.6,1200,60,98.82,24.2,-0.15,1,111114,-9999,-9999
41,14:45:30,11783,2.39,2.39,0.0314,162,0.776,2.38,6,0.5,2.25,29.16,32.18,28.2,299.73,294.48,23.188,24.703,56.52,60.15,299.6,1201,61,98.83,22.7,-0.126,1,111114,-9999,-9999
42,14:47:16,11889,1.27,1.27,0.0332,128,0.798,2.33,6,0.5,2.25,29.18,31.98,28.4,199.44,196.59,23.182,24.741,56.43,60.16,299.6,1200,61,98.83,20.8,-0.131,1,111114,-9999,-9999
43,14:49:07,12000,0.0561,0.0561,0.0384,93.9,0.879,2.22,6,0.5,2.25,29.28,31.63,28.6,100.19,99.9,23.132,24.848,55.93,60.08,299.6,1200,61,98.83,18.7,-0.136,1,111114,-9999,-9999
44,14:51:04,12116.5,-0.558,-0.558,0.0428,70.1,0.968,2.2,6,0.5,2.25,29.42,31.6,28.8,50.07,51.09,23.119,25.009,55.46,60,299.6,1200,61,98.84,17.4,-0.144,1,111114,-9999,-9999
45,14:53:09,12242,4.3,4.3,0.0476,233,1.07,2.2,6,0.5,2.25,29.71,31.67,29.19,400.91,391.45,23.099,25.197,54.47,59.42,299.6,1200,61,98.83,24.3,-0.146,1,111114,-9999,-9999
46,14:54:10,12303,4.23,4.23,0.0461,229,1.08,2.27,6,0.5,2.25,30.01,31.98,29.58,399.81,390.49,23.144,25.25,53.75,58.56,299.6,1200,57,98.84,24.3,-0.143,1,111114,-9999,-9999
47,14:56:03,12415.5,6.55,6.55,0.0441,327,1.03,2.27,6,0.5,2.25,29.79,31.91,29.19,600.94,586.61,23.104,25.116,54.25,58.96,299.6,1200,61,98.84,27,-0.128,1,111114,-9999,-9999
48,14:58:30,12563,7.67,7.67,0.0329,383,0.811,2.38,6,0.5,2.25,29.92,32.17,29.38,799.86,783.23,23.129,24.714,53.95,57.58,299.6,1200,61,98.83,29.1,-0.119,1,111114,-9999,-9999
49,15:00:20,12672.5,8.97,8.97,0.0298,465,0.738,2.39,6,0.5,2.25,29.69,32.15,28.99,1000.92,981.51,23.091,24.532,54.51,57.92,299.6,1200,60,98.83,30.7,-0.106,1,111114,-9999,-9999
50,15:02:26,12799,9.59,9.59,0.0258,547,0.639,2.38,6,0.5,2.25,29.39,32.05,28.6,1201.08,1180.38,23.092,24.34,55.48,58.48,299.6,1200,61,98.83,32,-0.101,1,111114,-9999,-9999
51,15:04:51,12943.5,10.6,10.6,0.0236,710,0.564,2.31,6,0.5,2.25,29.35,31.7,28.64,1500.46,1477.58,23.082,24.184,55.58,58.23,299.6,1200,61,98.83,32.9,-0.0897,1,111114,-9999,-9999
52,15:07:20,13093,11.1,11.1,0.0188,966,0.474,2.42,6,0.5,2.25,29.27,32.07,28.4,1999,1974.91,23.109,24.036,55.96,58.16,299.6,1200,61,98.83,32.8,-0.0845,1,111114,-9999,-9999
