Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2015,14,NA,NA,NA,NA,NA,Zeamays,NA,NA,NA,494.9784437,3,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.165179737,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
41,11:10:40,10450.5,13.18259706,13.18259706,0.107706303,144.6392802,5.278889814,4.89108698,6,0.5,2.25,40.64910507,41.12896729,40.43130493,399.7141113,369.480957,19.38562775,29.61954117,25.42626381,38.84851456,300.3268433,1199.317749,325.4754944,100.6621399,-8.289266586,-0.174748197,1,111114,-9999,-9999
42,11:12:13,10543,10.86207536,10.86207536,0.110294795,95.77717368,5.37953845,4.872114112,6,0.5,2.25,40.52342224,41.13331604,40.23630142,299.6938171,275.0388184,19.3999424,29.82614326,25.65779305,39.3813591,300.3445435,1198.913696,331.8056335,100.6618195,-7.388814926,-0.156794325,1,111114,-9999,-9999
43,11:13:46,10636.5,7.691068685,7.691068685,0.113580323,59.40998956,5.46428819,4.812032917,6,0.5,2.25,40.52613068,41.08436584,40.23825073,199.4871063,182.1349792,19.63379288,30.21961403,26.13513374,39.89478683,300.354187,1200.444458,334.7139282,100.6641159,-6.662054062,-0.162779585,1,111114,-9999,-9999
44,11:15:21,10731,4.181621306,4.181621306,0.126884416,29.99161561,5.912378121,4.68567216,6,0.5,2.25,40.54666138,40.99306488,40.23752213,99.36994171,89.95476532,19.65547752,31.0982132,26.15047264,41.00597382,300.3746948,1199.793091,317.2762451,100.6635361,-6.21436882,-0.191792265,1,111114,-9999,-9999
45,11:19:12,10962.5,1.568635481,1.568635481,0.168147701,14.41160492,7.252587655,4.408094609,6,0.5,2.25,41.24901962,40.88296509,41.21725082,35.59347153,31.99682236,19.40249062,33.4046669,24.65166473,42.43798828,300.3954773,1200.071655,270.3242798,100.6595459,-6.122198105,-0.28862071,1,111114,-9999,-9999
46,11:20:51,11061,-0.46969567,-0.46969567,0.175240629,1.05230103,7.456367272,4.359139654,6,0.5,2.25,41.34387589,40.93069839,41.21709061,-4.60718441,-3.615213156,19.70257568,34.08764267,25.17979813,43.08583832,300.4030762,1199.950806,282.1069641,100.6572037,-5.986005306,-0.336487532,1,111114,-9999,-9999
47,11:24:56,11306,6.572853208,6.572853208,0.133674127,274.7246932,6.220095346,4.688888335,6,0.5,2.25,40.36561584,41.13860703,39.62586594,401.0227966,383.1348572,19.64239693,31.67241096,26.39338493,42.16804123,300.4031372,1199.76709,266.1750183,100.6487274,-8.909589767,-0.206637144,1,111114,-9999,-9999
48,11:26:02,11372.5,6.319480437,6.319480437,0.131783571,276.0451194,6.127775521,4.683624887,6,0.5,2.25,40.26531219,41.04932022,39.65068817,399.6398315,382.3380127,19.49910164,31.35468864,26.27445984,41.97121048,300.3971558,1199.708374,267.1656189,100.6502914,-8.721754074,-0.185814619,1,111114,-9999,-9999
49,11:28:26,11516,6.94376085,6.94376085,0.124813497,446.6090695,5.835697203,4.697489936,6,0.5,2.25,40.20241928,40.97081757,39.65365601,600.7062988,580.0764771,19.59870529,30.89418983,26.55353355,41.49202347,300.407196,1199.752197,291.0123291,100.6473618,-10.76716423,-0.177498579,1,111114,-9999,-9999
50,11:30:50,11660.5,7.810265059,7.810265059,0.122746019,613.4899836,5.764423728,4.714852166,6,0.5,2.25,40.18645477,40.94503784,39.65493011,799.1586304,774.640564,19.45656395,30.61732674,26.31655121,41.15270615,300.4059448,1199.5448,265.3702393,100.641861,-12.79389763,-0.176901579,1,111114,-9999,-9999
