Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,331,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,10:10:49,265.5,1.07,1.07,0.0303,321,0.999,3.26,6,0.5,2.25,28.66,30,28.74,399.94,397,7.996,9.977,20.3,25.33,299.7,1201,406,100.1,22.6,-0.165,0.7,111114,-9999,-9999
2,10:14:19,475.5,0.724,0.724,0.0281,241,0.934,3.28,6,0.5,2.25,28.65,29.98,28.7,299.74,297.74,7.862,9.714,19.97,24.67,299.7,1200,456,100.1,20.9,-0.113,0.3,111114,-9999,-9999
3,10:17:49,685.5,0.111,0.111,0.0258,182,0.864,3.31,6,0.5,2.25,28.65,29.97,28.7,200.01,199.44,7.731,9.445,19.64,24,299.6,1201,377,100.1,19.3,-0.0454,0.3,111114,-9999,-9999
4,10:21:19,895.5,-0.309,-0.309,0.0241,115,0.79,3.23,6,0.5,2.25,28.66,29.52,28.7,99.71,100.17,7.591,9.159,19.28,23.26,299.7,1201,382,100.1,17,0.0107,0.3,111114,-9999,-9999
5,10:24:48,1104.5,-0.405,-0.405,0.021,78.5,0.722,3.38,6,0.5,2.25,28.81,30.04,28.89,50.25,50.99,7.438,8.871,18.72,22.33,299.7,1200,433,100.1,16,0.0572,0.3,111114,-9999,-9999
6,10:28:17,1313.5,0.648,0.648,0.0191,324,0.662,3.41,6,0.5,2.25,28.67,30.01,28.7,400.35,398.52,7.165,8.479,18.19,21.52,299.8,1201,374,100.1,22.8,-0.12,0.3,111114,-9999,-9999
7,10:31:47,1523.5,0.675,0.675,0.0176,317,0.613,3.42,6,0.5,2.25,28.51,29.95,28.5,400.46,398.62,7.012,8.229,17.96,21.08,299.7,1201,376,100.1,22.4,-0.0973,0.7,111114,-9999,-9999
8,10:35:16,1732.5,1.08,1.08,0.0162,459,0.571,3.46,6,0.5,2.25,28.65,29.99,28.7,599.6,596.75,6.824,7.959,17.33,20.22,299.6,1200,398,100.1,25.3,-0.165,0.3,111114,-9999,-9999
9,10:38:46,1942.5,1.5,1.5,0.0154,600,0.537,3.43,6,0.5,2.25,28.68,29.74,28.7,800.25,796.39,6.65,7.717,16.87,19.58,299.7,1200,449,100.1,27.8,-0.222,0.3,111114,-9999,-9999
10,10:42:15,2151.5,1.44,1.44,0.0143,784,0.508,3.49,6,0.5,2.25,28.24,29.9,28.11,1000.23,996.34,6.475,7.484,16.85,19.48,299.8,1201,373,100.1,29.9,-0.266,0.3,111114,-9999,-9999
11,10:45:44,2360.5,1.63,1.63,0.0136,941,0.486,3.52,6,0.5,2.25,28.38,29.94,28.31,1199.75,1195.33,6.316,7.282,16.3,18.8,299.7,1201,375,100.1,31.5,-0.307,0.3,111114,-9999,-9999
12,10:49:13,2569.5,1.85,1.85,0.0132,1.19E+03,0.476,3.53,6,0.5,2.25,28.37,29.93,28.31,1499.22,1494.09,6.16,7.107,15.91,18.35,299.8,1200,417,100.1,32.5,-0.345,0.7,111114,-9999,-9999
13,10:52:43,2778.5,2.83,2.83,0.0126,1.53E+03,0.458,3.57,6,0.5,2.25,28.53,30.02,28.5,2001.6,1994.1,5.985,6.895,15.31,17.64,299.8,1201,384,100.1,33.4,-0.433,0.7,111114,-9999,-9999
