Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,317,NA,NA,NA,NA,NA,Betulapapyrifera,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
45,14:27:13,16980,-1.01,-1.01,0.00553,646,0.322,5.61,6,0.5,2.25,36.63,41.11,35.33,399.43,401.2,21.651,22.281,35.47,36.5,299.8,1201,398,101.2,26.9,-0.308,0.7,111114,-9999,-9999
46,14:30:41,17188,-0.97,-0.97,0.00572,535,0.329,5.55,6,0.5,2.25,36.99,40.96,36.12,300.04,301.78,21.631,22.274,34.73,35.77,299.9,1200,400,101.2,24.6,-0.264,0.3,111114,-9999,-9999
47,14:34:09,17396,-1.18,-1.18,0.00568,502,0.327,5.56,6,0.5,2.25,37.03,40.99,36.17,199.42,201.65,21.641,22.281,34.67,35.7,300.2,1200,423,101.2,22.3,-0.179,0.3,111114,-9999,-9999
48,14:37:37,17604,-1.02,-1.02,0.00518,396,0.299,5.56,6,0.5,2.25,37.06,40.99,36.11,100.47,102.46,21.671,22.256,34.67,35.61,299.8,1201,447,101.2,19.7,-0.107,0.3,111114,-9999,-9999
49,14:41:04,17811,-0.909,-0.909,0.00504,322,0.287,5.49,6,0.5,2.25,36.65,40.81,35.51,48.37,50.16,21.67,22.232,35.45,36.37,299.8,1200,396,101.2,18,-0.041,0.3,111134,-9999,-9999
50,14:44:32,18019,-0.54,-0.54,0.00524,523,0.304,5.59,6,0.5,2.25,37.06,41.01,36.12,400.51,401.34,21.467,22.063,34.34,35.29,299.7,1201,399,101.2,26.7,-0.299,0.3,111134,-9999,-9999
51,14:48:00,18227,-0.864,-0.864,0.00486,638,0.281,5.57,6,0.5,2.25,36.92,40.94,35.9,399.26,400.77,21.443,21.992,34.55,35.44,299.9,1200,406,101.2,26.7,-0.309,0.3,111134,-9999,-9999
52,14:51:27,18434,-0.959,-0.959,0.00493,846,0.286,5.59,6,0.5,2.25,37.05,40.97,36.13,599.62,601.19,21.332,21.892,34.13,35.03,299.9,1201,431,101.1,31,-0.415,0.3,111114,-9999,-9999
53,14:54:55,18642,-0.587,-0.587,0.00508,907,0.295,5.59,6,0.5,2.25,36.94,40.93,35.89,800.47,801.17,21.227,21.804,34.17,35.1,300.2,1200,440,101.1,33.8,-0.483,0.3,111114,-9999,-9999
54,14:58:23,18850,-0.453,-0.453,0.00465,1.06E+03,0.271,5.62,6,0.5,2.25,36.84,40.97,35.65,1000.91,1001.27,21.146,21.676,34.22,35.08,299.9,1200,398,101.1,37,-0.572,0.3,111114,-9999,-9999
55,15:01:50,19056,-0.232,-0.232,0.00454,1.17E+03,0.263,5.58,6,0.5,2.25,36.79,40.85,35.68,1199.34,1199.17,21.049,21.563,34.15,34.98,299.9,1201,400,101.1,38.9,-0.642,0.3,111114,-9999,-9999
