Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,44,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,227.064241,1.58,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.529277682,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
2,11:53:34,779,0.0834,0.0834,0.00288,248,0.0328,1.11,6,0.5,2.25,12.78,15.58,11.97,299.29,299.11,6.648,6.713,44.39,44.83,299.6,1200,44,98.92,20.9,0.0268,1,111114,-9999,-9999
3,11:55:19,884,0.0118,0.0118,0.00386,192,0.0406,1.03,6,0.5,2.25,12.78,14.89,12.2,199.81,199.77,6.704,6.785,44.74,45.28,299.7,1200,45,98.91,19.4,0.0205,1,111114,-9999,-9999
4,11:57:02,987,-0.385,-0.385,0.00423,243,0.0443,1.03,6,0.5,2.25,12.83,14.92,12.18,99.43,100.19,6.759,6.848,44.97,45.56,299.7,1200,46,98.92,17.6,0.0205,1,111114,-9999,-9999
5,11:58:40,1085.5,-0.354,-0.354,0.00505,161,0.0556,1.08,6,0.5,2.25,12.84,15.47,12.18,49.24,49.94,6.811,6.921,45.29,46.02,299.7,1200,50,98.92,16.5,0.0217,1,111114,-9999,-9999
6,12:00:27,1192.5,0.354,0.354,0.00477,275,0.0491,1.01,6,0.5,2.25,11.25,14.87,10.01,400.59,399.84,6.87,6.967,50.72,51.45,299.6,1200,58,98.92,22.3,0.029,1,111114,-9999,-9999
7,12:01:24,1249.5,0.276,0.276,0.00609,321,0.0619,0.996,6,0.5,2.25,11.29,14.81,10.22,399.82,399.22,6.899,7.022,50.82,51.72,299.7,1200,44,98.92,22,0.029,1,111114,-9999,-9999
8,12:03:28,1373.5,0.498,0.498,0.00797,490,0.0808,0.994,6,0.5,2.25,11.68,14.88,10.82,600.32,599.23,6.963,7.124,49.97,51.13,299.7,1200,58,98.92,23.7,0.0244,1,111114,-9999,-9999
9,12:05:19,1484,0.746,0.746,0.0101,669,0.0937,0.914,6,0.5,2.25,11.69,14.22,10.81,800.82,799.18,7.022,7.209,50.36,51.69,299.7,1200,43,98.92,24.8,0.0278,1,111114,-9999,-9999
10,12:07:03,1588.5,0.922,0.922,0.00924,823,0.0936,0.994,6,0.5,2.25,12.01,15,11.2,1000.14,998.1,7.075,7.261,49.67,50.98,299.6,1200,43,98.91,25.2,0.0193,1,111114,-9999,-9999
11,12:09:03,1708,1.06,1.06,0.00759,957,0.0769,0.993,6,0.5,2.25,12.02,15.02,11.21,1200.59,1198.28,7.137,7.29,50.09,51.17,299.7,1200,46,98.9,24.8,0.0211,1,111114,-9999,-9999
12,12:11:18,1843.5,1.24,1.24,0.00501,1.08E+03,0.0509,0.995,6,0.5,2.25,12.02,15.06,11.2,1500.26,1497.63,7.204,7.306,50.55,51.26,299.6,1200,43,98.9,23.7,0.0168,1,111114,-9999,-9999
13,12:13:22,1967.5,1.54,1.54,0.00381,1.32E+03,0.0387,0.993,6,0.5,2.25,12.02,15.07,11.2,2000.63,1997.39,7.266,7.342,50.97,51.51,299.6,1200,44,98.89,20.1,0.0221,1,111124,-9999,-9999
