Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,108,NA,NA,NA,NA,NA,Andropogongerardii,NA,NA,NA,182.4112173,1.86,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,2.302969163,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
53,8:36:25,14740,7.32,7.32,0.0541,131,3.84,6.82,6,0.5,2.25,48.71,45.93,49.72,399.37,381.8,25.303,32.735,21.83,28.24,300.1,1200,369,100.5,24.3,-0.157,1,111114,-9999,-9999
54,8:40:15,14970,6.51,6.51,0.0605,86.3,4.19,6.67,6,0.5,2.25,48.72,45.76,49.72,298.95,283.56,25.287,33.381,21.81,28.79,300.1,1200,370,100.5,21.8,-0.0974,0.7,111114,-9999,-9999
55,8:44:06,15201.5,5.46,5.46,0.0734,55.8,4.87,6.43,6,0.5,2.25,48.72,45.55,49.73,204.42,191.64,25.314,34.716,21.83,29.93,300.1,1200,370,100.5,22.9,-0.373,1,111114,-9999,-9999
56,8:47:58,15433.5,3.27,3.27,0.0891,25.4,5.62,6.14,6,0.5,2.25,48.72,45.27,49.72,99.69,92.12,25.288,36.114,21.81,31.14,300.1,1201,369,100.5,20.4,-0.352,1,111114,-9999,-9999
57,8:51:49,15664,1.76,1.76,0.104,14.6,6.29,5.9,6,0.5,2.25,48.71,45.04,49.72,49.87,45.77,25.277,37.375,21.81,32.25,300.1,1201,369,100.4,19.1,-0.367,1,111114,-9999,-9999
58,8:55:38,15893.5,-0.27,-0.27,0.119,1.74,6.89,5.7,6,0.5,2.25,48.71,44.85,49.72,-2.62,-2.06,25.263,38.507,21.8,33.22,300.1,1199,368,100.4,17.6,-0.35,1,111104,-9999,-9999
59,9:02:10,16285.5,8.92,8.92,0.098,198,5.98,5.98,6,0.5,2.25,48.71,45.01,49.72,400.44,378.08,24.998,36.525,21.56,31.51,300.1,1200,366,100.4,27.3,-0.675,0.7,111114,-9999,-9999
60,9:06:01,16516.5,8.07,8.07,0.0846,192,5.38,6.18,6,0.5,2.25,48.72,45.18,49.72,399.58,379.38,24.958,35.326,21.52,30.46,300.1,1200,367,100.4,27.5,-0.601,1,111114,-9999,-9999
61,9:09:52,16747.5,8.9,8.9,0.0761,335,4.97,6.33,6,0.5,2.25,48.72,45.3,49.72,599.84,576.31,24.836,34.43,21.41,29.69,300.1,1200,367,100.4,31.2,-0.696,1,111114,-9999,-9999
62,9:13:42,16977,9.79,9.79,0.0689,471,4.6,6.46,6,0.5,2.25,48.72,45.4,49.74,799.69,773,24.731,33.627,21.32,28.99,300.1,1200,366,100.4,34,-0.776,0.7,111114,-9999,-9999
