Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,132,NA,NA,NA,NA,NA,Quercusvirginiana,NA,NA,NA,84.83570294,1.12,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.892046607,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,07:45:24,180.000043,5.679858909,5.679858909,0.071651238,251.5930051,0.925900578,1.290919715,6,0.5,2.25,24.88811493,24.94177437,24.99286652,400.7567139,388.6844482,17.0866909,18.90240288,53.73654938,59.44777298,300.1793823,1199.553223,0.169458315,99.33852386,2.455042124,-0.41004914,1,111114,-9999,-9999
2,07:47:27,302.5000426,4.062053217,4.062053217,0.074089795,196.47146,0.936111997,1.263594942,6,0.5,2.25,24.84214973,24.85406113,24.99645233,300.405426,291.740448,17.17499924,19.01050186,54.16507339,59.95197678,300.1846008,1199.428223,0.151743472,99.34098816,2.244379282,-0.411489189,1,111114,-9999,-9999
3,07:49:35,431.0000426,1.895343133,1.895343133,0.089363311,158.0374599,1.094262429,1.232296204,6,0.5,2.25,25.10132599,24.90385437,25.39198303,200.9387054,196.719986,17.27602005,19.42077446,53.64673996,60.30227661,300.1773071,1198.951294,0.191363052,99.33695984,2.090540171,-0.423827827,0.666666687,111114,-9999,-9999
4,07:51:44,560.0000426,-0.364356849,-0.364356849,0.113241559,103.2971285,1.316750036,1.181708472,6,0.5,2.25,25.12802887,24.92331314,25.39050865,99.43353271,99.89888,17.38856506,19.96791267,53.9074707,61.89811325,300.182251,1198.684814,0.158214286,99.33239746,1.750871897,-0.431745231,0.666666687,111114,-9999,-9999
5,07:53:40,675.5000426,-1.751975919,-1.751975919,0.137762281,74.22587116,1.51488571,1.128910096,6,0.5,2.25,25.13201714,24.90403748,25.39038467,50.65997696,53.99843597,17.49598503,20.46208191,54.2293396,63.41609573,300.1698303,1198.522827,0.153057694,99.33599854,1.438383341,-0.444156349,0.666666687,111114,-9999,-9999
6,07:56:23,839.000043,7.323166152,7.323166152,0.176897338,307.2649174,1.787465411,1.054015064,6,0.5,2.25,25.13396835,24.86908531,25.3901329,399.9328003,383.9238892,17.65262794,21.14978218,54.70872498,65.54226685,300.1859436,1199.831299,0.187877685,99.33575439,2.484434366,-0.462901771,1,111114,-9999,-9999
7,07:57:25,900.500043,7.405117383,7.405117383,0.184660288,309.2164742,1.8316072,1.037829233,6,0.5,2.25,25.13394737,24.86346436,25.38955879,399.979126,383.7727661,17.71993828,21.30296707,54.95175171,66.01663971,300.1798706,1199.664063,0.162670255,99.33157349,2.444029093,-0.466214836,1,111114,-9999,-9999
8,07:59:54,1050.000043,10.05428178,10.05428178,0.165948235,466.1954661,1.698809608,1.062910468,6,0.5,2.25,25.26874161,24.93574524,25.5876503,600.345459,578.3510132,17.87335396,21.18706512,54.94920731,65.14518738,301.0793762,1199.493652,0.161185801,99.3345108,2.554563761,-0.450627983,1,111114,-9999,-9999
9,08:03:44,1279.500043,9.962452115,9.962452115,0.049880601,441.0878083,0.647748586,1.284459816,6,0.5,2.25,25.29592896,25.15315628,25.58735657,800.4980469,779.6380005,18.10710907,19.37296486,55.57698441,59.47585678,301.0768433,1198.927734,0.20400171,99.33263397,2.254087687,-0.406427085,0.666666687,111114,-9999,-9999
10,08:05:42,1397.500043,9.144444864,9.144444864,0.020749733,256.5582613,0.283188113,1.333354882,6,0.5,2.25,25.02048683,25.1009407,25.19267654,999.6994629,980.866272,18.22420311,18.77961159,56.86267471,58.60109711,300.1790161,1198.865723,0.173563391,99.3368988,1.861936808,-0.383882225,0.666666687,111114,-9999,-9999
