Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,126,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,14:15:18,8261,0.566,0.566,0.0184,342,0.225,1.19,6,0.5,2.25,21.47,22.79,20.55,399.86,398.54,15.588,16.032,60.14,61.85,299.6,1200,27,99.14,22.5,-0.188,1,111114,-9999,-9999
28,14:17:13,8376.5,0.147,0.147,0.0207,282,0.252,1.19,6,0.5,2.25,21.85,22.82,21.37,300.07,299.63,15.594,16.091,58.85,60.69,299.6,1200,27,99.14,21.4,-0.184,1,111114,-9999,-9999
29,14:18:53,8476,-0.0494,-0.0494,0.0205,200,0.252,1.2,6,0.5,2.25,22.02,22.86,21.57,199.79,199.79,15.588,16.085,58.21,60.02,299.6,1200,27,99.13,19.8,-0.187,1,111114,-9999,-9999
30,14:20:40,8583,-0.278,-0.278,0.0216,120,0.266,1.21,6,0.5,2.25,22.16,22.91,21.75,100.51,101.01,15.572,16.096,57.67,59.56,299.6,1200,27,99.12,17.8,-0.183,1,111114,-9999,-9999
31,14:24:29,8812.5,-0.423,-0.423,0.0251,76.3,0.304,1.18,6,0.5,2.25,21.83,22.77,21.38,49.5,50.31,15.507,16.105,58.52,60.78,299.6,1200,27,99.13,16.5,-0.185,1,111114,-9999,-9999
32,14:26:21,8924.5,0.547,0.547,0.0269,360,0.32,1.17,6,0.5,2.25,22.43,22.7,22.15,401.14,399.79,15.499,16.13,56.47,58.72,299.6,1200,27,99.13,22.9,-0.193,1,111114,-9999,-9999
33,14:27:25,8988.5,0.451,0.451,0.0264,363,0.324,1.2,6,0.5,2.25,22.37,22.9,21.96,399.68,398.52,15.491,16.13,56.63,58.91,299.6,1200,27,99.13,23.1,-0.185,1,111114,-9999,-9999
34,14:29:19,9102.5,0.831,0.831,0.0278,539,0.345,1.22,6,0.5,2.25,22.48,22.99,22.15,601.07,598.99,15.456,16.136,56.12,58.55,299.6,1200,27,99.14,25.1,-0.177,1,111114,-9999,-9999
35,14:31:43,9246.5,1.08,1.08,0.0247,711,0.309,1.23,6,0.5,2.25,22.19,23,21.75,800.01,797.34,15.451,16.06,57.1,59.3,299.6,1200,27,99.13,27.1,-0.17,1,111114,-9999,-9999
36,14:33:33,9356,1.27,1.27,0.0228,888,0.288,1.24,6,0.5,2.25,22.22,23.04,21.76,1000.91,997.78,15.445,16.012,57,59.03,299.6,1200,27,99.13,28.1,-0.17,1,111114,-9999,-9999
37,14:35:32,9475,1.59,1.59,0.0221,1.06E+03,0.278,1.23,6,0.5,2.25,22.22,22.97,21.76,1200.38,1196.53,15.424,15.971,56.91,58.88,299.6,1200,27,99.13,28.8,-0.17,1,111114,-9999,-9999
38,14:37:54,9617,1.94,1.94,0.0212,1.32E+03,0.272,1.25,6,0.5,2.25,22.36,23.09,21.95,1499.6,1494.91,15.407,15.943,56.37,58.28,299.6,1200,27,99.12,28.7,-0.167,1,111114,-9999,-9999
39,14:40:18,9761,2.65,2.65,0.0194,1.74E+03,0.241,1.22,6,0.5,2.25,21.6,22.81,20.75,1999.68,1993.41,15.386,15.86,58.92,60.69,299.6,1200,27,99.12,27,-0.159,1,111114,-9999,-9999
