Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,291,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,150.8623291,1.28,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.504353701,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,11:14:10,5732,5.11,5.11,0.0469,204,0.692,1.47,6,0.5,2.25,19.8,22.86,18.95,399.36,388.59,11.98,13.347,51.39,57.25,299.8,1200,416,99.45,22,-0.436,0.3,111114,1,-0.207
24,11:17:40,5942,3.99,3.99,0.0514,160,0.76,1.47,6,0.5,2.25,20.2,22.94,19.57,300.09,291.67,11.951,13.451,50.01,56.29,299.8,1201,400,99.45,20.3,-0.367,0.3,111114,1,-0.207
25,11:21:09,6151,2.5,2.5,0.0568,119,0.834,1.47,6,0.5,2.25,20.34,22.98,19.85,199.99,194.66,11.923,13.57,49.49,56.32,299.7,1201,422,99.45,18.5,-0.324,0.3,111114,1,-0.207
26,11:24:39,6361,1.09,1.09,0.0637,67.5,0.924,1.45,6,0.5,2.25,20.37,22.98,19.76,99.92,97.55,11.908,13.732,49.33,56.89,299.7,1201,379,99.44,16.3,-0.264,0.3,111114,1,-0.207
27,11:28:08,6570,-0.0256,-0.0256,0.0712,48.4,1.01,1.43,6,0.5,2.25,20.22,22.91,19.56,49,48.95,11.863,13.859,49.59,57.93,299.9,1201,378,99.43,15.2,-0.238,0.3,111114,1,-0.207
28,11:31:10,6752,6.4,6.4,0.0701,229,1.02,1.46,6,0.5,2.25,20.38,23.03,19.72,399.88,386.3,11.689,13.702,48.38,56.72,299.9,1201,378,99.43,21.9,-0.432,0.3,111114,1,-0.207
29,11:32:18,6820,6.21,6.21,0.064,221,0.948,1.48,6,0.5,2.25,20.39,23.05,19.76,400.07,386.9,11.663,13.535,48.24,55.99,299.8,1201,421,99.43,21.8,-0.414,0.7,111114,1,-0.207
30,11:34:19,6941,9,9,0.0587,320,0.885,1.5,6,0.5,2.25,20.39,23.06,19.76,600.55,581.51,11.579,13.327,47.89,55.12,299.8,1201,379,99.42,24.6,-0.499,0.7,111114,1,-0.207
31,11:36:05,7047,10.8,10.8,0.0555,445,0.843,1.52,6,0.5,2.25,20.26,23.03,19.61,800.65,777.76,11.495,13.16,47.91,54.85,299.8,1201,378,99.42,27.1,-0.559,0.7,111114,1,-0.207
32,11:37:55,7157,12,12,0.0481,551,0.743,1.54,6,0.5,2.25,20.11,22.99,19.34,1000.32,974.94,11.44,12.908,48.13,54.3,299.8,1201,378,99.42,28.5,-0.619,0.7,111114,1,-0.207
33,11:39:48,7270,12.6,12.6,0.0424,665,0.667,1.56,6,0.5,2.25,20.22,23.02,19.57,1199.69,1172.84,11.37,12.689,47.51,53.03,299.8,1201,389,99.42,29.9,-0.671,0.7,111114,1,-0.207
