Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,45,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,183.2732044,2.65,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.394991098,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,12:04:30,127.5,3.66,3.66,0.0675,297,0.751,1.12,6,0.5,2.25,13.13,14.54,12.8,399.92,391.99,4.048,5.544,26.29,36.01,299.6,1201,60,98.45,24,0.0401,0.7,111114,-9999,-9999
2,12:06:16,233.5,2.71,2.71,0.0669,223,0.736,1.1,6,0.5,2.25,12.2,14.39,11.38,299.89,294.02,4.032,5.499,27.83,37.95,299.6,1200,47,98.46,23,0.0505,1,111114,-9999,-9999
3,12:07:58,335.5,1.73,1.73,0.066,150,0.726,1.1,6,0.5,2.25,12.11,14.33,11.4,199.59,195.83,4.015,5.46,27.87,37.9,299.6,1200,46,98.45,21.3,0.0523,1,111114,-9999,-9999
4,12:09:50,447.5,0.489,0.489,0.0665,85,0.72,1.09,6,0.5,2.25,11.68,14.15,10.81,99.86,98.74,3.994,5.428,28.54,38.79,299.7,1201,47,98.47,19.3,0.0493,1,111114,-9999,-9999
5,12:11:38,555.5,-0.279,-0.279,0.0703,55.2,0.747,1.07,6,0.5,2.25,11.48,14.01,10.61,49.09,49.57,3.972,5.46,28.76,39.53,299.7,1201,48,98.48,18,0.0484,1,111114,-9999,-9999
6,12:13:33,670,2.66,2.66,0.0766,332,0.799,1.05,6,0.5,2.25,11.45,13.92,10.61,401.18,395.21,3.951,5.543,28.67,40.22,299.7,1201,58,98.48,24.5,0.0495,1,111114,-9999,-9999
7,12:14:47,744.5,3.08,3.08,0.0818,325,0.847,1.05,6,0.5,2.25,11.56,13.95,10.82,400.65,393.8,3.936,5.622,28.34,40.48,299.6,1200,49,98.48,24.3,0.0489,1,111114,-9999,-9999
8,12:16:53,870.5,3.66,3.66,0.0908,516,0.922,1.03,6,0.5,2.25,11.57,13.91,10.81,600.16,591.74,3.915,5.75,28.17,41.38,299.6,1201,48,98.49,26.3,0.0528,1,111114,-9999,-9999
9,12:18:48,985.5,4.23,4.23,0.0958,704,0.963,1.02,6,0.5,2.25,11.57,13.9,10.81,799.94,789.94,3.895,5.813,28.04,41.85,299.6,1201,46,98.49,27.6,0.0511,1,111114,-9999,-9999
10,12:20:40,1097.5,4.18,4.18,0.0928,900,0.941,1.03,6,0.5,2.25,11.57,13.91,10.81,1000.2,989.96,3.877,5.751,27.91,41.4,299.6,1201,47,98.5,28.5,0.0485,1,111114,-9999,-9999
11,12:22:57,1234.5,4.31,4.31,0.0797,1.08E+03,0.83,1.05,6,0.5,2.25,11.56,13.88,10.81,1199.91,1189.31,3.857,5.509,27.78,39.68,299.6,1201,59,98.5,28.6,0.0596,0.7,111114,-9999,-9999
12,12:25:21,1378.5,4.5,4.5,0.0682,1.36E+03,0.727,1.07,6,0.5,2.25,11.56,13.87,10.81,1499.98,1488.8,3.831,5.28,27.6,38.04,299.6,1201,47,98.5,28.2,0.0581,1,111114,-9999,-9999
13,12:27:32,1509.5,5.09,5.09,0.0634,1.82E+03,0.685,1.08,6,0.5,2.25,11.56,13.89,10.81,2000.33,1987.42,3.812,5.177,27.46,37.29,299.7,1201,59,98.5,25.1,0.0581,1,111114,-9999,-9999
