Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,344,NA,NA,NA,NA,NA,Pinussylvestris,NA,NA,NA,77.46268797,0.94,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.740843034,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,14:19:58,6382.000011,6.9223757,6.9223757,0.170312691,280.1607601,1.372258685,1.105683902,10.899,0.5,0.428849909,23.11214638,22.73273277,23.16444778,399.9927368,372.9484558,11.70487022,16.61399078,41.41862869,58.79544449,299.6007996,1199.244751,39.47558594,100.4421997,0.71541214,0.227678537,1,111114,-9999,-9999
28,14:22:04,6508.000011,4.956966789,4.956966789,0.162611719,210.4324943,1.345414567,1.120758798,10.899,0.5,0.428849909,23.54365349,22.77076721,23.7259903,298.7365112,279.3358154,11.71474934,16.52846909,40.38051605,56.97450256,299.5875549,1198.729126,28.33191109,100.4374466,1.724506378,0.249378443,0.666666687,111114,-9999,-9999
29,14:23:39,6602.500011,2.852116449,2.852116449,0.155959751,146.9394552,1.334626723,1.146099828,10.899,0.5,0.428849909,23.84123611,22.89418793,24.12010765,199.6107788,188.3207245,11.70824337,16.48344994,39.64280319,55.81790161,299.5959778,1199.046387,28.06762886,100.440979,2.499469757,0.264787912,1,111114,-9999,-9999
30,14:25:29,6713.000011,0.602145309,0.602145309,0.150040579,87.66327942,1.321409155,1.16751599,10.899,0.5,0.428849909,23.53226471,22.98937988,23.51377487,100.3655548,97.70532227,11.70325089,16.43142319,40.36671448,56.67628479,299.59552,1198.754639,29.50479507,100.4413147,2.244319916,0.271614313,1,111114,-9999,-9999
31,14:28:00,6863.500011,-0.662696643,-0.662696643,0.151417604,59.22636956,1.31947468,1.157989779,10.899,0.5,0.428849909,23.60713959,22.92484474,23.73073006,48.94299698,51.10845947,11.69612694,16.41736221,40.163517,56.38130569,299.600769,1200.459473,28.40109825,100.4382401,2.283340454,0.265262842,1,111114,-9999,-9999
32,14:30:13,6997.000011,6.476531385,6.476531385,0.147314549,278.324326,1.305618632,1.169395284,10.899,0.5,0.428849909,23.49866867,22.97047234,23.51955795,400.6975708,375.3544922,11.70929337,16.38106537,40.58743668,56.61361694,299.6044312,1200.483521,33.92982483,100.4385834,0.343399048,0.238584757,1,111114,-9999,-9999
33,14:31:19,7063.000011,6.285951071,6.285951071,0.15006094,282.2836416,1.319976185,1.166099179,10.899,0.5,0.428849909,23.50157356,22.97326469,23.52610588,400.0717468,375.4024048,11.69605732,16.4189682,40.41713715,56.73949814,299.6078186,1200.085205,28.77027512,100.4364548,0.564620972,0.252575159,1,111114,-9999,-9999
34,14:33:38,7202.000011,8.351060785,8.351060785,0.148528781,441.6474984,1.312303321,1.168179292,10.899,0.5,0.428849909,23.50521851,22.9750576,23.52626991,600.6252441,567.5346069,11.70557499,16.40142822,40.44699097,56.65748596,299.5878906,1199.797241,30.01095963,100.4356689,-1.936477661,0.250974894,1,111114,-9999,-9999
35,14:35:49,7333.000011,9.356908611,9.356908611,0.146136501,616.7303969,1.290294013,1.162547803,10.899,0.5,0.428849909,23.50939941,22.96796799,23.52516174,799.2565308,761.6445313,11.82883167,16.44527626,41.10495758,56.80760956,299.6168518,1199.863037,28.84674454,100.4368515,-4.622207642,0.289995432,1,111114,-9999,-9999
36,14:38:08,7471.500011,10.37931584,10.37931584,0.147296717,796.0784934,1.296649849,1.161429278,10.899,0.5,0.428849909,23.51251221,22.93161774,23.52793694,1000.244385,957.9662476,11.75568581,16.39547539,40.59464264,56.62171936,299.5929565,1199.709106,29.67765045,100.4327698,-7.377029419,0.279739618,1,111114,-9999,-9999
37,14:40:33,7617.000011,10.82294348,10.82294348,0.145171779,982.9275373,1.293247904,1.170845456,10.899,0.5,0.428849909,23.52412415,23.00064087,23.52554703,1201.266357,1156.452759,11.79234695,16.41980743,40.69060135,56.661129,299.5956421,1199.329834,30.43824387,100.4266129,-10.72395325,0.278200388,1,111114,-9999,-9999
38,14:43:02,7766.000011,11.20226571,11.20226571,0.143170114,1267.050996,1.281697635,1.17245689,10.899,0.5,0.428849909,23.52894592,23.00971413,23.52576256,1500.609619,1453.078613,11.83335495,16.41977501,40.81818008,56.63946915,299.5768127,1199.259521,28.18566895,100.4230042,-15.80891418,0.270120859,1,111114,-9999,-9999
