Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,207,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
45,13:27:36,15005,-0.437,-0.437,0.0731,405,0.524,0.729,6,0.5,2.25,11.02,14.14,9.51,399.86,400.32,7.893,8.933,59.62,67.48,299.8,1200,447,99.65,16.8,-0.602,0.7,111114,-9999,-9999
46,13:31:06,15215,-0.376,-0.376,0.084,305,0.572,0.695,6,0.5,2.25,11.28,13.93,10.29,300.24,300.65,7.917,9.051,58.78,67.2,299.9,1201,449,99.65,15.7,-0.549,0.7,111114,-9999,-9999
47,13:34:36,15425,-0.494,-0.494,0.086,207,0.586,0.696,6,0.5,2.25,11.41,13.99,10.52,198.94,199.69,7.946,9.108,58.49,67.05,299.8,1200,449,99.64,14.3,-0.508,0.7,111114,-9999,-9999
48,13:38:06,15635,-0.572,-0.572,0.0859,111,0.583,0.693,6,0.5,2.25,11.31,13.99,10.24,99.66,100.69,7.975,9.13,59.09,67.65,299.9,1201,448,99.64,12.5,-0.441,0.3,111114,-9999,-9999
49,13:41:35,15844,-0.595,-0.595,0.0881,61.5,0.59,0.685,6,0.5,2.25,11.29,13.95,10.29,49.88,51.01,8.005,9.175,59.39,68.08,299.9,1201,447,99.64,11.6,-0.397,0.3,111114,-9999,-9999
50,13:45:05,16054,-0.355,-0.355,0.0848,403,0.574,0.691,6,0.5,2.25,11.17,13.88,10,400.37,400.62,7.898,9.037,59.04,67.55,299.7,1200,448,99.64,16.9,-0.605,0.3,111114,-9999,-9999
51,13:48:35,16264,-0.485,-0.485,0.0871,405,0.591,0.693,6,0.5,2.25,11.29,13.93,10.24,400.26,400.75,7.897,9.069,58.58,67.27,299.7,1201,448,99.64,16.8,-0.609,0.7,111114,-9999,-9999
52,13:52:05,16473,-0.261,-0.261,0.0874,599,0.597,0.698,6,0.5,2.25,11.26,13.94,10.24,600.64,600.45,7.847,9.03,58.33,67.13,299.8,1200,450,99.63,18.8,-0.694,0.7,111114,-9999,-9999
53,13:55:34,16683,-0.239,-0.239,0.0909,795,0.623,0.701,6,0.5,2.25,11.43,13.98,10.49,800.45,799.93,7.805,9.039,57.36,66.43,300,1201,450,99.63,20.3,-0.751,0.7,111114,-9999,-9999
54,13:59:04,16893,-0.0697,-0.0697,0.0895,989,0.614,0.702,6,0.5,2.25,11.27,13.93,10.22,1000.07,998.98,7.771,8.989,57.72,66.77,299.9,1200,449,99.62,20.8,-0.81,0.7,111114,-9999,-9999
55,14:02:34,17103,-0.46,-0.46,0.0925,1.19E+03,0.635,0.703,6,0.5,2.25,11.42,13.96,10.52,1199.3,1198.7,7.74,8.998,56.9,66.15,300,1200,449,99.61,21.9,-0.86,0.7,111114,-9999,-9999
