Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,78,NA,NA,NA,NA,NA,Ulmusamericana,NA,NA,NA,156.9856988,1.69,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,1.417313688,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
54,14:37:07,11147,-0.283,-0.283,0.00387,483,0.19,4.56,6,0.5,2.25,41.19,41.28,41.48,399.76,400.18,33.974,34.343,42.25,42.71,299.7,1199,64,98.21,27.2,0.188,1,111114,-9999,-9999
55,14:39:54,11314,-0.00343,-0.00343,0.00277,279,0.134,4.48,6,0.5,2.25,40.45,41.28,40.1,299.49,299.42,34.931,35.189,45.15,45.49,299.8,1200,64,98.22,25.7,0.169,1,111114,-9999,-9999
56,14:43:27,11527.5,-0.534,-0.534,0.00445,372,0.2,4.16,6,0.5,2.25,40.79,40.85,40.52,199.26,200.25,36.197,36.582,45.98,46.47,299.8,1199,64,98.22,24.5,0.239,1,111114,-9999,-9999
57,14:46:28,11708,-0.617,-0.617,0.00278,438,0.125,4.17,6,0.5,2.25,38.57,41.1,37.37,100.65,101.86,37.308,37.55,53.37,53.71,299.8,1201,64,98.23,21.5,0.229,1,111114,-9999,-9999
58,14:48:22,11822,-0.453,-0.453,0.00216,373,0.0935,4.02,6,0.5,2.25,38.55,40.83,37.57,50.83,51.73,37.842,38.022,54.2,54.45,299.8,1200,64,98.23,19.5,0.0977,1,111114,-9999,-9999
59,14:52:48,12088,-0.602,-0.602,0.00831,488,0.349,3.89,6,0.5,2.25,41.11,40.82,41.41,400.33,401.26,38.553,39.224,48.19,49.03,299.8,1201,64,98.24,26.5,0.155,1,111114,-9999,-9999
60,14:58:16,12416,0.0737,0.0737,0.00392,344,0.171,4.03,6,0.5,2.25,39.22,41.24,38.12,400.88,400.6,39.23,39.559,54.2,54.65,299.8,1200,64,98.24,25.6,0.0168,1,111114,-9999,-9999
61,15:01:31,12611.5,-0.0182,-0.0182,0.00436,567,0.182,3.88,6,0.5,2.25,38.92,40.88,37.98,599.71,599.52,39.294,39.645,55.19,55.67,299.8,1200,64,98.25,29.8,0.13,1,111114,-9999,-9999
62,15:07:07,12947.5,1.09,1.09,0.0075,521,0.298,3.7,6,0.5,2.25,39.45,40.43,40.26,799.85,797.18,39.002,39.576,53.35,54.12,299.8,1200,63,98.25,34.9,0.285,1,111114,-9999,-9999
63,15:08:59,13059,0.255,0.255,0.00558,862,0.239,3.96,6,0.5,2.25,39.57,41.04,38.81,999.92,998.93,38.932,39.391,52.77,53.4,299.8,1201,63,98.24,38.5,0.3,1,111114,-9999,-9999
64,15:36:03,14684,-0.975,-0.975,0.058,378,4.26,6.89,6,0.5,2.25,49.02,46.32,49.91,398.58,397.15,26.564,34.796,22.08,28.92,299.7,1201,47,98.29,31.7,0.176,1,111114,-9999,-9999
65,15:42:24,15064.5,-1.25,-1.25,0.0813,288,6.02,7.01,6,0.5,2.25,49.08,46.64,49.92,299.75,298.65,23.743,35.369,19.68,29.32,299.7,1200,48,98.3,29.5,0.0628,1,111114,-9999,-9999
66,15:48:44,15444,-1.31,-1.31,0.0849,201,6.37,7.12,6,0.5,2.25,49.09,46.64,49.92,200.13,200.2,21.936,34.26,18.17,28.38,299.7,1200,47,98.3,27.1,0.0697,1,111114,-9999,-9999
