Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,10,NA,NA,NA,NA,NA,Sorghumbicolor,NA,NA,NA,239.7616386,4.26,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.178562233,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
11,11:33:07,3616,3.97,3.97,0.0173,19.4,0.205,1.18,6,0.5,2.25,11.3,14.21,10.37,399.99,391.88,4.11,4.519,30.49,33.5,299.4,1201,0,99.66,-7.11,0.563,1,111114,-9999,-9999
12,11:34:19,3687.5,2.82,2.82,0.016,6.78,0.188,1.16,6,0.5,2.25,11.21,14.07,10.38,298.22,292.46,4.134,4.508,30.92,33.62,299.4,1201,0,99.66,-5.25,0.556,1,111114,-9999,-9999
13,11:35:59,3788,2.1,2.1,0.0173,-2.69,0.198,1.14,6,0.5,2.25,11.14,13.89,10.38,199.28,195,4.114,4.51,30.91,33.8,299.4,1200,0,99.66,-3.91,0.553,1,111114,-9999,-9999
14,11:38:42,3951,1.48,1.48,0.0237,-5.31,0.267,1.12,6,0.5,2.25,11.82,13.82,11.55,99.45,96.44,4.099,4.631,29.44,33.17,299.5,1200,0,99.66,-2.82,0.552,1,111114,-9999,-9999
15,11:40:19,4047.5,0.766,0.766,0.0258,-0.978,0.29,1.12,6,0.5,2.25,12.25,13.87,12.14,49,47.44,4.108,4.687,28.72,32.65,299.5,1201,0,99.66,-2.2,0.545,1,111114,-9999,-9999
16,11:41:30,4118.5,-0.0723,-0.0723,0.0275,-4.69,0.309,1.12,6,0.5,2.25,12.28,13.88,12.13,-9.21,-9.06,4.107,4.722,28.66,32.83,299.4,1201,0,99.66,-1.86,0.542,1,111114,-9999,-9999
17,11:45:19,4348,2.67,2.67,0.0326,257,0.363,1.11,6,0.5,2.25,12.8,13.89,12.9,400.62,394.99,4.079,4.802,27.5,32.25,299.5,1201,0,99.66,-7.66,0.559,1,111114,-9999,-9999
18,11:46:20,4408.5,2.88,2.88,0.0342,252,0.381,1.11,6,0.5,2.25,12.81,13.89,12.9,399.91,393.84,4.043,4.803,27.14,32.23,299.4,1201,0,99.66,-7.68,0.559,1,111114,-9999,-9999
19,11:47:57,4506,2.93,2.93,0.0331,440,0.367,1.11,6,0.5,2.25,12.93,13.86,13.1,599.4,593.09,4.067,4.8,27.19,31.96,299.4,1200,0,99.66,-11.6,0.568,1,111114,-9999,-9999
20,11:49:44,4612.5,3.18,3.18,0.0323,622,0.359,1.11,6,0.5,2.25,13.06,13.86,13.29,800.53,793.59,4.077,4.793,27.04,31.65,299.5,1200,0,99.66,-16.9,0.57,1,111114,-9999,-9999
