Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,310,NA,NA,NA,NA,NA,Pinuspinea,NA,NA,NA,68.37512398,-9999,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.588370651,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
14,14:29:28,6289.000011,6.665391893,6.665391893,0.098467251,266.8459159,0.615051907,0.640978142,6.817,0.5,1.946289115,13.42254639,14.15378284,13.12402821,398.9178772,383.2332153,8.511068344,9.895112038,54.71683502,63.39011765,299.9414368,1200.535156,292.7670593,98.97613525,-7.985088348,0.185940564,1,111114,-9999,-9999
15,14:31:20,6401.500011,5.846807865,5.846807865,0.099216184,185.0164126,0.62291705,0.64450058,6.817,0.5,1.946289115,13.27529621,14.20545101,12.76386738,299.5849609,285.8884277,8.512143135,9.914196014,55.20443726,64.11779785,299.8692627,1199.971558,292.8505554,98.978302,-5.844371796,0.217232525,1,111114,-9999,-9999
16,14:33:06,6507.000011,4.067131616,4.067131616,0.101639051,121.2103967,0.622508172,0.629475626,6.817,0.5,1.946289115,12.99329376,14.10471344,12.38049603,199.1972504,189.6894226,8.559222221,9.959330559,56.58416367,65.60339355,300.0749512,1200.311035,299.8572388,98.9763031,-4.392482758,0.275836766,1,111114,-9999,-9999
17,14:34:48,6609.000011,1.765409983,1.765409983,0.115612894,68.80655572,0.686077928,0.614045337,6.817,0.5,1.946289115,12.96054077,14.05468082,12.37739468,99.45963287,95.29995728,8.519331932,10.06245804,56.2468605,66.42646027,300.0358276,1199.968506,316.9963989,98.9755249,-3.180614471,0.319500744,1,111114,-9999,-9999
18,14:38:00,6801.000011,0.515428385,0.515428385,0.130801552,40.37616287,0.747214654,0.595448059,6.817,0.5,1.946289115,13.06674576,14.02118874,12.57439232,48.72037125,47.46839142,8.533889771,10.21467781,55.95193863,66.96958923,299.9623413,1200.305176,350.3569946,98.97924042,-2.809375763,0.354032338,1,111114,-9999,-9999
19,14:40:56,6977.500011,6.506015741,6.506015741,0.138361175,301.8194,0.783435968,0.59241288,6.817,0.5,1.946289115,13.05087376,13.95017052,12.57262802,400.402832,384.9343872,8.408219337,10.17026615,55.18503189,66.74880981,300.0128479,1200.469849,345.9248657,98.98373413,-7.922382355,0.165963948,0.666666687,111114,-9999,-9999
20,14:42:05,7046.000011,5.748023343,5.748023343,0.134424632,310.372007,0.759890664,0.590336172,6.817,0.5,1.946289115,13.05720997,13.94964504,12.57210445,399.895874,386.1706543,8.481544495,10.19029808,55.88988876,66.85619354,300.065918,1200.309448,302.1269531,98.9875946,-7.793048859,0.156911671,1,111114,-9999,-9999
21,14:43:58,7159.000011,5.666542948,5.666542948,0.141840527,513.8586777,0.802562482,0.592997846,6.817,0.5,1.946289115,13.05571365,13.94844055,12.57334232,601.0131226,587.0618896,8.356523514,10.16224194,54.83745956,66.67811584,299.9066772,1200.347534,354.2426453,98.98666382,-11.9295845,0.075592816,1,111114,-9999,-9999
22,14:46:20,7301.500011,6.993112961,6.993112961,0.142171158,692.4944793,0.807505908,0.59540768,6.817,0.5,1.946289115,13.04751968,13.95212173,12.57099056,800.5742798,783.2426758,8.324285507,10.14099121,54.65341187,66.57962036,299.9354248,1200.675293,292.6452942,98.994133,-16.46870804,0.001763165,1,111114,-9999,-9999
