Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,126,NA,NA,NA,NA,NA,Cedrelaoderata,NA,NA,NA,233.0428687,1.3,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.553733079,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,8:08:48,273.5,3.62,3.62,0.0473,259,0.757,1.58,6,0.5,2.25,23.68,25.17,23.05,400.04,392.21,14.918,16.406,50.54,55.46,300.2,1200,0,99.32,2.47,-0.345,1,111114,-9999,-9999
2,8:10:26,371.5,2.47,2.47,0.0486,205,0.77,1.57,6,0.5,2.25,23.61,25.14,23.06,299.95,294.55,14.986,16.5,50.99,56.02,300.2,1199,0,99.32,2.33,-0.337,1,111114,-9999,-9999
3,8:12:16,482,1.29,1.29,0.052,152,0.813,1.55,6,0.5,2.25,23.48,25.11,22.86,199.53,196.62,15.014,16.612,51.47,56.85,300.1,1200,0,99.33,2.17,-0.335,1,111114,-9999,-9999
4,8:14:08,594,0.0537,0.0537,0.0545,95.1,0.836,1.52,6,0.5,2.25,23.44,25.01,22.86,99.37,99.1,15.065,16.709,51.76,57.3,300.1,1200,0,99.32,1.67,-0.339,1,111114,-9999,-9999
5,8:17:58,824,-0.292,-0.292,0.0634,67.4,0.936,1.47,6,0.5,2.25,23.4,24.91,22.86,60.94,61.4,15.197,17.036,52.25,58.57,300.2,1201,0,99.32,1.36,-0.34,1,111114,-9999,-9999
6,8:20:10,955.5,3.66,3.66,0.0649,291,0.94,1.44,6,0.5,2.25,23.39,24.85,22.86,399.79,391.74,15.359,17.205,52.97,59.18,300.2,1200,0,99.32,2.45,-0.352,1,111114,-9999,-9999
7,8:21:10,1016,3.46,3.46,0.0674,299,0.969,1.44,6,0.5,2.25,23.5,24.85,23.06,399.55,391.87,15.371,17.275,52.65,59.05,300,1200,0,99.33,2.58,-0.35,1,111114,-9999,-9999
8,8:23:06,1131.5,4.91,4.91,0.0638,450,0.925,1.45,6,0.5,2.25,23.66,24.95,23.26,599.01,588.12,15.539,17.356,52.74,58.77,300.1,1200,0,99.33,2.5,-0.35,1,111114,-9999,-9999
9,8:25:35,1280.5,5.75,5.75,0.0538,596,0.807,1.49,6,0.5,2.25,23.69,25.04,23.26,799.94,787.17,15.532,17.117,52.49,57.85,300.2,1200,0,99.33,2.36,-0.347,1,111114,-9999,-9999
10,8:27:23,1389,6.04,6.04,0.046,750,0.7,1.51,6,0.5,2.25,23.69,25.08,23.25,999.1,985.64,15.621,16.998,52.85,57.43,300.1,1200,0,99.33,2.08,-0.341,1,111114,-9999,-9999
11,8:29:25,1510.5,6.45,6.45,0.0413,906,0.633,1.51,6,0.5,2.25,23.7,25.09,23.25,1200.25,1185.85,15.707,16.951,53.14,57.26,300.2,1200,0,99.33,1.42,-0.338,1,111114,-9999,-9999
12,8:31:34,1639.5,7.04,7.04,0.0389,1.16E+03,0.596,1.51,6,0.5,2.25,23.69,25.1,23.25,1499.7,1483.86,15.817,16.988,53.52,57.39,300.2,1200,0,99.33,0.118,-0.341,1,111114,-9999,-9999
13,8:33:57,1782.5,7.93,7.93,0.0396,1.61E+03,0.606,1.51,6,0.5,2.25,23.69,25.1,23.26,2000.72,1982.46,15.841,17.031,53.51,57.54,300.2,1199,0,99.33,-2.59,-0.342,1,111114,-9999,-9999
