Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,288,NA,NA,NA,NA,NA,Betulapapyrifera,NA,NA,NA,144.0696121,1.26,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.088412581,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
12,12:24:27,3382,2.1,2.1,0.027,265,0.22,0.808,6,0.5,2.25,11.79,14.15,11.12,399.25,394.87,7.725,8.161,55.38,58.42,299.5,1201,0,99.42,5.31,0.67,1,111114,-9999,-9999
13,12:26:28,3503.5,1.82,1.82,0.0273,184,0.212,0.773,6,0.5,2.25,11.62,13.9,11.15,298.93,295.15,7.837,8.258,56.83,59.82,299.5,1201,0,99.42,5.71,0.67,1,111114,-9999,-9999
14,12:29:30,3685.5,1.52,1.52,0.0291,110,0.219,0.749,6,0.5,2.25,12.18,13.83,12.14,199.38,196.25,7.99,8.425,55.83,58.8,299.5,1200,0,99.41,5.61,0.668,1,111114,-9999,-9999
15,12:31:48,3823,0.968,0.968,0.0292,42.3,0.222,0.755,6,0.5,2.25,12.4,14,12.33,98.77,96.79,8.103,8.543,55.82,58.77,299.4,1199,0,99.41,5.85,0.658,1,111114,-9999,-9999
16,12:34:49,4004,0.739,0.739,0.0339,11.9,0.261,0.765,6,0.5,2.25,12.48,14.25,12.33,49,47.5,8.197,8.715,56.08,59.62,299.5,1199,0,99.39,5.74,0.657,1,111114,-9999,-9999
17,12:37:19,4154,2.36,2.36,0.0344,280,0.257,0.745,6,0.5,2.25,11.76,14.15,11.12,400.43,395.5,8.297,8.807,59.58,63.19,299.5,1200,0,99.39,5.17,0.676,1,111114,-9999,-9999
18,12:38:18,4213.5,2.22,2.22,0.036,291,0.263,0.729,6,0.5,2.25,11.66,14.05,11.15,399.59,394.94,8.341,8.865,60.29,63.99,299.4,1200,0,99.39,5.12,0.681,1,111114,-9999,-9999
19,12:40:48,4363.5,2.34,2.34,0.0398,494,0.28,0.703,6,0.5,2.25,11.59,13.92,11.16,600.6,595.58,8.428,8.984,61.21,65.16,299.5,1200,0,99.38,3.73,0.686,1,111114,-9999,-9999
20,12:43:23,4518,2.45,2.45,0.0416,691,0.287,0.689,6,0.5,2.25,11.57,13.89,11.16,800.52,795.14,8.523,9.092,62.02,66.05,299.5,1200,0,99.39,1.62,0.693,1,111114,-9999,-9999
21,12:46:02,4677.5,2.65,2.65,0.0457,889,0.311,0.682,6,0.5,2.25,11.7,13.92,11.35,1000.2,994.26,8.575,9.192,61.8,66.19,299.5,1200,0,99.39,-0.953,0.698,1,111114,-9999,-9999
22,12:48:27,4822,2.74,2.74,0.0433,1.08E+03,0.292,0.675,6,0.5,2.25,11.71,13.91,11.35,1200.88,1194.7,8.677,9.257,62.55,66.62,299.4,1200,0,99.39,-3.78,0.702,1,111114,-9999,-9999
