Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2014,101,NA,NA,NA,NA,NA,Cedrelaoderta,NA,NA,NA,269.0590682,2.12,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.098853194,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
14,9:29:15,4842,2.14,2.14,0.0443,313,0.345,0.78,6,0.5,2.25,12.66,14.16,11.93,400.12,395.58,7.773,8.456,52.71,57.24,300.3,1201,0,99.5,2.54,-0.215,1,111114,-9999,-9999
15,9:31:03,4949.5,1.7,1.7,0.044,230,0.336,0.766,6,0.5,2.25,12.57,14.01,11.94,299.77,296.17,7.779,8.444,53.09,57.5,300.3,1201,0,99.51,2.23,-0.217,1,111114,-9999,-9999
16,9:32:54,5061,1.18,1.18,0.0453,154,0.34,0.753,6,0.5,2.25,12.51,13.88,11.94,201.09,198.6,7.757,8.431,53.12,57.62,300.3,1200,0,99.51,1.97,-0.219,1,111114,-9999,-9999
17,9:34:44,5170.5,0.372,0.372,0.0452,84.4,0.339,0.751,6,0.5,2.25,12.73,13.88,12.33,99.73,98.92,7.771,8.443,52.5,56.91,300.3,1200,0,99.52,1.54,-0.221,1,111114,-9999,-9999
18,9:36:20,5267,-0.19,-0.19,0.0468,56.8,0.353,0.756,6,0.5,2.25,12.76,13.93,12.33,50.53,50.88,7.758,8.457,52.28,56.88,300.2,1200,0,99.52,1.18,-0.221,1,111114,-9999,-9999
19,9:38:33,5399.5,2.36,2.36,0.0467,308,0.355,0.763,6,0.5,2.25,12.79,14.02,12.33,400.29,395.29,7.772,8.475,52.28,56.88,300.2,1200,0,99.52,2.39,-0.225,1,111114,-9999,-9999
20,9:39:32,5459,2.37,2.37,0.0481,311,0.367,0.766,6,0.5,2.25,12.81,14.06,12.33,400.43,395.41,7.762,8.489,52.13,56.9,300.3,1200,0,99.52,2.34,-0.225,1,111114,-9999,-9999
21,9:41:24,5571,2.34,2.34,0.0488,510,0.375,0.771,6,0.5,2.25,12.84,14.13,12.33,599.79,594.67,7.769,8.511,52.1,56.96,300.3,1200,0,99.52,2.54,-0.226,1,111114,-9999,-9999
22,9:43:49,5716,2.47,2.47,0.0494,703,0.378,0.769,6,0.5,2.25,12.84,14.13,12.33,799.6,794.06,7.783,8.531,52.18,57.09,300.3,1200,0,99.52,2.3,-0.23,1,111114,-9999,-9999
23,9:45:38,5825,2.69,2.69,0.0498,895,0.379,0.764,6,0.5,2.25,12.72,14.1,12.13,1000.46,994.32,7.804,8.554,52.74,57.7,300.3,1199,0,99.53,1.89,-0.229,1,111114,-9999,-9999
24,9:47:38,5945,2.77,2.77,0.0502,1.09E+03,0.379,0.76,6,0.5,2.25,12.71,14.1,12.14,1199.78,1193.35,7.829,8.58,52.95,57.92,300.3,1199,0,99.53,1.47,-0.231,1,111114,-9999,-9999
25,9:50:19,6106,3.12,3.12,0.0528,1.38E+03,0.395,0.752,6,0.5,2.25,12.7,14.06,12.14,1500.69,1493.28,7.844,8.626,52.98,58.26,300.3,1199,0,99.53,0.219,-0.229,1,111114,-9999,-9999
26,9:52:42,6249,3.67,3.67,0.0524,1.85E+03,0.39,0.748,6,0.5,2.25,12.7,14.07,12.14,1999.97,1991.08,7.898,8.67,53.36,58.56,300.3,1199,0,99.54,-2.76,-0.232,1,111114,-9999,-9999
