Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,247,NA,NA,NA,NA,NA,Triticumaestivum,NA,NA,NA,171.9133474,1.81,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.74085947,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
12,12:47:05,3103,7.45,7.45,0.048,124,0.966,2.01,6,0.5,2.25,19.41,24.26,17.88,401.21,385.53,8.389,10.305,37.06,45.52,299.4,1200,0,99.95,9.34,0.79,1,111114,-9999,-9999
13,12:50:55,3333,6.79,6.79,0.058,87.1,1.15,2,6,0.5,2.25,19.5,24.4,18,298.81,284.55,8.436,10.722,37.05,47.09,299.4,1200,0,99.95,9.34,0.804,1,111114,-9999,-9999
14,12:54:45,3563.5,5.74,5.74,0.0698,48,1.31,1.9,6,0.5,2.25,19.29,24.06,17.82,198.63,186.64,8.482,11.084,37.75,49.33,299.4,1200,0,99.95,8.98,0.801,1,111114,-9999,-9999
15,12:58:35,3793.5,3.98,3.98,0.0834,11.1,1.5,1.83,6,0.5,2.25,19.18,23.9,17.72,99.68,91.42,8.539,11.51,38.27,51.58,299.4,1200,0,99.94,8.59,0.801,1,111114,-9999,-9999
16,13:02:25,4023,2.9,2.9,0.0907,-9.93,1.6,1.79,6,0.5,2.25,19.17,23.85,17.7,49.43,43.48,8.59,11.753,38.53,52.71,299.4,1200,0,99.94,7.99,0.806,1,111114,-9999,-9999
19,13:13:55,4713.5,8.02,8.02,0.0347,197,0.697,2,6,0.5,2.25,19.21,24.07,17.76,601.06,584.16,8.734,10.117,39.08,45.27,299.4,1200,0,99.95,8.51,0.846,1,111114,-9999,-9999
20,13:17:45,4943,9.5,9.5,0.0324,288,0.648,1.99,6,0.5,2.25,19.2,24,17.76,800.38,780.33,8.782,10.068,39.32,45.08,299.4,1200,0,99.94,7.74,0.853,0.7,111114,-9999,-9999
21,13:21:34,5172,11.1,11.1,0.0303,363,0.598,1.96,6,0.5,2.25,19.02,23.82,17.61,1001.07,977.65,8.827,10.015,39.95,45.33,299.4,1200,0,99.94,5.99,0.855,1,111114,-9999,-9999
22,13:25:23,5401,11.9,11.9,0.028,460,0.557,1.97,6,0.5,2.25,19.04,23.86,17.63,1200.51,1175.28,8.878,9.983,40.13,45.13,299.4,1200,0,99.94,3.88,0.864,1,111114,-9999,-9999
