Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,331,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
41,13:38:59,12356.5,0.0917,0.0917,0.00198,308,0.0672,3.28,6,0.5,2.25,28.25,32.32,26.76,401,400.76,15.743,15.876,40.86,41.21,299.3,1199,0,99.93,-3.44,0.828,1,111114,-9999,-9999
42,13:42:46,12583.5,0.0806,0.0806,0.00212,225,0.0727,3.32,6,0.5,2.25,28.03,32.5,26.55,300.23,300.02,15.75,15.893,41.4,41.78,299.3,1199,0,99.94,-2.19,0.832,1,111114,-9999,-9999
43,13:46:33,12810,0.0193,0.0193,0.00206,175,0.07,3.29,6,0.5,2.25,28.03,32.38,26.56,199.83,199.77,15.757,15.895,41.42,41.78,299.4,1200,0,99.92,-1.16,0.836,1,111114,-9999,-9999
44,13:49:37,12994,-0.117,-0.117,0.00199,187,0.0666,3.24,6,0.5,2.25,27.95,32.19,26.5,100.55,100.77,15.762,15.893,41.63,41.98,300.2,1201,0,99.93,-0.316,0.83,1,111114,-9999,-9999
45,13:51:13,13090.5,-0.133,-0.133,0.00184,160,0.0612,3.22,6,0.5,2.25,27.91,32.12,26.47,49.84,50.1,15.771,15.892,41.75,42.06,300.3,1201,0,99.92,-0.11,0.824,1,111114,-9999,-9999
46,13:53:48,13245,0.201,0.201,0.00177,202,0.0589,3.22,6,0.5,2.25,27.88,32.13,26.44,400.22,399.77,15.778,15.894,41.84,42.14,300.3,1201,0,99.92,-3.52,0.855,1,111114,-9999,-9999
47,13:54:45,13302.5,0.184,0.184,0.00182,222,0.0605,3.21,6,0.5,2.25,27.88,32.1,26.44,400.33,399.92,15.775,15.894,41.84,42.14,300.3,1201,0,99.92,-3.46,0.855,1,111114,-9999,-9999
48,13:56:21,13398,0.346,0.346,0.00177,264,0.0589,3.22,6,0.5,2.25,27.89,32.13,26.46,600.22,599.46,15.774,15.89,41.81,42.11,300.3,1201,0,99.92,-6.66,0.865,1,111114,-9999,-9999
49,13:58:01,13498.5,0.458,0.458,0.00193,389,0.0642,3.22,6,0.5,2.25,27.89,32.1,26.46,801.45,800.43,15.762,15.888,41.76,42.09,300.2,1201,0,99.91,-10.3,0.869,1,111114,-9999,-9999
50,13:59:59,13616,0.651,0.651,0.00198,436,0.066,3.22,6,0.5,2.25,27.91,32.11,26.48,1001.46,1000.03,15.752,15.882,41.69,42.04,300.3,1201,0,99.91,-14.3,0.879,1,111114,-9999,-9999
51,14:01:35,13712,0.605,0.605,0.0017,581,0.0566,3.22,6,0.5,2.25,27.92,32.11,26.49,1199.92,1198.57,15.756,15.867,41.7,41.98,300.3,1200,0,99.91,-18.6,0.884,1,111114,-9999,-9999
52,14:03:55,13852.5,0.76,0.76,0.0017,723,0.0566,3.22,6,0.5,2.25,27.92,32.11,26.5,1499.8,1498.11,15.735,15.846,41.62,41.91,300.3,1200,0,99.91,-25.5,0.891,1,111114,-9999,-9999
53,14:06:15,13992,1.09,1.09,0.00167,878,0.0556,3.23,6,0.5,2.25,27.95,32.13,26.52,2000.28,1997.89,15.712,15.821,41.5,41.78,300.3,1200,0,99.91,-38.6,0.903,1,111114,-9999,-9999
